id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;4699;369;132;0;87;85;0;0;0;0;87.3013;89.052;0;0.197314;1.02005;1.12632;1049.08;0;0.241135;8;0.12766;0.553191;0;0.51773;4699;43262;0.223258;0.0242006;9.22528;181.776
2;1755;306;154;0;56;52;0;0;0;0;45.1393;56.4838;0;0.601125;1.25132;2.64633;414.475;0;0.29078;5;0.12766;0.51773;0;0.51773;1755;17566;0.236167;0.0498416;4.73835;64.3279
3;4224;653;282;0;75;80;0;0;0;0;72.6015;80.9296;0;0.441839;1.11471;1.36407;1221.6;0;0.184397;8;0.163121;0.687943;0;1;4224;43737;0.289206;0.0277681;10.415;177.975
4;1967;471;312;0;52;62;0;0;0;0;49.2573;64.7809;0;0.649493;1.31515;1.15747;503.567;0;0.0496454;6;0.141844;0.588652;0;0.886525;1967;25922;0.256006;0.0279785;9.15012;84.8473
5;3020;564;330;0;63;70;0;0.683225;0.38585;0;62.4978;70.4313;0;0.46108;1.12694;1.79382;813.787;0;0.404255;7;0.141844;1;0;0.687943;3020;34229;0.269466;0.0429797;6.26961;148.517
6;1974;238;363;0;65;54;0;0;0;0;45.6705;70.6786;0;0.763192;1.54758;2.59979;392.085;0;0.29078;6;0.106383;0.460993;0;0.106383;1974;25915;0.198624;0.0104021;19.0946;68.6505
7;2127;923;363;0;80;77;0;0;0;0;55.8346;71.7255;0;0.627708;1.28461;-2.75964;180.348;0;0.070922;7;0.0496454;0.255319;0;0.241135;2127;35122;0.0847903;0.00816568;10.3837;33.2556
8;1938;812;393;0;75;75;0;0;0;0;65.0892;66.4312;0;0.199984;1.02062;2.32905;205.461;0;0.0921986;7;0.070922;0.255319;0;0.255319;1938;35311;0.106017;0.0105893;10.0117;33.1108
9;2252;619;451;0;85;81;0;0;0;0;65.3043;69.0548;0;0.325076;1.05743;-2.56602;192.085;0;0.070922;7;0.0496454;0.241135;0;0.836879;2252;34997;0.0852959;0.0131551;6.48387;34.1697
10;1761;142;487;0;60;56;0;0;0;0;48.02;59.7164;0;0.594447;1.24357;-3.09049;233.085;0;0.12766;6;0.070922;0.588652;0;0.255319;1761;26128;0.13236;0.0110479;11.9805;47.3803
11;2372;54;530;0;85;75;0;0;0;0;63.2443;74.5031;0;0.528584;1.17802;0.952096;193.014;0;0.0141844;7;0.0496454;0.255319;0;0.588652;2372;26385;0.0813727;0.0149709;5.43539;34.5614
12;2438;636;576;0;66;71;0;0;0;0;63.0201;64.2014;0;0.190944;1.01874;1.21441;296.369;0;0.070922;7;0.070922;0.425532;0;0.241135;2438;34811;0.121562;0.0115977;10.4816;59.2232
13;2827;425;623;0;78;74;0;0;0;0;67.7452;70.7245;0;0.287184;1.04398;2.03447;339.362;0;0.0496454;7;0.070922;0.347518;0;0.255319;2827;34422;0.120042;0.0124523;9.64015;60.589
14;1576;89;631;0;54;63;0;0;0;0;50.13;62.6191;0;0.59926;1.24913;1.56503;168.418;0;0.0141844;6;0.070922;0.276596;0;0.198582;1576;26313;0.106865;0.00911484;11.7243;29.0969
15;2270;232;667;0;67;70;0;0;0;0;56.5055;67.0215;0;0.537764;1.18611;-2.89352;361.908;0;0.035461;7;0.0921986;0.404255;0;0.106383;2270;34979;0.15943;0.00978904;16.2866;68.8037
16;1819;892;668;0;72;70;0;0;0;0;45.9002;73.5844;0;0.781603;1.60314;1.11106;154.305;0;0.0921986;6;0.0496454;0.255319;0;0.0921986;1819;26070;0.0848301;0.00657018;12.9114;25.1088
17;1580;599;678;0;67;62;0;0;0;0;54.131;60.0691;0;0.433518;1.1097;1.10365;168.894;0;0.070922;6;0.070922;0.276596;0;0.29078;1580;26309;0.106895;0.0130018;8.22157;26.2775
18;1638;408;742;0;63;47;0;0;0;0;41.7169;62.2571;0;0.742294;1.49237;2.95246;319.319;0;0.0921986;5;0.106383;0.482269;0;0.368794;1638;17683;0.194944;0.0131322;14.8448;63.3574
19;4580;808;801;0;90;85;0;0;0;0;81.3566;90.0446;0;0.428558;1.10679;3.01444;779.156;0;0.198582;8;0.0921986;0.460993;0;0.219858;4580;43381;0.170124;0.00776183;21.918;133.003
