id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1291;378;91;0;52;40;0;0;0;0;37.3445;52.3163;0;0.700328;1.40091;-3.05161;226.731;0;0.114286;5;0.102857;0.417143;0;0.445714;1291;18030;0.175625;0.038835;4.52235;38.8057
2;5167;437;101;0;103;93;0;0.463103;0.0990342;0;86.6678;91.9739;0;0.334747;1.06122;-2.64647;1060.24;0;0.177143;8;0.114286;1;0;0.685714;5167;40604;0.20519;0.023541;8.71628;161.681
3;2090;542;167;0;59;67;0;0;0;0;44.83;67.3385;0;0.746184;1.50209;0.796478;387.097;0;0.148571;6;0.102857;0.628571;0;1;2090;25799;0.185215;0.0208165;8.89752;84.0192
4;1447;441;202;0;61;61;0;0;0;0;53.0525;55.6442;0;0.301634;1.04885;3.09453;94.9886;0;0.102857;5;0.04;0.194286;0;0.434286;1447;17874;0.0656458;0.0174117;3.77021;16.6223
5;1781;467;262;0;65;62;0;0;0;0;50.1885;60.6803;0;0.56206;1.20905;2.13884;123.16;0;0.0114286;6;0.04;0.251429;0;0.445714;1781;26108;0.069153;0.0174528;3.96228;23.4528
6;2173;342;276;0;70;75;0;0;0;0;54.8848;77.0206;0;0.701572;1.40331;1.41719;190.686;0;0.04;7;0.0571429;0.222857;0;0.194286;2173;35076;0.0877522;0.00734419;11.9485;32.0751
7;2707;587;275;0;56;68;0;0;0;0;54.4043;67.898;0;0.59831;1.24803;1.67789;570.811;0;0.297143;6;0.114286;0.582857;0;0.594286;2707;25182;0.210865;0.0152822;13.7981;93.9714
8;2206;515;349;0;65;50;0;0;0;0;50.3833;65.4851;0;0.638786;1.29974;-3.09879;440.537;0;0.102857;6;0.102857;0.594286;0;0.628571;2206;25683;0.199701;0.0338115;5.9063;78.2316
9;2641;749;364;0;83;74;0;0;0;0;65.4377;71.902;0;0.414396;1.09878;-2.47621;188.491;0;0.04;7;0.04;0.177143;0;0.194286;2641;34608;0.0713708;0.00809075;8.82129;36.7424
10;1779;914;365;0;71;63;0;0;0;0;56.5239;66.5699;0;0.528247;1.17773;2.67243;111.349;0;0.0857143;6;0.04;0.16;0;0.131429;1779;26110;0.0625913;0.00491819;12.7265;20.3386
11;3020;588;388;0;65;68;0;0;0;0;62.0695;67.8143;0;0.402802;1.09255;-2.36373;544.646;0;0.28;7;0.102857;0.628571;0;0.594286;3020;34229;0.180346;0.0226744;7.95373;87.9469
12;2267;239;398;0;69;51;0;0;0;0;52.2849;69.706;0;0.66135;1.3332;-3.05539;343.269;0;0.102857;6;0.0857143;0.508571;0;0.222857;2267;25622;0.15142;0.00730554;20.7268;60.7556
13;1875;680;438;0;66;70;0;0;0;0;56.5867;62.0501;0;0.410296;1.09655;-2.62017;121.857;0;0.04;6;0.04;0.194286;0;0.417143;1875;26014;0.0649913;0.015857;4.09858;18.955
14;926;423;441;0;63;52;0;0;0;0;41.0099;43.9443;0;0.35929;1.07155;2.63263;61.7943;0;0.114286;5;0.04;0.194286;0;0.0571429;926;18395;0.0667328;0.00563083;11.8513;13.8934
15;2198;139;482;0;70;73;0;0;0;0;55.9725;69.9862;0;0.600313;1.25037;2.86273;212.469;0;0.0857143;7;0.0571429;0.4;0;0.354286;2198;35051;0.0966645;0.00826698;11.6928;41.9786
16;2025;516;537;0;83;84;0;0;0;0;64.3232;68.095;0;0.328194;1.05864;3.00048;126.183;0;0.0285714;7;0.04;0.16;0;0.222857;2025;35224;0.0623134;0.00634277;9.82432;21.5794
17;2170;727;563;0;58;59;0;0;0;0;54.9727;56.4934;0;0.230459;1.02766;-2.50482;234.069;0;0.102857;6;0.0571429;0.297143;0;0.0742857;2170;25719;0.107866;0.00416776;25.881;42.1346
18;3400;412;654;0;74;73;0;0;0;0;71.7771;73.7298;0;0.228623;1.02721;2.10538;349.217;0;0.234286;8;0.0571429;0.297143;0;0.371429;3400;44561;0.10271;0.0120509;8.52305;63.2424
19;2550;215;659;0;70;64;0;0;0;0;61.2658;71.8578;0;0.522568;1.17289;-2.78885;313.257;0;0.0285714;7;0.0742857;0.325714;0;0.177143;2550;34699;0.122846;0.00637552;19.2683;57.2256
20;2151;89;669;0;72;68;0;0;0;0;54.4417;63.2289;0;0.508563;1.16141;-2.63707;154.823;0;0.0742857;6;0.04;0.205714;0;0.0742857;2151;25738;0.0719773;0.00585663;12.2899;35.0977
21;2072;681;717;0;66;63;0;0;0;0;55.746;63.7253;0;0.484508;1.14314;-3.0652;145.846;0;0.131429;6;0.04;0.234286;0;0.0571429;2072;25817;0.0703892;0.00427103;16.4806;27.5589
22;1616;850;722;0;67;63;0;0;0;0;49.3407;67.1231;0;0.677982;1.3604;-2.42437;100.949;0;0.0285714;6;0.04;0.177143;0;0.0571429;1616;26273;0.0624689;0.00436785;14.302;17.2026
23;2107;448;738;0;72;45;0;0;0;0;43.9479;68.3936;0;0.766224;1.55624;3.03152;296.006;0;0.114286;6;0.0742857;0.371429;0;0.297143;2107;25782;0.140487;0.0125232;11.2181;59.3595
24;3982;763;887;0;89;77;0;0;0;0;78.2462;88.2092;0;0.461667;1.12733;3.07333;498.109;0;0.0114286;8;0.0742857;0.325714;0;0.0742857;3982;43979;0.12509;0.00487617;25.6533;78.5969
