id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1451;381;85;0;52;47;0;0;0;0;41.7821;52.2002;0;0.599441;1.24935;-3.03381;310.556;0;0.195489;5;0.112782;0.609023;0;0.571429;1451;17870;0.214031;0.0516922;4.14049;54.9815
2;5253;439;101;0;104;95;0;0;0;0;86.75;91.0219;0;0.302759;1.04924;1.1483;1343.44;0;0.293233;8;0.135338;0.586466;0;1;5253;40518;0.255745;0.0346488;7.38105;208.751
3;2309;547;180;0;58;60;0;0.8321;0.272153;0;48.3839;66.2259;0;0.682817;1.36876;0.880749;639.346;0;0.413534;6;0.150376;1;0;0.669173;2309;25580;0.276895;0.0298223;9.28485;107.998
4;1800;462;257;0;59;70;0;0;0;0;52.0868;62.2941;0;0.548511;1.19597;1.74842;169.391;0;0.0150376;6;0.0526316;0.270677;0;1;1800;26089;0.0941071;0.031643;2.97403;29.6013
5;2337;340;277;0;65;80;0;0;0;0;56.1528;76.9397;0;0.68363;1.37018;1.29588;270.045;0;0.0977444;7;0.075188;0.308271;0;0.233083;2337;34912;0.115554;0.0108445;10.6555;42.2494
6;2434;583;277;0;51;66;0;0;0;0;50.5977;66.1719;0;0.644457;1.3078;1.61868;663.962;0;0.293233;6;0.150376;0.669173;0;0.744361;2434;25455;0.272789;0.0385868;7.06948;101.686
7;2106;517;340;0;64;51;0;0;0;0;51.5044;65.9735;0;0.624928;1.28093;3.05659;586.195;0;0.0150376;6;0.150376;0.744361;0;0.781955;2106;25783;0.278348;0.0519495;5.35806;103.749
8;2603;744;360;0;82;83;0;0;0;0;67.5362;72.6612;0;0.368906;1.07589;-2.51674;244.902;0;0.075188;7;0.0526316;0.293233;0;0.293233;2603;34646;0.0940858;0.0113583;8.28343;44.1385
9;2712;911;365;0;88;84;0;0;0;0;62.1988;72.9889;0;0.523269;1.17348;2.60307;184.12;0;0;7;0.037594;0.233083;0;0.150376;2712;34537;0.0678924;0.00678981;9.99916;39.2506
10;2880;582;379;0;65;64;0;0;0;0;62.5212;64.5163;0;0.246766;1.03191;-2.37041;676.286;0;0.293233;6;0.135338;0.781955;0;0.744361;2880;25009;0.234824;0.036266;6.47505;116.142
11;2379;239;402;0;72;64;0;0;0;0;53.1497;69.3369;0;0.642194;1.30456;-3.10902;440.226;0;0.150376;7;0.0977444;0.488722;0;0.488722;2379;34870;0.185051;0.0119103;15.5371;89.8527
12;1696;420;431;0;63;74;0;0;0;0;56.8126;62.5824;0;0.419392;1.10156;-2.43251;146.932;0;0.135338;6;0.0526316;0.233083;0;0.451128;1696;26193;0.0866356;0.00985812;8.78825;28.8318
13;2097;669;435;0;77;72;0;0;0;0;61.5843;67.0609;0;0.395805;1.08893;-2.96037;179.323;0;0.075188;7;0.0526316;0.293233;0;0.781955;2097;35152;0.0855152;0.0255156;3.35149;31.1637
14;2047;139;482;0;76;55;0;0;0;0;53.8251;68.6715;0;0.621006;1.27583;2.97114;254.421;0;0.150376;6;0.075188;0.488722;0;0.390977;2047;25842;0.124291;0.00924244;13.4479;46.9443
15;2721;517;537;0;88;82;0;0;0;0;65.3679;69.4357;0;0.337246;1.06223;-3.12285;183.586;0;0.0526316;7;0.037594;0.210526;0;0.270677;2721;34528;0.0674716;0.0076023;8.87515;36.4791
16;2403;726;559;0;63;63;0;0;0;0;58.8049;59.3516;0;0.135413;1.0093;1.40409;329.624;0;0.0977444;6;0.075188;0.353383;0;0.0977444;2403;25486;0.137175;0.00634607;21.6157;62.7634
17;3336;412;656;0;73;74;0;0;0;0;72.1167;75.0212;0;0.275562;1.04028;0.922157;443.023;0;0.0977444;8;0.075188;0.390977;0;0.511278;3336;44625;0.132805;0.0173269;7.66466;87.568
18;2541;213;661;0;71;63;0;0;0;0;60.979;70.9865;0;0.511938;1.16411;-2.76116;403.15;0;0.037594;7;0.0977444;0.368421;0;0.195489;2541;34708;0.158662;0.00984629;16.1139;76.5049
19;2151;95;666;0;66;70;0;0;0;0;54.8905;64.0414;0;0.515135;1.16671;-2.91265;203.722;0;0.0977444;6;0.0526316;0.255639;0;0.112782;2151;25738;0.0947114;0.00799368;11.8483;37.6796
20;2018;682;715;0;63;69;0;0;0;0;57.0054;62.9626;0;0.42459;1.1045;3.08791;187.917;0;0.037594;6;0.0526316;0.511278;0;0.0977444;2018;25871;0.0931216;0.00644379;14.4514;37.4996
21;1672;855;720;0;70;68;0;0;0;0;51.5531;68.2798;0;0.655693;1.32446;0.786751;136.338;0;0.0526316;6;0.0526316;0.233083;0;0.0977444;1672;26217;0.081543;0.00666544;12.2337;24.423
22;2195;442;738;0;77;46;0;0;0;0;45.5218;72.2054;0;0.77623;1.58617;3.11805;408.789;0;0.135338;6;0.0977444;0.511278;0;0.390977;2195;25694;0.18624;0.018235;10.2133;82.9801
23;3985;767;886;0;88;77;0;0;0;0;78.2317;89.7278;0;0.489723;1.14695;-2.99205;652.293;0;0.195489;8;0.0977444;0.413534;0;0.233083;3985;43976;0.16369;0.00689112;23.7537;101.56
