id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1012;425;106;0;54;45;0;0;0;0;32.9169;52.0945;0;0.775075;1.58261;3.07268;143.018;0;0.136905;5;0.077381;0.327381;0;0.464286;1012;18309;0.141321;0.036095;3.91526;25.4299
2;4426;482;110;0;88;86;0;0;0;0;78.6779;86.0991;0;0.406151;1.09432;0.787343;953.107;0;0.184524;8;0.119048;0.482143;0;0.714286;4426;43535;0.215342;0.0210846;10.2132;146.005
3;288;546;147;0;29;25;0;0;0;0;15.4773;28.6616;0;0.841665;1.85185;2.21981;75.8155;0;0.166667;5;0.136905;0.589286;0;0.714286;288;19033;0.263248;0.0532717;4.94162;15.7537
4;2933;583;219;0;67;64;0;0;0;0;59.7861;67.01;0;0.451646;1.12083;2.67158;660.381;0;0.244048;7;0.119048;0.714286;0;0.589286;2933;34316;0.225154;0.0134454;16.7458;114.862
5;1695;709;256;0;49;58;0;0;0;0;41.1288;58.8868;0;0.715671;1.43177;1.27206;340.476;0;0.214286;5;0.107143;0.619048;0;0.107143;1695;17626;0.20087;0.00566214;35.476;57.6886
6;1926;458;254;0;65;65;0;0;0;0;52.3386;63.9064;0;0.573809;1.22102;1.80369;140.905;0;0.136905;6;0.0416667;0.244048;0;0.261905;1926;25963;0.0731589;0.00851725;8.5895;27.1112
7;2764;334;264;0;71;82;0;0;0;0;65.0791;80.5956;0;0.589899;1.23843;1.08144;254.673;0;0.0595238;8;0.0595238;0.279762;0;0.184524;2764;45197;0.0921383;0.00608066;15.1527;42.2753
8;2344;936;334;0;76;76;0;0;0;0;58.4748;68.3668;0;0.518117;1.16917;2.48833;118.982;0;0.0595238;6;0.0297619;0.184524;0;0.136905;2344;25545;0.0507602;0.00645093;7.86865;23.6487
9;2212;554;354;0;56;61;0;0;0;0;51.5982;63.7346;0;0.58701;1.23521;2.07217;426.155;0;0.166667;6;0.107143;0.511905;0;0.327381;2212;25677;0.192655;0.00757496;25.4332;74.2736
10;1405;469;373;0;61;53;0;0;0;0;42.4865;58.4415;0;0.686646;1.37553;2.52964;100.423;0;0.0297619;5;0.0416667;0.214286;0;0.404762;1405;17916;0.0714749;0.00854844;8.36117;19.7742
11;2665;723;381;0;82;79;0;0;0;0;67.5035;73.6788;0;0.400753;1.09148;-2.48344;191.149;0;0.0595238;7;0.0416667;0.232143;0;0.202381;2665;34584;0.0717253;0.00597289;12.0085;35.1329
12;2415;221;396;0;67;55;0;0;0;0;51.7561;66.6779;0;0.630473;1.28831;2.89479;340.232;0;0.0595238;6;0.077381;0.541667;0;0.0595238;2415;25474;0.140882;0.00533757;26.3944;59.3731
13;1040;390;438;0;58;64;0;0;0;0;33.5057;60.3168;0;0.831519;1.80019;2.51632;70.4881;0;0.0595238;5;0.0416667;0.232143;0;0.166667;1040;18281;0.0677772;0.00579682;11.6921;13.6106
14;89;581;442;0;18;17;0;15.0343;11.477;0;14.6679;21.0899;0;0.718531;1.43783;-2.50822;38.5119;0;0.107143;5;0.232143;1;0;0.434524;89;19232;0.432718;0.0105238;41.118;7.14236
15;2182;749;482;0;74;80;0;0;0;0;63.444;68.3613;0;0.372411;1.07751;-3.09047;145.952;0;0.0416667;7;0.0416667;0.202381;0;0.232143;2182;35067;0.066889;0.00677023;9.87987;26.4512
16;2051;109;518;0;61;64;0;0;0;0;56.1204;68.1753;0;0.567784;1.2148;2.24575;196.488;0;0.107143;6;0.0595238;0.309524;0;0.0892857;2051;25838;0.0958004;0.00621845;15.4058;35.0997
17;1809;781;632;0;55;58;0;0;0;0;50.3803;51.7638;0;0.229648;1.02746;1.84497;197.399;0;0.0892857;5;0.0595238;0.291667;0;0.0892857;1809;17512;0.10912;0.00465254;23.4538;37.8049
18;1841;666;710;0;70;72;0;0;0;0;53.3958;59.3585;0;0.436823;1.11167;0.945796;129.679;0;0.107143;6;0.0416667;0.232143;0;0.107143;1841;26048;0.0704388;0.0042959;16.3968;23.1845
19;1507;474;731;0;57;44;0;0;0;0;41.9284;57.2447;0;0.680829;1.3653;2.81242;236.119;0;0.166667;5;0.0892857;0.369048;0;0.291667;1507;17814;0.156681;0.00937827;16.7068;42.5572
20;4120;745;891;0;80;86;0;0;0;0;78.7802;88.0603;0;0.446835;1.1178;1.46766;521.315;0;0.0297619;8;0.077381;0.327381;0;0.077381;4120;43841;0.126533;0.00477534;26.4971;90.8584
