id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1448;377;91;0;53;47;0;0;0;0;39.4153;53.8464;0;0.681311;1.36613;3.12682;361.652;0;0.0434783;5;0.130435;0.66087;0;0.817391;1448;17873;0.249761;0.0588042;4.24733;70.2579
2;5308;437;100;0;103;91;0;0;0;0;88.5727;90.5831;0;0.209513;1.0227;-2.8385;1593.76;0;0.408696;8;0.156522;0.817391;0;1;5308;40463;0.300253;0.0400769;7.49192;239.389
3;2268;538;163;0;61;67;0;0.731045;0.219034;0;49.379;64.9775;0;0.649993;1.31589;-2.36049;716.783;0;0.269565;6;0.173913;1;0;0.904348;2268;25621;0.316042;0.0390952;8.08392;128.528
4;1895;471;266;0;69;67;0;0;0;0;51.6961;63.0345;0;0.572186;1.21933;2.11697;200.843;0;0.0608696;6;0.0608696;0.33913;0;0.608696;1895;25994;0.105986;0.0261079;4.05954;40.302
5;2322;342;277;0;78;78;0;0;0;0;57.7267;75.5194;0;0.644748;1.30822;1.32162;307.852;0;0.130435;7;0.0869565;0.33913;0;0.243478;2322;34927;0.13258;0.0124984;10.6077;48.325
6;2667;592;273;0;56;68;0;0;0;0;53.0547;68.9582;0;0.638798;1.29976;1.48098;851.617;0;0.478261;6;0.173913;0.721739;0;0.86087;2667;25222;0.319317;0.0204042;15.6496;122.828
7;2125;514;355;0;65;50;0;0;0;0;51.2375;66.6297;0;0.639262;1.30041;2.96292;664.583;0;0.156522;6;0.173913;0.791304;0;0.704348;2125;25764;0.312745;0.0463624;6.74567;113.158
8;2727;921;362;0;85;85;0;0;0;0;63.602;71.1002;0;0.446988;1.11789;2.84438;211.922;0;0.113043;7;0.0434783;0.269565;0;0.173913;2727;34522;0.0777116;0.00747369;10.398;47.1862
9;2684;747;365;0;85;73;0;0;0;0;66.9728;73.3473;0;0.407754;1.09518;-2.94691;292.896;0;0.0869565;7;0.0608696;0.33913;0;0.269565;2684;34565;0.109126;0.0132373;8.24381;55.2569
10;2434;234;393;0;70;63;0;0;0;0;52.3658;70.1688;0;0.665629;1.33997;3.0758;526;0;0.0608696;7;0.113043;0.53913;0;0.591304;2434;34815;0.216105;0.0133586;16.1773;106.035
11;3101;588;396;0;69;64;0;0;0;0;63.4305;69.4922;0;0.408469;1.09556;-2.67324;836.113;0;0.2;7;0.156522;0.634783;0;0.791304;3101;34148;0.269626;0.0305242;8.8332;137.629
12;1951;689;442;0;69;67;0;0;0;0;60.1197;64.1965;0;0.35068;1.06781;-2.57313;192.887;0;0.0434783;6;0.0608696;0.295652;0;0.591304;1951;25938;0.0988656;0.0214591;4.60716;36.3272
13;2120;139;482;0;68;58;0;0;0;0;54.6155;69.8882;0;0.623943;1.27964;2.96942;313.157;0;0.2;6;0.0869565;0.66087;0;0.408696;2120;25769;0.147715;0.0107997;13.6777;62.8708
14;2348;731;564;0;67;61;0;0;0;0;58.0226;58.4059;0;0.114377;1.00661;2.81446;373.791;0;0.2;6;0.0869565;0.408696;0;0.113043;2348;25541;0.159195;0.00706938;22.519;72.7526
15;3385;412;654;0;87;72;0;0;0;0;72.6703;75.0561;0;0.250125;1.03283;-2.91185;529.635;0;0.113043;8;0.0869565;0.53913;0;0.53913;3385;44576;0.156464;0.019702;7.94153;101.599
16;2581;212;656;0;72;63;0;0;0;0;62.1563;71.1072;0;0.485709;1.14401;-2.80711;476.27;0;0.0434783;7;0.113043;0.521739;0;0.243478;2581;34668;0.184529;0.0108513;17.0053;82.6893
17;2267;88;670;0;78;87;0;0;0;0;57.2889;66.6557;0;0.511178;1.1635;-3.02836;247.757;0;0.0434783;7;0.0608696;0.356522;0;0.521739;2267;33052;0.109288;0.00931731;11.7296;47.0918
18;2092;679;716;0;65;60;0;0;0;0;56.1005;62.6004;0;0.443714;1.11586;-3.00591;224.73;0;0.0434783;6;0.0608696;0.295652;0;0.2;2092;25797;0.107423;0.00724842;14.8203;42.3056
19;2153;449;738;0;75;48;0;0;0;0;44.1786;71.1267;0;0.783711;1.60998;2.96956;465.183;0;0.2;6;0.113043;0.53913;0;0.53913;2153;25736;0.216063;0.0203536;10.6154;98.3516
20;3998;762;885;0;87;81;0;0;0;0;79.5421;88.405;0;0.436413;1.11142;2.86698;752.765;0;0.0869565;8;0.113043;0.521739;0;0.295652;3998;43963;0.188283;0.00795073;23.6812;125.074
