id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1631;386;92;0;54;51;0;0;0;0;45.2862;54.4152;0;0.554424;1.20158;3.10222;534.326;0;0.267442;5;0.174419;0.813953;0;1;1631;17690;0.327607;0.0789763;4.14816;100.189
2;5082;446;110;0;90;90;0;0.212097;0.0322544;0;82.4985;91.6038;0;0.434647;1.11037;-2.39637;2046.23;0;0.569767;8;0.209302;1;0;0.813953;5082;42879;0.402642;0.0383304;10.5045;330.038
3;1240;573;194;0;48;43;0;0;0;0;38.5524;45.0266;0;0.516621;1.16793;2.51768;494.779;0;0.569767;5;0.209302;0.94186;0;0.511628;1240;18081;0.399017;0.0172022;23.1956;96.528
4;1493;450;253;0;49;62;0;0;0;0;46.3078;57.9192;0;0.600632;1.25074;1.91606;209.791;0;0.0581395;5;0.0813954;0.418605;0;0.965116;1493;17828;0.140516;0.0285604;4.91995;40.6292
5;1855;332;269;0;59;66;0;0;0;0;47.9714;68.7159;0;0.715988;1.43243;1.16141;334.477;0;0.174419;6;0.116279;0.476744;0;0.360465;1855;26034;0.180309;0.0155683;11.5818;55.6807
6;2162;524;327;0;58;58;0;0.560323;0.370708;0;52.0163;66.3998;0;0.621541;1.27652;0.793283;938.744;0;0.0813954;6;0.232558;1;0;0.94186;2162;25727;0.434201;0.0573397;7.57243;163.325
7;3182;588;352;0;73;70;0;0;0;0;64.0412;70.4378;0;0.416386;1.09988;1.78116;1209.53;0;0.325581;7;0.209302;0.94186;0;1;3182;34067;0.380117;0.0477601;7.95889;211.509
8;1880;910;357;0;80;81;0;0;0;0;57.7913;68.5107;0;0.537072;1.18549;2.96783;242.209;0;0.174419;7;0.0813954;0.360465;0;0.232558;1880;35369;0.128834;0.0115988;11.1076;42.5782
9;2467;775;388;0;84;78;0;0;0;0;60.3085;73.8256;0;0.576772;1.22413;-2.39407;356.43;0;0.116279;7;0.0813954;0.453488;0;0.360465;2467;34782;0.144477;0.0109631;13.1785;62.361
10;2375;234;398;0;68;63;0;0;0;0;52.4903;69.0572;0;0.649807;1.31562;2.98611;691.128;0;0.267442;6;0.151163;0.813953;0;0.790698;2375;25514;0.291;0.0177878;16.3595;141.944
11;2392;437;423;0;82;84;0;0;0;0;64.7942;67.9794;0;0.302517;1.04916;2.47183;323.756;0;0.0232558;7;0.0813954;0.360465;0;1;2392;34857;0.135347;0.0213214;6.34796;58.2424
12;2147;660;424;0;81;79;0;0;0;0;62.3405;67.6508;0;0.388367;1.08518;1.55976;283.93;0;0.0813954;7;0.0813954;0.395349;0;0.883721;2147;35102;0.132244;0.0420823;3.1425;51.5325
13;2094;144;475;0;74;55;0;0;0;0;54.8207;68.5932;0;0.601046;1.25123;2.88344;411.163;0;0.116279;6;0.116279;0.790698;0;0.662791;2094;25795;0.19635;0.0181428;10.8225;73.6408
14;2754;510;536;0;86;85;0;0;0;0;65.3478;70.3834;0;0.371447;1.07706;2.14175;287.14;0;0.151163;7;0.0581395;0.360465;0;0.453488;2754;34495;0.104261;0.0120221;8.67243;64.8161
15;2293;710;561;0;62;59;0;0;0;0;56.7296;58.6095;0;0.251239;1.03314;2.46435;493.547;0;0.174419;6;0.116279;0.546512;0;0.116279;2293;25596;0.215239;0.0098394;21.8752;81.4279
16;3247;397;651;0;73;78;0;0;0;0;70.0023;72.9905;0;0.283201;1.04269;-2.44257;688.349;0;0.151163;8;0.116279;0.883721;0;0.790698;3247;44714;0.211994;0.0248885;8.51772;120.578
17;1601;96;665;0;68;55;0;0;0;0;53.1819;61.8609;0;0.510798;1.1632;2.96978;271.779;0;0.0813954;6;0.116279;0.476744;0;0.174419;1601;26288;0.169755;0.0128906;13.169;40.594
18;2576;219;664;0;66;66;0;0;0;0;61.8671;71.6421;0;0.504248;1.158;0.839869;649.907;0;0.0581395;7;0.151163;0.604651;0;0.325581;2576;34673;0.252293;0.0146021;17.2778;109.844
19;1715;852;701;0;76;65;0;0;0;0;52.7805;67.6293;0;0.625233;1.28133;-2.565;217.605;0;0.0581395;6;0.0813954;0.395349;0;0.151163;1715;26174;0.126882;0.00980731;12.9375;40.2186
20;2077;684;708;0;70;67;0;0;0;0;56.9948;63.7171;0;0.447072;1.11795;2.56606;301.233;0;0.174419;6;0.0813954;0.476744;0;0.174419;2077;25812;0.145031;0.00986693;14.6987;57.093
21;1999;445;739;0;70;47;0;0;0;0;42.6338;67.4637;0;0.775007;1.5824;2.80321;569.93;0;0.151163;6;0.151163;0.790698;0;0.883721;1999;25890;0.285107;0.0257799;11.0593;101.285
22;4196;770;881;0;83;82;0;0;0;0;77.8532;90.2806;0;0.506318;1.15963;-2.38115;1057.28;0;0.0232558;8;0.151163;0.72093;0;0.267442;4196;43765;0.251973;0.0106297;23.7047;168.185
