id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1500;380;92;0;51;46;0;0;0;0;41.5781;53.24;0;0.624587;1.28048;-3.09122;418.933;0;0.125;5;0.144231;0.653846;0;0.75;1500;17821;0.279289;0.0640516;4.36037;63.7977
2;5334;442;104;0;91;92;0;0;0;0;86.6311;91.3085;0;0.315956;1.05399;1.08421;1774.05;0;0.269231;8;0.173077;0.798077;0;0.951923;5334;41094;0.332597;0.0395385;8.41198;274.289
3;1979;557;186;0;49;61;0;0;0;0;42.0149;63.2448;0;0.747447;1.50529;1.1407;656.096;0;0.451923;5;0.173077;0.951923;0;0.673077;1979;17342;0.331529;0.0208272;15.9181;118.163
4;1677;457;255;0;69;63;0;0;0;0;48.9564;62.2364;0;0.617438;1.27126;2.14076;198.452;0;0.0192308;6;0.0673077;0.326923;0;1;1677;26212;0.118338;0.0351463;3.367;38.1991
5;1983;336;271;0;59;68;0;0;0;0;53.579;68.1489;0;0.617965;1.27193;1.21368;294.769;0;0.125;6;0.0961538;0.394231;0;0.298077;1983;25906;0.148649;0.0129835;11.449;45.9962
6;1729;589;270;0;46;58;0;0;0;0;42.8646;55.6793;0;0.638227;1.29896;1.29557;605.808;0;0.326923;5;0.192308;0.826923;0;1;1729;17592;0.35038;0.0450528;7.7771;100.166
7;2127;525;327;0;65;51;0;0.691269;0.436453;0;51.8899;66.1879;0;0.620788;1.27554;3.1027;765.26;0;0.125;6;0.192308;1;0;0.951923;2127;25762;0.359783;0.0710128;5.06645;142.388
8;2692;909;362;0;84;82;0;0;0;0;61.413;72.0307;0;0.522573;1.17289;2.63556;232.808;0;0.0961538;7;0.0480769;0.298077;0;0.192308;2692;34557;0.0864824;0.00878935;9.83945;46.7075
9;3072;582;366;0;69;68;0;0;0;0;64.3075;67.1138;0;0.286146;1.04364;1.55631;936.462;0;0.221154;7;0.173077;0.951923;0;1;3072;34177;0.304837;0.0484839;6.28738;152.876
10;2591;747;365;0;85;79;0;0;0;0;67.1808;71.6486;0;0.3476;1.0665;1.30713;309.5;0;0.0961538;7;0.0673077;0.394231;0;0.298077;2591;34658;0.119453;0.0142933;8.35725;55.7487
11;2396;236;407;0;69;54;0;0;0;0;53.2584;69.0169;0;0.636021;1.29589;-3.01728;568.654;0;0.125;7;0.125;0.596154;0;0.576923;2396;34853;0.237335;0.0170735;13.9008;103.954
12;2168;416;426;0;85;81;0;0;0;0;62.5078;66.3471;0;0.335241;1.06142;2.88314;239.019;0;0.0673077;7;0.0673077;0.375;0;0.673077;2168;35081;0.110249;0.013031;8.46051;45.2041
13;2026;664;428;0;65;68;0;0;0;0;60.4899;64.9485;0;0.36412;1.07371;0.78696;218.567;0;0.144231;6;0.0673077;0.298077;0;0.951923;2026;25863;0.107882;0.0313554;3.44061;38.442
14;2053;142;477;0;67;57;0;0;0;0;54.0061;69.262;0;0.626109;1.28249;2.95939;336.846;0;0.298077;6;0.0961538;0.576923;0;0.471154;2053;25836;0.164076;0.014413;11.3838;64.8486
15;2814;520;538;0;86;87;0;0;0;0;67.4763;69.3986;0;0.233733;1.02849;2.39569;241.663;0;0.0192308;7;0.0480769;0.269231;0;0.423077;2814;34435;0.08588;0.0100978;8.50478;51.2968
16;2491;718;559;0;63;63;0;0;0;0;59.4955;60.5724;0;0.187727;1.0181;1.29301;441.51;0;0.0192308;6;0.0961538;0.471154;0;0.125;2491;25398;0.177242;0.0083972;21.1073;84.6732
17;3254;409;647;0;76;70;0;0;0;0;70.2243;71.9833;0;0.219713;1.02505;-2.91565;563.471;0;0.0480769;7;0.0961538;0.596154;0;0.673077;3254;33995;0.173163;0.018361;9.43104;102.49
18;2478;215;664;0;69;61;0;0;0;0;61.0426;70.4953;0;0.5002;1.15485;-2.84294;508.577;0;0.0192308;7;0.125;0.625;0;0.326923;2478;34771;0.205237;0.0133651;15.3561;88.7222
19;2016;99;666;0;67;66;0;0;0;0;52.4907;62.0617;0;0.533527;1.18234;-3.06705;242.471;0;0.0673077;6;0.0673077;0.326923;0;0.125;2016;25873;0.120274;0.010058;11.958;42.9837
20;1706;860;708;0;73;66;0;0;0;0;52.6596;68.953;0;0.645568;1.30941;-2.57245;178.433;0;0.0961538;6;0.0673077;0.326923;0;0.125;1706;26183;0.104591;0.00854979;12.2332;32.0987
21;2070;682;710;0;65;69;0;0;0;0;56.0224;63.8278;0;0.479189;1.13933;2.90537;244.385;0;0.125;6;0.0673077;0.730769;0;0.125;2070;25819;0.118061;0.00826334;14.2873;47.2891
22;2004;444;741;0;73;46;0;0;0;0;43.2484;67.8578;0;0.770584;1.56902;2.93863;479.154;0;0.144231;6;0.125;0.673077;0;0.596154;2004;25885;0.239099;0.0188377;12.6926;105.44
23;4156;770;884;0;84;81;0;0;0;0;78.8965;91.0787;0;0.499619;1.15441;-2.45197;869.221;0;0.0192308;8;0.125;0.576923;0;0.125;4156;43805;0.209149;0.00889764;23.5061;145.25
