id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;286;25;5;0;29;13;0;0;0;0;13.3225;29.2832;0;0.890516;2.19803;-3.07417;54.2255;0;0.233264;5;0.0998957;0.275558;0.00363253;0.418785;286;6062;0.1896;0.0489507;3.87327;11.0199
2;249;236;6;0;39;23;0;0;0;0;14.6161;32.8418;0;0.895508;2.24696;2.71686;61.9826;0;0.34328;5;0.129476;0.374417;0.00648667;0.399325;249;9342;0.248926;0.0574395;4.33371;10.4603
3;422;598;9;0;28;21;0;0;0;0;18.5547;30.0205;0;0.786124;1.61794;2.55263;89.3321;0;0.20109;5;0.111313;0.319668;0.0062272;0.278412;422;9169;0.211687;0.0488893;4.32993;12.8185
4;584;815;10;0;44;23;0;0;0;0;22.9378;33.0252;0;0.719441;1.43977;2.85208;151.386;0;0.288531;5;0.135963;0.413596;0.00752454;0.516087;584;9424;0.259222;0.0748705;3.46227;28.1414
5;635;459;12;0;31;26;0;0;0;0;24.3775;33.3967;0;0.683514;1.36998;-2.69505;111.497;0;0.203425;5;0.0915928;0.263363;0.0046704;0.300207;635;9929;0.175586;0.0302621;5.80217;19.4015
6;1106;1030;33;0;36;42;0;0;0;0;33.1844;42.8455;0;0.632556;1.29113;1.73786;392.624;0;0.421121;5;0.184743;0.540737;0.00596773;0.420861;1106;12655;0.354994;0.0602685;5.89021;59.6861
7;658;961;34;0;27;32;0;0;0;0;26.4755;31.7479;0;0.551874;1.19914;1.7532;187.781;0;0.388168;5;0.147898;0.420861;0.00596773;0.540737;658;13103;0.285382;0.0548669;5.20136;30.072
8;943;774;58;0;36;51;0;0;0;0;28.4978;61.7519;0;0.887146;2.1669;1.33456;321.979;0;0.329268;5;0.175403;0.516087;0.0085624;0.606123;943;15598;0.341442;0.0989299;3.45135;65.2169
9;767;850;54;0;45;39;0;0;0;0;28.7443;45.0238;0;0.769684;1.56635;2.46368;210.021;0;0.331863;5;0.14193;0.438246;0.00648667;0.57862;767;15774;0.273822;0.0713805;3.83608;35.6522
10;644;81;55;0;47;31;0;0;0;0;25.3604;54.2522;0;0.884018;2.13925;2.96667;170.757;0;0.301764;5;0.136222;0.418785;0.00492987;1;644;15897;0.265151;0.0578161;4.58611;28.333
11;564;914;60;0;25;31;0;0;0;0;22.5321;32.0009;0;0.710093;1.42024;1.13106;155.032;0;0.354177;5;0.142968;0.401661;0.0062272;0.57862;564;16950;0.274879;0.0559636;4.91175;25.3936
12;756;711;64;0;48;49;0;0;0;0;33.7008;47.2078;0;0.700265;1.40079;1.21933;247.469;0;0.403736;5;0.170473;0.606123;0.00804347;0.658018;756;17592;0.32734;0.0971387;3.36982;51.6925
13;493;270;69;0;40;39;0;0;0;0;21.1203;46.273;0;0.88976;2.19092;-2.44682;127.382;0;0.353399;5;0.135444;0.453814;0.0062272;0.490918;493;18828;0.258381;0.0521512;4.95447;20.7498
14;748;827;74;0;44;57;0;0;0;0;32.8938;59.0255;0;0.830323;1.79442;2.18041;221.563;0;0.390763;5;0.154644;0.489361;0.00648667;0.528801;748;18573;0.296207;0.0704557;4.20415;45.3124
15;503;371;84;0;45;28;0;0;0;0;21.3371;31.6589;0;0.738759;1.48375;-2.83696;116.363;0;0.286196;5;0.12247;0.335496;0.0062272;0.490918;503;18818;0.231337;0.0561534;4.11974;23.1619
16;884;762;90;0;43;46;0;0;0;0;27.0974;58.1125;0;0.884631;2.14458;2.26022;325.68;0;0.50493;5;0.190452;0.528801;0.0085624;0.803321;884;18437;0.368416;0.1066;3.45605;59.2089
17;752;19;95;0;40;38;0;3.88273;13.0071;0;25.8525;50.6352;0;0.85984;1.95862;-2.38692;242.098;0;0.100415;5;0.169434;1;0.00363253;0.418785;752;12036;0.321938;0.0602385;5.3444;51.3384
18;728;819;107;0;33;43;0;0;0;0;30.9562;43.7414;0;0.706504;1.41301;1.84343;196.326;0;0.285417;5;0.143228;0.428386;0.00648667;0.803321;728;18593;0.269679;0.0936248;2.88042;41.1938
19;959;692;114;0;54;52;0;0;0;0;31.7181;55.1237;0;0.817874;1.73793;-2.96892;305.241;0;0.533991;5;0.16658;0.658018;0.007784;0.606123;959;18362;0.318291;0.0908689;3.50275;52.4213
20;669;907;112;0;38;25;0;0;0;0;24.1703;37.3808;0;0.76283;1.54655;2.95824;219.696;0;0.414115;5;0.169954;0.57862;0.00441093;0.401661;669;18652;0.328395;0.0505458;6.49698;52.8287
21;680;1029;113;0;34;29;0;356.779;39.949;0;25.5462;34.3446;0;0.668381;1.34441;-2.62554;359.934;0;0.970421;5;0.270368;1;0.00363253;0.679554;680;18641;0.529315;0.0449038;11.7878;80.1236
22;727;89;118;0;42;41;0;0;0;0;29.3036;35.0921;0;0.550179;1.19754;2.05357;159.815;0;0.275817;5;0.113908;0.307733;0.0054488;1;727;18594;0.219829;0.0690695;3.18272;26.6754
23;955;335;132;0;34;45;0;0;0;0;33.5028;52.1752;0;0.766604;1.55734;1.52178;262.538;0;0.262584;5;0.143747;0.490918;0.0062272;0.455371;955;18366;0.274909;0.0640988;4.28883;61.7886
24;83;1097;127;0;6;18;0;0;0;0;6.50115;17.4057;0;0.927627;2.67733;1.56325;36.4922;0;0.540477;5;0.240011;0.767514;0.0023352;1;83;10064;0.439665;0.0607235;7.24045;9.96632
25;1009;390;138;0;52;36;0;0;0;0;26.0207;63.0519;0;0.910873;2.42314;2.80459;238.78;0;0.0378832;5;0.124027;0.380125;0.0062272;0.490918;1009;18312;0.236651;0.0626432;3.77776;39.1367
26;579;868;156;0;30;26;0;0;0;0;24.6274;30.173;0;0.577757;1.22518;2.60948;154.49;0;0.33809;5;0.139595;0.387909;0.00674614;0.585107;579;18742;0.266822;0.0711846;3.74832;26.85
27;366;775;157;0;43;25;0;0;0;0;19.0682;26.0911;0;0.682558;1.3683;1.11181;211.142;0;0.788791;5;0.300467;0.803321;0.00674614;0.528801;366;18955;0.57689;0.0873997;6.60059;31.555
28;485;537;161;0;27;24;0;0;0;0;23.3851;26.8269;0;0.490038;1.14718;2.8307;170.894;0;0.297353;5;0.183446;0.516866;0.00518933;0.564608;485;18836;0.352358;0.0722234;4.87873;34.3186
29;1205;44;160;0;55;41;0;0;0;0;32.5432;64.3092;0;0.862508;1.97612;2.74054;244.689;0;0.166061;5;0.105864;0.372341;0.00415147;1;1205;13946;0.203062;0.0493215;4.1171;38.711
30;689;707;165;0;59;47;0;0;0;0;26.3938;58.9923;0;0.894329;2.23508;2.55148;230.47;0;0.455112;5;0.175143;0.516866;0.007784;0.753243;689;18632;0.3345;0.100556;3.3265;35.5441
31;791;329;173;0;30;48;0;0;0;0;28.6326;49.2268;0;0.813442;1.71926;1.72071;224.016;0;0.271147;5;0.148417;0.41178;0.00648667;0.490918;791;18530;0.283206;0.0691475;4.09569;40.1815
