id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;253;95;5;0;39;14;0;0;0;0;13.8256;26.0673;0;0.847759;1.88544;2.89429;54.6635;0;0.291709;5;0.113731;0.309068;0.00492221;0.197668;253;9338;0.216061;0.0170744;12.6541;9.03574
2;441;1085;9;0;24;22;0;0;0;0;22.609;25.3924;0;0.455205;1.12311;-2.74548;81.5924;0;0.187306;5;0.097927;0.269948;0.00725378;0.428238;441;5286;0.185017;0.0649759;2.84747;11.7587
3;572;1030;14;0;27;29;0;0;0;0;23.7447;31.1978;0;0.648632;1.31388;2.31388;171.741;0;0.325648;5;0.157772;0.428238;0.00725378;0.732124;572;10409;0.300247;0.0594793;5.04793;31.3014
4;305;309;23;0;26;23;0;1.84256;0.11554;0;14.2537;31.4091;0;0.8911;2.20358;-2.51656;164.445;0;0.534456;5;0.282383;1;0.00829003;0.3057;305;12483;0.539165;0.0482611;11.1718;29.3788
5;691;731;26;0;28;32;0;0;0;0;27.5194;32.2681;0;0.522177;1.17256;1.54739;171.106;0;0.324093;5;0.130052;0.350777;0.00829003;0.453109;691;12097;0.247622;0.056258;4.40154;26.93
6;713;251;29;0;38;29;0;0;0;0;25.3772;37.8786;0;0.742396;1.49262;-2.85678;139.247;0;0.225388;5;0.10259;0.3057;0.00544033;1;713;12631;0.195297;0.0450964;4.33066;27.2431
7;397;977;38;0;25;24;0;0;0;0;21.9542;26.3944;0;0.555117;1.20225;-2.74255;155.419;0;0.479015;5;0.203109;0.732124;0.00544033;0.428238;397;14337;0.391483;0.0380227;10.296;28.4884
8;799;767;64;0;35;49;0;0;0;0;25.6652;50.1122;0;0.858893;1.95254;1.84268;240.533;0;0.367098;5;0.156735;0.453109;0.0077719;0.43601;799;17132;0.301043;0.0568582;5.29462;36.0284
9;622;682;73;0;32;24;0;0;0;0;24.5292;32.6126;0;0.659006;1.32954;-2.95565;158.055;0;0.297927;5;0.133938;0.385233;0.00829003;0.392228;622;18699;0.254109;0.0497452;5.1082;29.8975
10;515;587;75;0;29;24;0;0;0;0;22.7659;28.9426;0;0.617478;1.27131;2.79239;100.54;0;0.208549;5;0.102849;0.265803;0.00725378;0.323316;515;18806;0.195223;0.0380929;5.12493;19.6125
