id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;945;1028;11;0;46;25;0;0;0;0;26.6232;46.8105;0;0.822515;1.75826;-3.08956;263.769;0;0.333938;5;0.145596;0.384456;0.00595846;0.410881;945;8646;0.279121;0.0419131;6.65952;34.8214
2;645;254;37;0;35;28;0;0;0;0;24.0622;36.2352;0;0.747683;1.5059;-2.69688;119.478;0;0.21943;5;0.0976679;0.263472;0.00621752;0.321503;645;13533;0.185238;0.0261384;7.0868;23.3399
3;588;976;35;0;28;27;0;0;0;0;24.3845;30.817;0;0.611468;1.26379;-2.44684;162.979;0;0.284197;5;0.144041;0.410881;0.00595846;0.384456;588;13590;0.277176;0.0424263;6.53312;28.7153
4;624;724;38;0;27;30;0;0;0;0;26.5257;30.216;0;0.478899;1.13912;1.93736;164.951;0;0.317617;5;0.137824;0.393782;0.00595846;0.44171;624;14110;0.264345;0.0524453;5.04039;27.9644
5;686;764;59;0;41;46;0;0;0;0;25.646;42.6047;0;0.798532;1.66126;1.63552;195.61;0;0.389637;5;0.15;0.44171;0.00595846;0.393782;686;16828;0.285146;0.0537174;5.30826;28.4391
6;558;666;73;0;30;26;0;0;0;0;22.8393;31.4383;0;0.687186;1.3765;-2.68567;138.066;0;0.367616;5;0.128497;0.372539;0.00595846;0.556217;558;18763;0.24743;0.0437723;5.65266;28.0234
7;1126;1031;74;0;55;38;0;0;0;0;29.1378;63.7831;0;0.889556;2.18902;2.8124;177.396;0;0.16943;5;0.0826422;0.230051;0.00492221;0.410881;1126;17361;0.157545;0.0395769;3.98074;27.3668
8;394;9;81;0;21;23;0;0;0;0;21.5404;24.1287;0;0.450596;1.12016;1.34396;72.1072;0;0.201813;5;0.0958545;0.240415;0.00544033;0.305182;394;9197;0.183013;0.027277;6.70944;16.202
9;566;149;85;0;25;31;0;0;0;0;21.7506;33.4968;0;0.760504;1.54004;1.97648;90.0072;0;0.217098;5;0.0841966;0.241451;0.0056994;0.222279;566;18755;0.159023;0.0261064;6.09135;12.8891
10;689;244;82;0;33;33;0;0;0;0;22.2276;39.9979;0;0.831369;1.79947;0.786139;124.905;0;0.178498;5;0.0955954;0.321503;0.00621752;0.263472;689;18632;0.181285;0.0275131;6.58905;19.7113
11;483;858;91;0;44;40;0;0;0;0;22.3237;46.7336;0;0.878534;2.09345;3.11365;134.09;0;0.315544;5;0.146373;0.416839;0.00673565;0.450518;483;18838;0.27762;0.0322034;8.62082;24.2273
12;752;744;93;0;40;57;0;0;0;0;29.9111;60.1531;0;0.867607;2.01106;1.94043;196.769;0;0.307772;5;0.13886;0.395078;0.00673565;0.44171;752;18569;0.261661;0.0625628;4.18238;37.3818
13;478;823;97;0;41;28;0;0;0;0;21.5867;30.3488;0;0.702901;1.4059;2.3781;116.121;0;0.251814;5;0.127461;0.362176;0.00673565;0.450518;478;18843;0.242931;0.054295;4.47429;20.5317
14;762;530;106;0;54;41;0;0;0;0;39.7143;48.4679;0;0.573233;1.22042;-2.82152;135.193;0;0.246114;5;0.093782;0.327202;0.00673565;0.417098;762;18559;0.177419;0.0404317;4.3881;21.0909
15;514;32;105;0;39;42;0;0;0;0;21.3976;47.137;0;0.89103;2.20291;0.8471;107.081;0;0.216062;5;0.109068;0.305182;0.00544033;0.240415;514;13664;0.208328;0.025777;8.08191;17.7987
16;740;388;108;0;37;26;0;0;0;0;24.6163;38.8362;0;0.773457;1.57766;-2.84576;130.988;0;0.196114;5;0.0955954;0.254922;0.00725378;0.293005;740;18581;0.17701;0.0334738;5.28802;24.7802
17;622;114;114;0;29;31;0;0;0;0;24.0478;33.833;0;0.703417;1.40691;1.06353;94.1209;0;0.162176;5;0.0803107;0.222279;0.00544033;0.305182;622;18699;0.15132;0.0305582;4.95186;14.3574
18;662;604;114;0;45;35;0;0;0;0;24.7484;46.7221;0;0.848188;1.88788;-2.71026;217.282;0;0.374353;5;0.170466;0.556217;0.00595846;0.455959;662;18659;0.328221;0.0535685;6.12713;47.0249
19;633;777;119;0;43;34;0;0;0;0;27.8245;45.3147;0;0.789284;1.62859;2.74311;152.121;0;0.273057;5;0.125389;0.365285;0.00673565;0.437565;633;18688;0.240318;0.0567554;4.23428;22.1882
20;456;687;122;0;25;24;0;0;0;0;22.9584;26.1038;0;0.475891;1.137;-2.77652;97.1116;0;0.207772;5;0.112695;0.315285;0.00595846;0.520467;456;18865;0.212964;0.0583468;3.64997;16.7508
21;836;742;120;0;52;61;0;0;0;0;33.8376;60.1625;0;0.826841;1.77798;1.66288;205.435;0;0.317358;5;0.128757;0.340155;0.00673565;0.437565;836;18485;0.245736;0.0579085;4.24351;38.6147
22;848;176;127;0;30;37;0;0;0;0;27.9592;38.7514;0;0.692412;1.386;1.94787;110.521;0;0.133679;5;0.0704663;0.18342;0.00621752;0.321503;848;18473;0.130332;0.0355615;3.66497;15.7314
23;594;500;127;0;41;39;0;0;0;0;23.6059;40.2517;0;0.809979;1.70515;2.39641;98.043;0;0.207513;5;0.0875644;0.239897;0.00673565;0.392228;594;18727;0.165055;0.0435495;3.79007;17.4418
24;466;857;133;0;40;60;0;0;0;0;24.4831;51.2501;0;0.878513;2.09328;0.91719;136.059;0;0.339119;5;0.151813;0.450518;0.00673565;0.416839;466;18855;0.291972;0.0377039;7.7438;32.8586
25;457;720;151;0;49;40;0;0;0;0;21.3397;46.9109;0;0.890543;2.19829;2.33556;121.313;0;0.295077;5;0.140673;0.388601;0.00595846;0.39171;457;18864;0.265454;0.0569464;4.66148;24.0328
26;647;394;158;0;36;29;0;0;0;0;21.6333;39.3752;0;0.835551;1.82012;-2.61078;123.346;0;0.213212;5;0.101554;0.293005;0.00725378;0.318912;647;18674;0.190643;0.0397721;4.7934;22.1165
27;569;872;154;0;38;45;0;0;0;0;26.896;48.7465;0;0.834008;1.81241;1.09396;145.221;0;0.295077;5;0.132902;0.437565;0.0056994;0.450518;569;18752;0.255221;0.032093;7.95253;28.4483
28;735;550;170;0;36;28;0;0;0;0;26.8496;35.8415;0;0.662434;1.3349;3.02659;194.675;0;0.270984;5;0.139119;0.392228;0.00906722;0.556217;735;18586;0.264864;0.0612314;4.32562;34.889
29;855;139;175;0;48;35;0;0;0;0;33.5954;37.2524;0;0.432082;1.10885;2.67765;119.628;0;0.156735;5;0.0746113;0.215285;0.0056994;0.315285;855;18466;0.139916;0.0379478;3.68707;18.5169
30;749;615;183;0;45;41;0;0;0;0;32.6199;40.5226;0;0.5933;1.24226;-2.61776;218.148;0;0.411399;5;0.153886;0.455959;0.00880816;1;749;18572;0.291253;0.0618152;4.71167;37.7345
31;538;676;187;0;26;27;0;0;0;0;23.6795;29.1828;0;0.584461;1.2324;0.962086;98.8541;0;0.180829;5;0.097927;0.264767;0.00699471;1;538;18783;0.183744;0.0656008;2.80094;15.1865
32;441;766;189;0;22;27;0;0;0;0;20.9244;27.3174;0;0.642872;1.30553;1.70642;112.485;0;0.301554;5;0.13342;0.384715;0.00725378;0.449223;441;18880;0.255069;0.0572768;4.45327;16.5748
33;628;327;218;0;34;27;0;0;0;0;22.7784;36.1106;0;0.77595;1.5853;-2.68384;133.904;0;0.19715;5;0.112176;0.343523;0.0056994;0.383679;628;18693;0.213223;0.0475275;4.48631;27.3969
34;544;128;222;0;25;50;0;0;0;0;19.7526;37.1464;0;0.846902;1.88059;1.24799;109.388;0;0.250518;5;0.10855;0.315285;0.0056994;0.298963;544;18777;0.201081;0.0273024;7.36496;14.1318
35;805;718;231;0;42;36;0;0;0;0;33.0723;38.5649;0;0.514357;1.16608;-2.55012;226.005;0;0.331347;5;0.145855;0.422539;0.00673565;0.449223;805;18516;0.280751;0.0451395;6.21963;32.8749
36;516;181;232;0;33;21;0;0;0;0;20.1583;34.8914;0;0.816219;1.73088;3.12882;107.764;0;0.268912;5;0.109327;0.298963;0.00621752;0.469171;516;18805;0.208844;0.0306503;6.81378;25.346
37;904;746;238;0;50;32;0;0;0;0;29.9948;54.2116;0;0.832988;1.80737;-2.97188;267.967;0;0.349223;5;0.154922;0.449223;0.00595846;0.422539;904;18417;0.296424;0.0386973;7.66006;38.039
38;211;608;248;0;37;19;0;172.766;70.1548;0;15.2688;55.7356;0;0.961744;3.6503;3.013;148.201;0;0.258549;5;0.358549;1;0.00647659;0.455959;211;19110;0.702373;0.0471907;14.8837;19.414
39;1159;427;258;0;33;52;0;0;0;0;27.4432;54.3896;0;0.863373;1.9819;1.2772;122.728;0;0.163471;5;0.0588084;0.180829;0.00803097;0.419689;1159;18162;0.105891;0.0318979;3.31968;15.357
40;583;917;263;0;31;41;0;0;0;0;26.3117;33.7859;0;0.6273;1.28406;2.41475;138.466;0;0.268912;5;0.123057;0.346891;0.00466314;0.299481;583;18738;0.237506;0.0262643;9.04292;27.4281
41;929;286;272;0;51;37;0;0;0;0;26.4214;57.1632;0;0.886771;2.16352;-2.72284;233.444;0;0.293005;5;0.13057;0.383679;0.0056994;0.452332;929;18392;0.251285;0.0444917;5.64791;39.4891
42;652;343;268;0;44;35;0;0;0;0;31.6351;36.138;0;0.483405;1.14234;2.36514;146.828;0;0.113472;5;0.118653;0.357513;0.00803097;0.383679;652;18669;0.225196;0.047328;4.75819;23.1188
43;773;586;290;0;27;38;0;0;0;0;26.9965;36.8291;0;0.680206;1.36422;1.47249;114.93;0;0.187824;5;0.0790154;0.202332;0.00647659;1;773;18548;0.148681;0.0564464;2.63402;15.5071
44;817;919;300;0;33;50;0;0;0;0;30.6701;48.2526;0;0.772006;1.57328;1.51181;161.566;0;0.239638;5;0.103885;0.299481;0.00466314;0.346891;817;18504;0.197755;0.0318429;6.21034;30.0966
45;878;782;304;0;35;36;0;0;0;0;31.4257;36.247;0;0.498329;1.15342;0.820015;144.758;0;0.209067;5;0.0870463;0.243524;0.0056994;0.449223;878;18443;0.164873;0.0363329;4.53785;22.1159
46;417;202;311;0;45;43;0;0;0;0;28.0265;55.8496;0;0.864972;1.99275;2.10074;132.76;0;0.028756;5;0.166321;0.501813;0.0056994;0.366321;417;18904;0.31837;0.0347506;9.16159;21.0093
47;376;449;337;0;33;41;0;0;0;0;19.9079;58.4683;0;0.940248;2.93694;1.09085;125.433;0;0.368393;5;0.173057;0.539896;0.00699471;0.369429;376;18945;0.333599;0.0393522;8.47725;27.5179
48;702;742;331;0;32;30;0;0;0;0;28.2988;31.8136;0;0.456899;1.1242;2.8848;125.673;0;0.195596;5;0.0945592;0.241969;0.00595846;0.305959;702;18619;0.179022;0.0382328;4.68242;20.7329
