id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;359;250;7;0;26;18;0;0;0;0;17.81;26.8302;0;0.747908;1.50647;2.80521;72.6616;0;0.248833;5;0.105864;0.296834;0.00648667;0.288012;359;9232;0.2024;0.0416976;4.854;10.4769
2;392;755;7;0;45;18;0;0;0;0;17.8558;30.7286;0;0.813847;1.72093;-3.10553;89.775;0;0.267774;5;0.119616;0.312403;0.00596773;0.474312;392;9199;0.229018;0.0698611;3.27819;14.0665
3;237;906;4;0;30;12;0;0;0;0;12.087;27.9901;0;0.901955;2.31572;3.05497;53.076;0;0.262584;5;0.11754;0.332382;0.0062272;0.34302;237;9354;0.223949;0.0484123;4.62588;11.2831
4;549;34;11;0;28;25;0;0;0;0;24.8337;28.4118;0;0.485812;1.14408;-2.56383;93.7558;0;0.170213;5;0.090036;0.262065;0.00518933;0.30877;549;6579;0.170776;0.0382379;4.46614;15.2938
5;583;813;23;0;30;25;0;0;0;0;24.7315;30.1288;0;0.571133;1.21824;-3.13169;126.335;0;0.256876;5;0.112351;0.334977;0.00518933;0.406331;583;11788;0.216697;0.0686909;3.15468;24.203
6;1020;1036;29;0;35;40;0;0;0;0;32.2194;40.7062;0;0.611154;1.26341;1.74437;294.509;0;0.259471;5;0.148936;0.430461;0.003892;0.334198;1020;12132;0.288734;0.0452925;6.37487;43.3835
7;574;935;34;0;25;30;0;0;0;0;24.2496;30.262;0;0.598235;1.24794;1.54283;122.427;0;0.253503;5;0.112611;0.3041;0.003892;0.34795;574;13604;0.213288;0.0458829;4.64854;18.5302
8;702;1089;37;0;26;48;0;0;0;0;26.1487;45.9805;0;0.822551;1.75842;1.28552;148.422;0;0.281007;5;0.111832;0.309808;0.00415147;0.430461;702;7152;0.211427;0.0710853;2.97427;30.9669
9;1003;217;40;0;42;44;0;0;0;0;28.4013;52.5879;0;0.841618;1.8516;0.899441;185.471;0;0.0695381;5;0.09782;0.288012;0.00441093;0.296834;1003;14148;0.184916;0.0376138;4.91618;29.1523
10;840;592;44;0;35;52;0;0;0;0;26.0463;58.7964;0;0.896526;2.25738;1.62189;164.454;0;0.154125;5;0.10249;0.311106;0.00492987;0.292423;840;14311;0.195779;0.0404118;4.84459;28.2093
11;683;751;42;0;51;58;0;0;0;0;35.9675;55.3804;0;0.760394;1.53974;-2.54717;175.128;0;0.315257;5;0.135703;0.384017;0.00596773;0.563051;683;14885;0.25641;0.0720234;3.5601;33.4747
12;672;70;63;0;46;42;0;0;0;0;24.6731;57.0048;0;0.901478;2.31041;2.51881;142.225;0;0.244681;5;0.110016;0.30877;0.00492987;0.300467;672;16842;0.211644;0.0457325;4.62787;24.0722
13;621;869;64;0;58;30;0;0;0;0;25.8445;46.1996;0;0.828891;1.78759;2.94247;146.909;0;0.306176;5;0.123508;0.361961;0.00518933;0.366113;621;17310;0.236568;0.0569444;4.15436;24.946
14;682;900;62;0;59;40;0;0;0;0;30.9797;52.1411;0;0.804353;1.68307;3.04272;152.343;0;0.259471;5;0.116762;0.34302;0.00518933;0.366113;682;17249;0.223377;0.046925;4.7603;22.9365
15;633;696;66;0;34;26;0;0;0;0;24.6881;32.9569;0;0.662455;1.33493;-3.10177;188.088;0;0.336274;5;0.155682;0.474312;0.00596773;0.49481;633;17715;0.297138;0.0594075;5.00169;41.3485
16;661;240;72;0;42;42;0;0;0;0;24.4362;52.7608;0;0.886279;2.15912;0.848756;128.539;0;0.223663;5;0.101193;0.281007;0.00337307;0.288012;661;18660;0.194462;0.0377352;5.15334;25.3291
17;591;492;80;0;31;40;0;0;0;0;26.4726;29.7591;0;0.456809;1.12414;-2.58438;99.6087;0;0.20602;5;0.0884792;0.258692;0.00492987;0.301245;591;18730;0.168543;0.0367564;4.5854;17.1278
18;728;976;83;0;40;38;0;0;0;0;31.3291;35.3793;0;0.4646;1.12928;-2.76153;134.297;0;0.188376;5;0.0967821;0.296315;0.003892;1;728;18593;0.184474;0.0557903;3.30656;24.7666
19;611;837;82;0;43;52;0;0;0;0;31.4384;48.7862;0;0.764679;1.5518;2.46678;150.108;0;0.334198;5;0.127919;0.366113;0.00518933;0.563051;611;18710;0.245677;0.0588017;4.17805;27.5673
20;1061;771;87;0;42;46;0;0;0;0;27.4376;56.072;0;0.8721;2.04362;2.13797;330.127;0;0.41671;5;0.16165;0.563051;0.00596773;0.463934;1061;18260;0.311147;0.0667576;4.66084;62.333
21;352;7;98;0;18;25;0;0;0;0;18.3177;25.7504;0;0.70283;1.40576;1.70685;63.0088;0;0.200052;5;0.093409;0.236638;0.0046704;0.300467;352;9239;0.179002;0.0492496;3.63459;12.1692
22;887;1061;101;0;38;32;0;0;0;0;30.8448;37.1424;0;0.557098;1.20417;-2.98172;195.518;0;0.26959;5;0.113389;0.355475;0.0023352;0.430461;887;14403;0.220426;0.0484033;4.55396;36.5393
23;899;1006;107;0;45;44;0;0;0;0;33.4978;40.7053;0;0.568135;1.21516;-2.68422;233.615;0;0.392579;5;0.133368;0.407369;0.0023352;0.407888;899;18422;0.259861;0.0365095;7.11763;45.2637
24;489;900;110;0;28;23;0;0;0;0;22.1959;28.2501;0;0.618616;1.27276;-3.01707;119.033;0;0.271925;5;0.126362;0.359107;0.00518933;1;489;18832;0.243422;0.0520282;4.67866;25.3201
25;809;618;110;0;50;44;0;0;0;0;29.5103;45.6794;0;0.763313;1.54792;-3.12657;149.616;0;0.207317;5;0.0988578;0.292423;0.0070056;0.39206;809;18512;0.18494;0.0549993;3.36259;27.3581
26;692;826;115;0;34;47;0;0;0;0;29.943;46.8629;0;0.76925;1.56507;1.87358;137.54;0;0.199533;5;0.103529;0.365853;0.00518933;0.563051;692;18629;0.198757;0.0785281;2.53103;28.5576
27;860;349;129;0;41;55;0;0;0;0;30.4772;51.9179;0;0.809567;1.7035;0.791925;220.065;0;0.415153;5;0.133108;0.453555;0.0062272;0.336533;860;18461;0.255889;0.0474893;5.38836;35.2267
28;562;686;128;0;27;29;0;0;0;0;25.2023;29.0999;0;0.499937;1.15465;1.52323;156.433;0;0.332641;5;0.145303;0.39206;0.00648667;0.474312;562;18759;0.27835;0.0615864;4.51967;25.32
29;897;403;134;0;50;31;0;0;0;0;27.1702;60.7125;0;0.894273;2.23452;3.07467;187.679;0;0.202387;5;0.109497;0.336533;0.00674614;0.453555;897;18424;0.20923;0.0523898;3.99372;31.4839
30;77;915;144;0;11;9;0;536.098;84.2068;0;9.23479;10.7315;0;0.509401;1.16208;0;63.1303;0;1;5;0.424494;1;0.0046704;0.408407;77;19244;0.819873;0.0499101;16.427;13.8045
31;563;528;165;0;31;25;0;0;0;0;24.1963;29.8633;0;0.586107;1.23421;3.0678;151.131;0;0.237935;5;0.140892;0.391541;0.00596773;0.364556;563;18758;0.268439;0.059486;4.51264;30.0473
32;517;720;173;0;42;34;0;0;0;0;26.2692;36.5649;0;0.695601;1.39193;2.69964;165.508;0;0.389725;5;0.165023;0.435652;0.0062272;0.550597;517;18804;0.320131;0.0767126;4.17312;30.4799
