id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;421;30;7;0;29;19;0;0;0;0;18.879;29.5212;0;0.768785;1.5637;-3.02596;80.2855;0;0.237812;5;0.0995846;0.296939;0.00363065;0.349325;421;6410;0.190702;0.0463141;4.11758;12.6564
2;350;243;6;0;28;15;0;0;0;0;15.6351;29.584;0;0.848934;1.89215;3.03716;78.6815;0;0.266857;5;0.118257;0.338952;0.00440865;0.341805;350;9241;0.224804;0.0534366;4.20694;13.2082
3;185;768;3;0;27;10;0;0;0;0;10.4496;25.2801;0;0.910571;2.41924;-3.09932;42.1517;0;0.261411;5;0.120332;0.376297;0.00752063;0.501556;185;9406;0.227847;0.0801649;2.84223;9.1848
4;177;994;4;0;23;10;0;460.261;1.27611;0;9.38236;24.588;0;0.924334;2.62066;-3.02615;142.621;0;1;5;0.415197;1;0.00492731;0.462915;177;9414;0.805769;0.0723815;11.1323;40.6813
5;584;820;12;0;30;25;0;0;0;0;23.9386;31.1842;0;0.640869;1.30268;2.76944;139.885;0;0.302385;5;0.126556;0.387189;0.00752063;0.45695;584;10397;0.239528;0.074263;3.22541;28.919
6;1113;1038;23;0;34;42;0;0;0;0;32.9713;43.3908;0;0.650076;1.31602;1.64053;340.505;0;0.313797;5;0.158195;0.462915;0.00492731;1;1113;10724;0.305934;0.0541211;5.65276;49.9979
7;626;943;23;0;42;31;0;0;0;0;26.1592;31.0865;0;0.540261;1.18836;1.51353;152.788;0;0.298755;5;0.129149;0.357883;0.00492731;1;626;12162;0.244071;0.0510575;4.78031;23.8984
8;710;765;50;0;51;47;0;0;0;0;30.0459;53.909;0;0.830282;1.79422;1.17938;210.786;0;0.351659;5;0.155861;0.45695;0.00752063;0.518672;710;14858;0.296882;0.0809961;3.66538;42.1475
9;524;908;49;0;38;33;0;0;0;0;22.5907;31.1859;0;0.689392;1.38048;1.14404;137.806;0;0.31665;5;0.138485;0.385114;0.00622397;0.404305;524;15600;0.262988;0.0502219;5.23652;21.5603
10;565;79;55;0;43;34;0;0;0;0;24.5163;44.4512;0;0.834153;1.81313;2.63379;136.419;0;0.307054;5;0.125519;0.349325;0.00466798;0.33221;565;15976;0.241449;0.0474492;5.08858;24.0654
11;768;851;57;0;48;38;0;0;0;0;27.5155;50.7269;0;0.840104;1.84357;2.66674;194.583;0;0.314056;5;0.132261;0.365923;0.00622397;1;768;16190;0.253363;0.061427;4.12462;31.7758
12;622;696;59;0;32;27;0;0;0;0;24.6709;32.558;0;0.652542;1.31969;-2.73021;204.72;0;0.502594;5;0.173237;0.555498;0.00700197;0.588952;622;16892;0.329132;0.0629769;5.22624;42.06
13;796;258;61;0;46;45;0;0;0;0;23.7191;64.627;0;0.930215;2.72468;-2.3834;180.915;0;0.280861;5;0.11722;0.347251;0.0064833;0.338952;796;18108;0.22728;0.0375883;6.04657;31.3339
14;690;829;69;0;42;54;0;0;0;0;30.1748;48.8585;0;0.786496;1.61918;2.52449;182.66;0;0.346213;5;0.140819;0.400674;0.00622397;0.518672;690;18631;0.264724;0.0652083;4.05967;28.915
15;649;503;72;0;43;39;0;0;0;0;29.4299;40.5239;0;0.687446;1.37696;2.64918;113.445;0;0.200726;5;0.0918046;0.285788;0.00596464;0.258558;649;18672;0.174799;0.0415567;4.20629;18.3462
16;1023;763;87;0;47;45;0;0;0;0;27.2497;59.0055;0;0.886975;2.16536;2.31246;336.381;0;0.46084;5;0.170124;0.518672;0.00752063;0.604512;1023;18298;0.328818;0.0786596;4.18026;61.0489
17;441;8;94;0;19;45;0;0;0;0;20.585;34.1049;0;0.797303;1.65678;1.54438;88.1932;0;0.202541;5;0.106328;0.276971;0.00311199;0.33221;441;9150;0.199985;0.0527928;3.7881;18.8679
18;916;1048;103;0;38;34;0;0;0;0;31.0792;37.9783;0;0.574733;1.22198;-2.63225;221.285;0;0.249222;5;0.125;0.349585;0.00414931;1;916;16181;0.241578;0.0422344;5.71993;37.3234
19;710;825;108;0;31;47;0;0;0;0;29.546;47.5881;0;0.783914;1.61064;1.55376;160.957;0;0.247926;5;0.119035;0.391857;0.00622397;0.558091;710;18611;0.2267;0.0809207;2.80151;31.6958
20;655;909;111;0;28;34;0;15.3863;2.06454;0;26.2693;34.587;0;0.650492;1.31663;1.78184;235.404;0;0.243258;5;0.185166;1;0.00414931;0.385114;655;18666;0.359395;0.0449266;7.9996;46.8115
21;723;90;123;0;41;42;0;0;0;0;30.1784;39.9003;0;0.654175;1.32215;2.20506;128.008;0;0.200985;5;0.0923233;0.254928;0.00492731;0.353215;723;18598;0.177051;0.0588118;3.01047;20.4385
22;995;351;130;0;40;49;0;0;0;0;31.6625;54.012;0;0.810158;1.70587;1.69078;260.417;0;0.347769;5;0.13667;0.392376;0.00596464;1;995;18326;0.261726;0.0554373;4.72111;42.1528
23;146;997;124;0;14;13;0;746.503;93.0245;0;13.198;14.1733;0;0.364537;1.0739;2.99843;130.869;0;1;5;0.45306;1;0.00337132;0.44917;146;19175;0.896361;0.0347566;25.7896;22.9708
24;351;684;131;0;37;22;0;0;0;0;19.6107;25.836;0;0.651038;1.31745;2.96866;166.843;0;0.512967;5;0.246888;0.669865;0.00933596;0.501556;351;18970;0.475335;0.0754495;6.30004;30.327
25;750;398;140;0;47;34;0;0;0;0;24.9877;60.7627;0;0.91153;2.4317;2.78188;186.449;0;0.239886;5;0.129409;0.424533;0.00596464;1;750;18571;0.248599;0.0629358;3.95004;24.7482
26;898;865;171;0;34;48;0;0;0;0;27.5287;59.9488;0;0.888332;2.17769;1.78368;227.295;0;0.25804;5;0.129668;0.390301;0.00518664;1;898;18423;0.253113;0.066692;3.79525;41.2774
27;566;536;166;0;40;34;0;0;0;0;24.9559;30.3869;0;0.570534;1.21762;-3.11206;165.69;0;0.202801;5;0.152749;0.426089;0.00829863;0.465768;566;18755;0.292738;0.0638092;4.58771;32.6488
28;594;705;165;0;40;52;0;0;0;0;35.9898;37.9479;0;0.317073;1.05441;1.26465;193.5;0;0.363848;5;0.171681;0.454616;0.00907663;0.669865;594;18727;0.325757;0.0870126;3.74379;33.8336
29;901;767;164;0;58;61;0;0;0;0;39.3247;62.38;0;0.776266;1.58628;0.85093;300.755;0;0.518154;5;0.1722;0.568205;0.00622397;0.518413;901;18420;0.333801;0.0777728;4.29201;45.4569
30;690;140;180;0;53;55;0;0;0;0;28.5501;53.7307;0;0.847148;1.88198;2.28063;145.491;0;0.322614;5;0.10944;0.353215;0.00440865;0.353734;690;18631;0.210856;0.0512792;4.11193;28.3962
31;675;333;186;0;37;43;0;0;0;0;29.103;37.0568;0;0.619039;1.2733;2.16904;176.756;0;0.299273;5;0.138485;0.369294;0.0064833;1;675;18646;0.26186;0.0689905;3.7956;33.9218
32;766;894;187;0;48;42;0;0;0;0;32.74;50.4408;0;0.760723;1.54065;3.12689;183.361;0;0.273081;5;0.126037;0.380965;0.00414931;1;766;18555;0.239374;0.0577784;4.14297;33.3349
33;891;864;184;0;45;49;0;0;0;0;39.5762;54.1649;0;0.682741;1.36862;1.74961;228.092;0;0.292531;5;0.132002;0.390301;0.00518664;1;891;18430;0.255995;0.0641809;3.98866;41.8469
34;186;380;193;0;12;22;0;22.4662;11.3303;0;10.4345;23.3738;0;0.894824;2.24005;1.40937;118.356;0;1;5;0.324689;1;0.00596464;0.45306;186;19135;0.63632;0.077895;8.16895;11.8242
35;658;946;207;0;42;37;0;0;0;0;29.5105;36.3357;0;0.583431;1.23128;2.21378;181.587;0;0.379928;5;0.142894;0.423496;0.00414931;0.447614;658;18663;0.275968;0.038383;7.18985;28.077
36;956;172;214;0;44;49;0;0;0;0;25.1882;61.8682;0;0.913372;2.45624;2.20285;202.974;0;0.259077;5;0.110996;0.353734;0.00492731;0.353215;956;18365;0.212315;0.0472021;4.49801;33.8033
37;588;108;213;0;32;40;0;0;0;0;26.4063;29.4913;0;0.445273;1.11683;2.92536;121.146;0;0.226659;5;0.105291;0.298755;0;0.353215;588;18733;0.206031;0.0454643;4.53172;21.6155
38;1044;561;219;0;65;55;0;0;0;0;45.0254;62.2941;0;0.691071;1.38353;2.4928;270.472;0;0.295643;5;0.135892;0.436722;0.00777996;0.473807;1044;18277;0.259073;0.0713827;3.62935;45.3307
39;606;915;227;0;46;46;0;0;0;0;31.5714;38.1933;0;0.562759;1.20974;2.1444;170.331;0;0.427904;5;0.145747;0.447614;0.00414931;0.423496;606;18715;0.281074;0.0678718;4.14124;29.2704
40;1210;814;237;0;51;51;0;0;0;0;34.5926;61.6624;0;0.827816;1.78253;-2.43379;264.813;0;0.195021;5;0.113071;0.446577;0.00518664;1;1210;18111;0.218854;0.0747798;2.92665;40.0793
41;933;557;231;0;47;61;0;0;0;0;34.1576;63.5753;0;0.843405;1.86123;1.87315;268.683;0;0.255706;5;0.149377;0.473807;0.00777996;0.465768;933;18388;0.287978;0.0660856;4.35765;54.9334
42;471;662;250;0;48;28;0;0;0;0;20.2272;57.7522;0;0.93666;2.85518;3.09193;130.149;0;0.471473;5;0.146525;0.478994;0.00907663;0.446836;471;18850;0.276324;0.0759201;3.63967;32.5354
43;1260;358;253;0;61;45;0;0;0;0;39.8304;65.5771;0;0.794409;1.64641;2.93303;272.239;0;0.189575;5;0.114368;0.45306;0.00674264;1;1260;18061;0.216062;0.0768469;2.81159;47.1077
44;607;124;259;0;27;29;0;0;0;0;24.8141;31.2837;0;0.608969;1.26073;2.17243;109.184;0;0.197095;5;0.0946572;0.259077;0.00337132;0.353734;607;18714;0.179874;0.0398088;4.51845;17.9396
45;1280;883;273;0;64;36;0;0;0;0;29.6323;67.8696;0;0.899652;2.29039;-3.01861;261.797;0;0.291753;5;0.106588;0.358143;0.00518664;0.447614;1280;18041;0.204529;0.0568445;3.59805;44.2058
46;1108;762;271;0;62;62;0;163.722;59.2389;0;53.5612;68.4643;0;0.622872;1.27824;2.71288;423.101;0;1;5;0.199429;1;0.0072613;0.487811;1108;18213;0.38186;0.0696856;5.47975;55.7848
47;890;617;277;0;50;39;0;0;0;0;27.3675;57.4886;0;0.879418;2.10062;2.94121;244.229;0;0.364626;5;0.144191;0.440353;0.00829863;0.497665;890;18431;0.274415;0.081147;3.3817;47.9945
48;1011;907;282;0;50;44;0;0;0;0;27.9144;61.3202;0;0.890377;2.19672;-2.56126;249.187;0;0.330394;5;0.12889;0.375778;0.00518664;0.447614;1011;18310;0.246476;0.0487803;5.05278;36.1421
49;645;1000;313;0;47;31;0;0;0;0;22.0143;59.6022;0;0.929289;2.70743;2.7818;159.495;0;0.288122;5;0.127853;0.405342;0.00363065;0.382521;645;18676;0.247279;0.0341759;7.23548;28.2755
50;1257;271;316;0;41;63;0;0;0;0;36.3044;57.825;0;0.77835;1.59279;1.31774;321.578;0;0.229512;5;0.133299;0.399118;0.00700197;0.45306;1257;18064;0.25583;0.0850161;3.00919;54.441
51;831;483;354;0;49;25;0;0;0;0;22.6011;48.9539;0;0.887046;2.166;2.84262;401.018;0;0.65638;5;0.252334;0.824429;0.00674264;0.682572;831;18490;0.482572;0.0672306;7.17787;89.2512
52;1262;384;356;0;55;49;0;0;0;0;29.3198;67.9599;0;0.902148;2.31789;2.44753;277.524;0;0.324948;5;0.11722;0.720955;0.00674264;0.349844;1262;18059;0.219907;0.0633625;3.47063;64.2217
53;1047;532;358;0;60;39;0;0;0;0;33.7918;57.6262;0;0.810025;1.70533;2.79544;455.179;0;0.399378;5;0.224585;0.682572;0.00674264;0.824429;1047;18274;0.434745;0.0790556;5.49923;74.6788
