id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1726;355;7;1;57;19;4;0;0;0;3.25459;19.3142;49.1814;0.997808;15.1114;3.12012;467.757;0;0.23506;5;0.139442;0.729084;0;0.466135;1726;46229;0.271006;0.0201895;13.4232;119.292
2;8518;275;42;1;63;76;5;0;0;0;3.48803;55.6724;69.9063;0.998754;20.0418;1.42093;1902.75;0;0.258964;6;0.115538;0.49004;0;0.729084;8518;94187;0.22338;0.0141483;15.7884;333.482
3;3589;377;175;1;60;46;3;22.5155;10.2874;0.0172348;3.10427;45.5177;48.8778;0.997981;15.7453;2.17043;1740.67;0;0.553785;5;0.247012;1;0;1;3589;93016;0.485001;0.0662765;7.31785;439.301
4;3712;322;209;1;52;63;3;3.39203;2.28859;0;2.59521;45.5724;59.2179;0.999039;22.8181;1.24483;1713.72;0;0.749004;5;0.23506;1;0;1;3712;92893;0.461671;0.0590922;7.81273;398.949
5;3322;396;207;1;51;57;4;26.3715;14.2475;0.0158735;2.8683;43.1451;53.3813;0.998555;18.6108;1.52669;1448.95;0;1;5;0.223108;1;0;1;3322;93283;0.436169;0.0680158;6.41276;380.076
6;8756;483;218;1;69;77;5;0;0;0;4.52006;46.3041;69.3369;0.997873;15.3398;1.56227;2134.22;0;0.294821;6;0.12749;0.605578;0;1;8756;88104;0.243744;0.0320174;7.61286;352.949
7;4434;342;227;1;62;60;3;4.10973;2.69985;0.00232345;2.69763;53.4708;57.4579;0.998897;21.2994;0.922888;2151.97;0;0.605578;5;0.247012;1;0;1;4434;92171;0.485334;0.069267;7.00671;471.848
8;4340;142;238;1;62;54;3;0;0;0;2.75271;44.0615;61.3798;0.998994;22.2979;2.58391;1412.85;0;0.52988;5;0.167331;0.649402;0;0.657371;4340;92265;0.325541;0.0320001;10.1731;285.707
9;3685;225;241;0;62;53;3;0;0;0;2.45339;41.7381;59.2364;0.999142;24.1447;2.57848;1155.84;0;0.422311;5;0.159363;0.697211;0;0.63745;3685;92920;0.313659;0.0252582;12.4181;245.262
10;8627;344;341;1;78;78;5;1.04404;1.02577;0.0008495;3.37249;64.5711;72.1779;0.998908;21.402;0.0562282;2354.33;0;0.330677;6;0.139442;1;0;0.944223;8627;130818;0.272901;0.0183956;14.8351;604.374
11;5701;213;421;1;66;52;5;0;0;0;3.28899;48.6992;58.237;0.998404;17.7067;2.83252;1647.35;0;0.318725;5;0.14741;0.741036;0;0.458167;5701;61019;0.288957;0.0177118;16.3144;297.051
12;2213;369;434;1;58;22;3;0;0;0;2.93823;21.625;58.3606;0.998732;19.8625;0.00206301;1160.25;0;0.589641;5;0.266932;0.916335;0;0.796813;2213;48522;0.524287;0.0230369;22.7585;240.729
