id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2021;338;6;1;59;26;5;0;0;0;3.70956;17.5576;57.9199;0.997947;15.6137;3.13672;391.379;0;0.151394;6;0.0996016;0.776892;0;0.541833;2021;67284;0.193656;0.0384245;5.0399;81.9705
2;11129;283;77;1;78;77;5;0;0;0;3.45519;67.1829;77.0977;0.998995;22.3136;2.24592;2867.84;0;0.302789;7;0.131474;0.553785;0;0.776892;11129;155816;0.257691;0.0186273;13.8341;496.512
3;5253;440;130;1;59;60;4;0;0;0;3.22291;52.3884;56.2948;0.99836;17.4671;1.03883;2018.4;0;0.374502;5;0.195219;0.956175;0;1;5253;91352;0.384238;0.027956;13.7444;453.373
4;5293;209;182;1;48;58;5;0;0;0;3.42619;43.8481;55.7451;0.998109;16.2703;1.78768;1396.83;0;0.430279;5;0.135458;0.661355;0;0.701195;5293;91312;0.263901;0.0296015;8.91514;280.35
5;4796;196;225;1;52;62;4;0;0;0;3.17922;46.324;59.4256;0.998568;18.6919;1.4141;1302.3;0;0.278884;5;0.139442;0.701195;0;0.796813;4796;91809;0.271539;0.0385547;7.04296;256.062
6;13931;342;234;1;82;83;5;0.45612;0.329245;0.00131069;4.05401;66.9778;83.3579;0.998817;20.5618;0.873698;3814.79;0;0.270916;7;0.139442;1;0;1;13931;172314;0.273833;0.0464406;5.89641;783.513
7;5482;434;249;1;50;64;4;4.95241;2.69248;0.000585322;3.62256;44.5663;58.2302;0.998063;16.0743;1.51914;1708.46;0;0.231076;5;0.159363;1;0;1;5482;91123;0.311649;0.0413394;7.53878;387.296
8;4714;115;256;1;58;56;4;0;0;0;3.20536;48.0532;55.524;0.998332;17.3222;1.99993;1425.3;0;0.418327;5;0.155378;0.816733;0;0.705179;4714;91891;0.302354;0.0281291;10.7488;283.628
9;246;508;269;0;9;31;3;0;0;0;2.25235;9.00239;24.6663;0.995822;10.9514;1.51368;57.7809;0;0.434263;5;0.119522;0.63745;0;1;246;49794;0.234882;0.0256074;9.17243;28.1589
10;6807;276;302;1;59;61;5;0;0;0;3.58183;53.6242;57.0727;0.998029;15.9339;1.90418;1691.14;0;0.282869;5;0.12749;0.577689;0;1;6807;89798;0.24844;0.0335402;7.40723;301.107
11;7999;165;363;1;71;71;4;0;0;0;3.10789;61.1908;67.5192;0.99894;21.7251;2.481;2061.22;0;0.290837;6;0.131474;0.561753;0;0.705179;7999;131446;0.257685;0.020939;12.3065;377.483
12;6544;376;368;1;59;52;5;0;0;0;3.64678;49.953;57.4828;0.997986;15.7626;0.017414;1585.35;0;0.294821;5;0.123506;0.505976;0;0.601594;6544;90061;0.24226;0.0198785;12.187;301.11
13;5674;291;408;1;54;63;4;0;0;0;3.25781;47.1913;62.2456;0.998629;19.1066;1.35829;2434.32;0;0.549801;5;0.219124;0.800797;0;0.796813;5674;65911;0.429031;0.0512227;8.37579;415.514
