id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1489;357;7;1;56;19;4;0;0;0;3.161;18.9032;47.2535;0.99776;14.9489;3.08927;372.53;0;0.525896;5;0.12749;0.760956;0;0.40239;1489;46466;0.250188;0.012152;20.5883;99.696
2;7996;267;49;1;66;76;5;0;0;0;3.32987;55.3499;70.4836;0.998883;21.1671;1.65663;1805.78;0;0.258964;6;0.115538;0.513944;0;0.577689;7996;103059;0.225835;0.0125684;17.9685;322.32
3;4911;459;172;1;51;57;4;0;0;0;3.0656;48.6591;54.436;0.998413;17.7571;1.35036;1751.56;0;0.494024;5;0.183267;0.737052;0;1;4911;79879;0.35666;0.0509189;7.00449;317.364
4;3844;392;194;1;58;58;3;2.02056;0.986348;0.00233455;2.83432;48.4217;55.3179;0.998687;19.5172;1.40173;1713.39;0;0.474104;5;0.227092;1;0;1;3844;92761;0.445731;0.0674882;6.60458;395.66
5;3319;410;219;0;55;59;3;3.02793;1.64798;0.000663437;2.59983;45.8606;58.9892;0.999028;22.6896;1.09912;1507.3;0;0.406375;5;0.231076;1;0;1;3319;93286;0.454144;0.0695027;6.5342;328.743
6;3269;217;234;0;47;61;3;0;0;0;2.27276;40.2409;59.0628;0.999259;25.9873;1.9272;971.438;0;0.366534;5;0.151394;0.665339;0;0.613546;3269;93336;0.297167;0.0243959;12.181;206.475
7;3759;339;236;0;58;58;3;4.4829;3.038;0.000620127;2.44827;47.2942;57.1903;0.999083;23.3595;0.981593;1612.57;0;0.553785;5;0.219124;1;0;1;3759;92846;0.42899;0.0512558;8.36959;386.81
8;4562;131;243;1;62;58;3;0;0;0;2.66251;47.9315;62.7154;0.999098;23.555;2.45682;1433.53;0;0.573705;5;0.159363;0.661355;0;0.613546;4562;92043;0.314231;0.0250284;12.555;297.254
9;3407;204;264;0;56;59;3;0;0;0;2.26096;44.8342;61.1557;0.999316;27.0485;2.24984;985.096;0;0.458167;5;0.14741;0.621514;0;0.665339;3407;93198;0.289138;0.0320785;9.01346;204.722
10;8366;343;345;1;79;77;5;5.19541;5.44474;0.0121514;3.06607;63.108;77.6166;0.999219;25.3147;0.269722;2221.96;0;0.593625;6;0.135458;1;0;0.900398;8366;131079;0.265593;0.018612;14.27;548.096
11;6085;177;385;1;65;60;5;0;0;0;3.36789;48.3414;60.2937;0.998439;17.9025;2.4364;1656.29;0;0.258964;5;0.139442;0.609562;0;0.38247;6085;84265;0.272193;0.0133718;20.3558;319.143
12;6619;354;432;2;83;28;5;0;0;0;5.54435;26.1358;73.0361;0.997114;13.1731;0.0212821;1054.34;0;0.115538;7;0.0836653;0.350598;0;1;6619;89881;0.15929;0.0283107;5.6265;169.407
