id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1735;356;6;1;54;18;4;0;0;0;3.34368;18.5142;50.1971;0.997779;15.0125;0.0148911;339.896;0;0.239044;5;0.0996016;0.677291;0;0.410359;1735;46220;0.195905;0.0108104;18.122;73.1833
2;8693;254;64;1;65;80;5;0;0;0;3.22412;57.9519;75.8668;0.999097;23.531;1.8064;1891.5;0;0.334661;6;0.111554;0.557769;0;0.418327;8693;113217;0.217588;0.0126393;17.2152;338.905
3;4644;443;148;1;56;56;4;0;0;0;2.9146;49.7114;54.5067;0.998569;18.7012;1.11205;1632.51;0;0.422311;5;0.179283;0.701195;0;1;4644;91961;0.351532;0.0472757;7.43579;299.906
4;4795;412;218;1;56;63;4;3.02193;1.58518;0.000511845;3.16404;47.9946;59.956;0.998607;18.9492;1.21276;1953.72;0;0.346614;5;0.207171;1;0;1;4795;91810;0.407449;0.0637066;6.39571;435.053
5;3161;212;238;0;53;50;3;0;0;0;2.5417;38.3326;53.6651;0.998878;21.1138;2.38527;1055.49;0;0.322709;5;0.171315;0.85259;0;0.796813;3161;93444;0.33391;0.022171;15.0606;235.66
6;4565;343;235;1;60;56;3;3.65537;2.60315;0.000622614;2.65166;51.5881;56.9984;0.998917;21.4954;0.408446;1606.13;0;0.414343;5;0.179283;1;0;1;4565;92040;0.351837;0.0543475;6.47385;388.776
7;4389;115;249;1;58;56;3;0;0;0;2.79812;49.1312;57.0204;0.998795;20.3781;2.28987;1263.94;0;0.358566;5;0.14741;0.713147;0;0.796813;4389;92216;0.287978;0.025509;11.2893;241.762
8;2903;188;268;0;53;56;3;0;0;0;2.34381;43.4733;58.6028;0.9992;25.0032;2.31616;872.02;0;0.314741;5;0.155378;0.85259;0;0.796813;2903;93702;0.300386;0.0354178;8.48121;212.249
9;5934;359;353;1;56;67;4;0;0;0;2.98031;53.5;59.8302;0.998759;20.0752;1.79106;1618.77;0;0.282869;5;0.139442;0.577689;0;0.752988;5934;90671;0.272794;0.0332157;8.21282;291.622
10;5349;325;352;1;54;63;4;0;0;0;3.02327;50.3151;60.0777;0.998733;19.8718;0.9972;1353.7;0;0.430279;5;0.131474;0.577689;0;0.752988;5349;91256;0.253074;0.0370501;6.8306;260.743
11;6173;173;379;1;66;71;4;0;0;0;2.62628;61.507;63.8148;0.999153;24.2985;1.72364;1610.44;0;0.294821;6;0.135458;0.565737;0;0.318725;6173;119077;0.260885;0.0122545;21.289;321.538
12;4108;312;430;1;83;32;4;0;0;0;2.95093;29.9124;80.1439;0.999322;27.1588;0.0776697;1544.45;0;0.533865;7;0.191235;0.788845;0;0.577689;4108;92392;0.375961;0.0384072;9.78883;328.852
