id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1302;331;3;1;63;12;4;0;0;0;3.88065;10.9979;53.5638;0.997372;13.8028;3.13366;326.167;0;0.306773;5;0.123506;0.501992;0;0.366534;1302;46653;0.250512;0.00933754;26.8285;100.714
2;10969;296;145;1;67;89;5;20.0556;9.53432;0.074916;5.00659;56.0898;79.9871;0.998039;15.9763;1.39476;4351.54;0;0.354582;7;0.203187;1;0;1;10969;175276;0.396712;0.0176685;22.4531;955.392
3;5588;202;271;1;53;58;5;2.41365;3.04786;0.00386416;3.93565;44.7333;51.8337;0.997113;13.1703;0.959865;2070.31;0;0.52988;5;0.187251;1;0;1;5588;91017;0.370492;0.0429327;8.62959;390.817
4;4694;154;286;1;55;49;5;0.946231;2.084;0.00254534;3.97998;43.5463;51.6402;0.997026;12.975;2.9823;1571.5;0;0.278884;5;0.171315;1;0;1;4694;91911;0.334789;0.0442626;7.56369;400.359
5;6007;494;288;1;44;67;5;13.6628;8.11669;0.018423;4.13706;43.1162;65.3881;0.997997;15.8054;1.51846;2551.16;0;0.290837;8;0.215139;1;0;0.792829;6007;116633;0.424697;0.0239868;17.7054;650.869
6;8297;383;312;1;78;63;4;0;0;0;3.53841;53.2778;71.2253;0.998765;20.1292;3.02802;3100.62;0;0.266932;6;0.191235;0.820717;0;0.87251;8297;131148;0.373703;0.0155973;23.9595;619.651
7;6667;270;359;1;64;66;4;1.93495;2.47041;0.00132622;3.30141;57.2231;65.8374;0.998742;19.9422;0.755522;3016.1;0;0.50996;6;0.231076;1;0;1;6667;132778;0.45239;0.0303328;14.9142;656.919
8;8063;434;414;1;61;54;5;0;0;0;4.72744;47.2725;54.5021;0.996231;11.5289;2.88255;3785.26;0;0.573705;5;0.23506;0.916335;0;1;8063;65607;0.469461;0.0505447;9.28803;555.794
9;2830;361;430;1;51;33;4;34.301;41.4027;0.0318271;3.28;32.3917;49.0524;0.997762;14.955;3.04062;1633.83;0;0.89243;5;0.294821;1;0;1;2830;49990;0.577324;0.0548947;10.5169;334.192
10;139;224;441;0;24;5;3;0;0;0;2.46631;4.69914;21.9345;0.993659;8.89365;0.00561621;48.6972;0;0.23506;5;0.179283;0.968127;0;1;139;50596;0.35034;0.0281631;12.4397;24.7999
