id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;7321;537;171;6;62;61;8;0;0;0;7.36304;46.1428;53.9529;0.990644;7.32753;0.331551;3180.19;0;0.656904;5;0.225941;0.995816;0.0125523;1;7321;282494;0.434393;0.22528;1.92824;542.711
2;7902;489;181;6;63;60;9;0;0;0;6.87059;42.8899;60.8683;0.993609;8.85925;3.00644;3161.25;0;0.518828;5;0.213389;0.983264;0.0209205;1;7902;281913;0.400056;0.245605;1.62886;511.254
3;7221;380;181;5;66;63;9;0;0;0;6.60551;40.5602;59.6637;0.993852;9.03241;0.35128;2431.28;0;0.552301;5;0.179916;0.920502;0.0167364;1;7221;282594;0.336695;0.174413;1.93045;390.902
4;5955;281;240;6;64;63;9;0;0;0;6.89039;38.0615;58.3631;0.993006;8.47022;0.99691;1935.41;0;0.376569;5;0.171548;0.916318;0.0167364;0.979079;5955;283860;0.325007;0.122182;2.66003;305.997
5;4824;194;292;5;62;63;9;0;0;0;6.04853;42.7684;46.586;0.991536;7.70205;1.03182;1160.72;0;0.468619;5;0.129707;0.782427;0.0125523;0.979079;4824;284991;0.240614;0.106481;2.25969;197.346
6;3849;373;311;5;59;60;9;0;0;0;5.75512;36.5022;46.6724;0.992368;8.10971;1.56312;1288.76;0;0.384937;5;0.175732;0.920502;0.0125523;1;3849;285966;0.334831;0.142096;2.35637;242.838
7;4515;272;334;5;60;63;9;0;0;0;6.31195;41.8478;43.37;0.989353;6.87109;1.11482;1149.47;0;0.39749;5;0.138075;0.916318;0.0125523;0.962343;4515;285300;0.254588;0.104085;2.44597;192.026
8;5646;340;354;6;62;62;9;0;0;0;6.81895;38.0991;55.8814;0.992527;8.19503;0.641761;1973.59;0;0.702929;5;0.1841;0.866109;0.0125523;0.995816;5646;284169;0.349556;0.127501;2.7416;331.917
9;7052;425;292;7;64;60;10;0;0;0;7.08905;39.4316;58.7546;0.992694;8.28808;2.6504;2707.47;0;0.0878661;5;0.200837;0.949791;0.0125523;1;7052;302084;0.383929;0.185934;2.06486;447.394
10;10615;512;369;7;65;65;9;0;0;0;7.18347;52.145;57.3995;0.992138;7.9905;2.43824;4149.6;0;0.334728;5;0.205021;0.995816;0.0125523;1;10615;298521;0.390919;0.216418;1.80631;662.916
11;8700;328;164;7;66;59;10;0;0;0;7.6734;41.6218;59.0254;0.991514;7.69221;2.77662;3224.24;0;0.376569;5;0.196653;0.970711;0.0167364;1;8700;319757;0.370602;0.163929;2.26074;523.678
12;8027;272;224;7;63;65;10;0;0;0;8.40436;38.8243;56.4921;0.988872;6.72176;1.11859;2592.43;0;0.610879;5;0.171548;0.916318;0.0167364;1;8027;320430;0.322964;0.134189;2.40679;401.111
13;8521;374;261;7;63;63;9;0;0;0;7.79566;43.9777;59.0748;0.991255;7.57791;2.74302;3246.82;0;0.251046;5;0.200837;0.962343;0.0167364;1;8521;319936;0.381038;0.150128;2.53808;590.906
14;7709;392;348;8;62;62;9;0;0;0;7.62345;41.1156;57.8906;0.991291;7.59375;2.42924;2634.55;0;0.728033;5;0.179916;0.937239;0.0125523;1;7709;320748;0.341749;0.153574;2.22531;418.456
15;9250;572;205;9;59;62;10;0.272355;0.10438;0.00368671;7.94136;47.25;55.3166;0.989641;6.96564;1.29215;4339.92;0;0.167364;5;0.246862;1;0.0209205;1;9250;338528;0.469179;0.268002;1.75065;671.628
16;9688;210;225;8;63;63;9;0;0;0;7.94121;50.2577;53.4039;0.988882;6.7249;1.06687;3731.18;0;0.732218;5;0.200837;0.979079;0.0125523;1;9688;338090;0.385135;0.141749;2.71703;643.705
17;10379;465;233;8;62;65;11;0;0;0;8.3353;46.2231;53.7065;0.987883;6.44325;1.18537;4701.18;0;0.786611;5;0.238494;0.991632;0.0167364;1;10379;337399;0.452951;0.245455;1.84535;752.582
18;10643;538;157;9;62;66;9;0.79472;0.220964;0.0157296;8.19004;48.6499;57.2584;0.989717;6.99123;1.09577;5340.24;0;0.376569;5;0.259414;1;0.0125523;1;10643;356456;0.501762;0.250382;2.00399;854.588
19;5082;123;187;10;60;61;9;0.246341;0.340416;0.025216;6.64931;35.9411;44.1302;0.988583;6.63681;1.03402;2062.18;0;0.723849;5;0.213389;1;0.0125523;1;5082;362017;0.405781;0.132936;3.05246;372.611
20;7461;191;202;9;65;61;10;0;0;0;7.51416;44.3023;48.1326;0.987739;6.40559;0.227152;3094.85;0;0.65272;5;0.217573;0.983264;0.0125523;1;7461;359638;0.414803;0.16029;2.58782;552.478
21;6080;131;242;9;62;61;9;0;0;0;6.35761;41.4546;53.2263;0.992841;8.37206;2.43544;2314.74;0;0.598326;5;0.200837;0.958159;0.0125523;1;6080;361019;0.380714;0.150555;2.52873;394.222
22;10029;580;329;9;61;63;11;6.82839;3.85054;0.11999;8.88748;41.445;51.1106;0.984766;5.75086;2.09236;5617.13;0;0.711297;5;0.288703;1;0.0125523;1;10029;357070;0.560089;0.203431;2.75322;867.316
23;10935;570;282;10;62;63;9;25.1843;12.1832;0.409309;7.78933;45.2918;55.4559;0.990086;7.11947;2.57352;6449.89;0;0.882845;5;0.305439;1;0.0167364;1;10935;375485;0.589839;0.271256;2.17447;966.549
24;6504;136;347;10;58;62;10;0;0;0;8.89031;34.3725;42.9047;0.978296;4.826;0.85356;2394.62;0;0.313808;5;0.192469;0.966527;0.0125523;1;6504;379916;0.368176;0.123735;2.97552;430.023
25;9476;363;110;11;63;61;10;0.328632;0.0950096;0.0082617;7.92805;43.684;53.4366;0.988933;6.74019;2.56396;4357.46;0;0.615063;5;0.238494;1;0.0125523;1;9476;396265;0.459842;0.14636;3.14186;673.409
26;5938;217;136;11;59;58;9;0;0;0;7.36336;40.0801;48.7508;0.988528;6.62073;0.191068;2636.19;0;0.786611;5;0.230126;0.995816;0.0125523;1;5938;399803;0.443954;0.129223;3.43556;461.744
27;11892;496;187;11;65;62;9;2.94907;1.0232;0.0753812;8.08786;48.9817;56.2365;0.989604;6.95319;0.0955346;5757.4;0;0.903766;5;0.251046;1;0.0125523;1;11892;393849;0.484142;0.292487;1.65526;891.003
28;11868;627;227;11;64;66;9;34.4955;12.7799;0.603921;7.79299;52.6561;55.0505;0.98993;7.0641;0.800256;7650;0;0.380753;5;0.330544;1;0.0125523;1;11868;393873;0.64459;0.211774;3.04377;1310.16
