id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;3315;241;297;5;60;62;9;0;0;0;6.50589;37.7683;39.072;0.98604;6.00564;1.81067;1024.76;0;0.439331;5;0.16318;0.949791;0.0083682;1;3315;267179;0.309129;0.118047;2.61869;193.706
2;4519;196;327;4;61;64;9;0;0;0;6.42672;40.3801;48.8572;0.991311;7.6022;3.00878;1325.95;0;0.389121;5;0.158996;0.807531;0.0167364;1;4519;265975;0.293416;0.104119;2.81807;236.464
3;5013;473;126;6;62;59;9;0;0;0;6.23298;37.6789;55.4039;0.993652;8.88883;0.111099;1934.65;0;0.543933;5;0.205021;0.958159;0.0167364;1;5013;284802;0.385928;0.177674;2.17211;380.192
4;6280;566;157;6;64;60;9;0.764608;0.21471;0.00807685;5.87527;34.2961;62.2893;0.995542;10.6019;0.395947;2971.46;0;0.631799;5;0.246862;1;0.0167364;1;6280;283535;0.473162;0.186011;2.54373;582.446
5;7294;485;178;6;63;63;9;0;0;0;7.09567;44.8099;58.1804;0.992535;8.19942;2.41196;3195.61;0;0.610879;5;0.230126;0.962343;0.0167364;1;7294;282521;0.438116;0.213191;2.05504;507.023
6;4981;554;205;6;60;62;9;0;0;0;8.20651;33.7349;42.9193;0.98155;5.22991;1.36717;2294.19;0;0.506276;5;0.242678;0.991632;0.0167364;1;4981;284834;0.460589;0.228484;2.01585;368.043
7;5506;288;211;6;65;64;10;0;0;0;7.87274;36.2163;44.0867;0.983927;5.59993;0.842301;1756.44;0;0.933054;5;0.167364;0.958159;0.0083682;1;5506;284309;0.319005;0.127063;2.5106;304.963
8;5559;343;242;6;62;62;9;0;0;0;6.58696;38.4353;51.4231;0.991762;7.80679;2.81943;2092.75;0;0.702929;5;0.196653;0.974895;0.0083682;0.995816;5559;284256;0.376462;0.13127;2.86784;361.87
9;5226;245;244;5;62;62;9;0;0;0;6.45819;38.7969;43.4501;0.988892;6.72791;2.91045;1927.65;0;0.502092;5;0.192469;0.974895;0.0083682;1;5226;284589;0.36886;0.128641;2.86735;394.424
10;6440;567;244;6;61;61;9;0;0;0;6.45336;45.3567;47.5118;0.990733;7.36234;0.623727;2698.87;0;0.523013;5;0.221757;0.979079;0.0167364;1;6440;283375;0.419078;0.221661;1.89062;499.636
11;3653;182;266;5;53;59;9;2.36815;3.59313;0.0685458;6.099;27.2881;53.5325;0.993489;8.77726;2.02841;1809.01;0;0.757322;5;0.259414;1;0.0167364;1;3653;286162;0.495212;0.134785;3.67409;279.296
12;4978;330;289;6;64;61;9;0;0;0;7.17664;40.765;53.6271;0.991005;7.47246;0.805447;1746.49;0;0.903766;5;0.1841;0.995816;0.0083682;1;4978;284837;0.35084;0.120662;2.90763;288.398
13;3911;159;328;5;62;59;9;0;0;0;5.9623;37.2931;41.7361;0.989743;7.00001;0.04558;1269.81;0;0.648536;5;0.171548;0.937239;0.0125523;1;3911;285904;0.324677;0.102422;3.16999;245.71
14;5652;491;330;5;61;59;9;0.800589;0.524497;0.00949315;5.75193;43.53;56.1825;0.994745;9.7676;2.41121;2528.14;0;0.410042;5;0.238494;1;0.0209205;1;5652;284163;0.4473;0.205713;2.17439;488.489
15;2697;330;332;5;50;58;8;0.961694;0.98938;0.0145711;5.64843;23.5662;46.242;0.992512;8.1867;1.9469;1372.58;0;0.92887;5;0.263598;1;0.0083682;0.995816;2697;287118;0.508928;0.115823;4.39402;193.387
16;4424;284;342;5;63;63;9;0;0;0;6.68633;40.9001;42.9222;0.987792;6.41939;2.3572;1144.43;0;0.32636;5;0.138075;0.866109;0.0083682;1;4424;285391;0.258685;0.111681;2.31628;194.675
