id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;7924;179;225;5;56;64;9;2.70791;3.40448;0.0816795;5.99561;44.2631;47.1484;0.991882;7.86381;1.44948;4566.63;0;0.419087;5;0.302905;1;0.0207469;1;7924;281891;0.576297;0.144171;3.99732;818.119
2;7743;224;273;5;59;54;10;5.8173;7.07904;0.137439;6.57709;42.2585;44.2206;0.988877;6.72343;1.31715;4882.16;0;0.987552;5;0.33195;1;0.0207469;1;7743;282072;0.630517;0.153429;4.10951;849.427
3;7238;268;355;6;58;55;9;6.60419;8.70117;0.138121;6.20415;41.2795;43.7175;0.989879;7.04648;1.81969;4568.46;0;0.838174;5;0.33195;1;0.0207469;1;7238;282577;0.631166;0.183441;3.44071;811.694
4;10689;296;168;6;60;60;9;17.6084;9.93944;0.366335;6.80091;46.7296;50.3643;0.990841;7.40552;1.96905;7812.51;0;0.995851;5;0.381743;1;0.0207469;1;10689;298447;0.730914;0.120431;6.06917;1281.27
5;9958;395;175;6;61;58;9;22.8714;10.1591;0.350357;6.59633;47.277;48.0538;0.990534;7.28493;2.0112;7292.56;0;1;5;0.381743;1;0.0248963;1;9958;299178;0.73235;0.187578;3.90425;1217.42
6;7360;574;248;7;61;63;9;25.9739;11.3157;0.297268;6.78686;43.9892;51.4045;0.991246;7.57413;2.95308;4265.51;0;0.995851;5;0.307054;1;0.0248963;1;7360;301776;0.579556;0.169369;3.42185;678.858
7;8012;142;303;6;62;55;8;3.56622;7.55649;0.154977;6.1888;44.21;46.0109;0.990913;7.43455;0.18094;5136.25;0;0.771784;5;0.3361;1;0.0207469;1;8012;301124;0.641062;0.144227;4.44482;912.381
8;7450;288;405;7;58;58;9;14.5703;20.5288;0.331932;6.46441;42.0065;43.0652;0.98867;6.6619;0.176724;5160.69;0;0.921162;5;0.360996;1;0.0207469;1;7450;301686;0.692708;0.155995;4.44058;906.786
9;5757;485;168;8;61;58;9;25.4455;8.82768;0.397989;6.4105;35.7038;41.9897;0.988277;6.55014;0.880481;3879.5;0;0.995851;5;0.352697;1;0.0207469;1;5757;322700;0.673874;0.19;3.54671;681.871
10;6118;363;247;7;61;63;9;14.7862;10.006;0.27838;7.18471;39.3338;44.4716;0.986863;6.18976;0.769717;3373.08;0;0.995851;5;0.290456;1;0.0207469;1;6118;322339;0.551352;0.182492;3.02125;589.472
11;8797;554;253;8;65;63;9;24.3223;10.9822;0.307993;7.28977;44.3372;55.3802;0.991299;7.59697;2.7826;4954.66;0;1;5;0.294606;1;0.0207469;1;8797;319660;0.563223;0.192966;2.91878;781.15
12;6940;485;277;8;62;63;10;32.9712;18.8089;0.490801;7.89202;31.8803;52.1955;0.988503;6.61371;1.15845;4480.43;0;0.970954;5;0.340249;1;0.0248963;1;6940;321517;0.645595;0.181876;3.54965;592.721
13;8804;314;289;7;63;62;9;16.0789;14.727;0.337394;7.41138;42.858;54.1116;0.990576;7.30115;2.80263;5189.78;0;0.365145;5;0.311203;1;0.0207469;1;8804;319653;0.589474;0.14588;4.04082;794.906
14;6013;411;386;8;57;62;9;23.502;21.9914;0.408692;6.41006;41.1775;41.9911;0.98828;6.55081;2.48355;4066.64;0;0.937759;5;0.352697;1;0.0207469;1;6013;322444;0.676306;0.180665;3.74342;678.91
15;6651;394;318;8;63;62;9;27.8998;22.5634;0.534108;7.59856;31.0365;53.7366;0.989952;7.07195;1.13508;4324.97;0;0.995851;5;0.340249;1;0.0207469;1;6651;341127;0.650274;0.163283;3.98251;563.677
16;7332;534;337;8;55;63;9;25.9486;16.4302;0.3799;6.90481;40.2402;42.5661;0.986756;6.16471;2.23561;4940.77;0;1;5;0.352697;1;0.0207469;1;7332;340446;0.673857;0.203599;3.30972;871.976
17;6949;473;366;8;53;62;9;24.2932;18.8211;0.41725;6.49986;37.5142;46.1845;0.990047;7.10546;1.00499;4702.22;0;1;5;0.352697;1;0.0207469;1;6949;340829;0.676667;0.186209;3.63391;818.318
18;9937;366;401;8;58;58;9;13.1784;14.4009;0.303611;6.86797;46.0091;47.6116;0.989541;6.93241;1.48923;6725.71;0;0.904564;5;0.352697;1;0.0207469;1;9937;337841;0.67684;0.176987;3.82423;1081.19
19;6914;552;129;10;60;61;9;30.8281;7.20945;0.513267;7.12339;36.1732;46.9022;0.988399;6.58426;0.876717;4512.27;0;0.995851;5;0.340249;1;0.0207469;1;6914;360185;0.652628;0.147264;4.43169;753.965
20;7133;428;227;10;61;63;9;14.0873;7.49558;0.300247;7.30557;40.8081;48.4368;0.98856;6.63012;1.84326;4153.25;0;0.987552;5;0.307054;1;0.0248963;1;7133;359966;0.582264;0.190025;3.06414;577.648
21;7624;551;393;9;58;58;9;29.4409;21.0514;0.467609;7.21312;40.4186;44.2519;0.986626;6.13492;1.55011;5089.72;0;0.962656;5;0.348548;1;0.0207469;1;7624;359475;0.667588;0.156414;4.26807;867.696
22;7367;603;322;10;62;59;9;32.943;17.4845;0.537382;7.38797;39.4912;41.2771;0.983852;5.58706;1.36981;4918.29;0;0.995851;5;0.348548;1;0.0207469;1;7367;379053;0.667607;0.165015;4.04573;829.466
23;9154;197;394;10;60;61;9;7.10479;14.2752;0.343031;7.1792;43.0221;45.5772;0.987516;6.34851;1.75905;6069.42;0;0.850622;5;0.344398;1;0.0207469;1;9154;377266;0.663035;0.130767;5.07036;1009.41
24;7209;575;193;11;62;61;9;25.8529;8.63052;0.475047;7.28465;38.388;45.3089;0.986991;6.21977;0.952854;4681.64;0;0.966805;5;0.340249;1;0.0207469;1;7209;398532;0.649416;0.201208;3.22759;784.673
25;9378;87;304;11;58;60;9;2.04431;7.18218;0.251229;7.26708;43.6669;46.3169;0.987615;6.37352;1.28687;5887.07;0;0.863071;5;0.327801;1;0.0207469;1;9378;396363;0.62775;0.12179;5.15436;979.152
26;14269;386;122;12;64;62;9;33.536;10.603;1.07332;7.50673;51.3503;53.3463;0.99005;7.10647;2.12739;11259.4;0;0.93361;5;0.406639;1;0.0207469;1;14269;391472;0.789137;0.146805;5.37541;1656.77
27;7594;516;205;12;65;64;9;16.9735;6.76615;0.406134;7.85271;37.006;49.6386;0.987407;6.3212;1.26048;4257.22;0;0.883817;5;0.294606;1;0.0207469;1;7594;398147;0.560608;0.203864;2.74992;628.026
28;13727;220;245;12;63;65;9;2.63922;2.9298;0.138415;7.77916;51.0249;52.3073;0.988879;6.72403;2.74094;7925.45;0;0.834025;5;0.302905;1;0.0207469;1;13727;392014;0.577363;0.163932;3.52197;1190.87
29;9852;314;366;12;66;62;9;3.70987;4.34085;0.142829;7.4108;48.6839;51.7012;0.989674;6.97646;1.82958;4340.85;0;0.626556;5;0.224066;1;0;1;9852;395889;0.440616;0.19502;2.25934;714.596
30;8090;252;409;12;63;59;9;10.2533;16.7273;0.463403;7.33483;42.8909;43.6354;0.985771;5.94906;0.660599;5114.34;0;0.995851;5;0.327801;1;0.0165975;1;8090;397651;0.632172;0.166857;3.7887;856.983
31;14647;458;111;13;62;63;9;40.5173;9.78958;1.13981;7.73368;51.4295;53.3074;0.98942;6.89289;1.20511;11601;0;0.995851;5;0.410788;1;0.0207469;1;14647;391094;0.792095;0.153201;5.17031;1682.32
32;7318;626;163;14;60;64;9;38.367;9.96804;0.813534;7.2393;36.5486;46.3973;0.987753;6.40909;0.995664;4887.32;0;0.966805;5;0.348548;1;0.0207469;1;7318;398423;0.667844;0.146534;4.55761;781.978
33;9851;108;193;13;66;66;9;0;0;0;7.63637;50.4418;51.1355;0.988787;6.69631;2.75145;2439.35;0;0.149378;5;0.136929;0.825726;0.0207469;1;9851;395890;0.247637;0.0933041;2.65409;311.342
34;8498;286;196;13;65;65;10;4.17217;2.83711;0.177775;8.39739;45.5853;49.1403;0.985291;5.85185;1.37683;3431.31;0;0.796681;5;0.215768;1;0.0207469;1;8498;397243;0.403802;0.183067;2.20576;484.378
35;8441;344;201;13;63;65;11;5.9843;3.5503;0.222373;8.0427;47.222;50.4078;0.987189;6.26752;1.5231;3386.2;0;0.995851;5;0.215768;1;0.0207469;1;8441;397300;0.401179;0.217161;1.84738;491.282
36;10055;438;215;13;63;64;10;7.89426;3.87403;0.229281;8.35081;43.658;52.2946;0.987168;6.26222;1.77872;5054.94;0;0.879668;5;0.26556;1;0.0207469;1;10055;395686;0.502729;0.206118;2.43903;698.561
37;9293;401;422;13;64;62;9;14.6539;15.4074;0.480023;7.33108;43.1041;50.2878;0.989317;6.85954;0.971548;5660.15;0;0.970954;5;0.315353;1;0.0207469;1;9293;396448;0.609075;0.162564;3.74668;946.181
38;9699;308;285;14;64;65;9;1.66667;1.54052;0.0757455;8.55765;44.89;50.0035;0.985247;5.84313;1.28453;3709.79;0;0.991701;5;0.195021;1;0;1;9699;396042;0.382514;0.169281;2.25964;537.007
39;10694;405;341;14;63;66;10;4.08549;3.44055;0.14273;8.6334;43.2657;49.1417;0.984447;5.69204;1.23901;5254.69;0;0.863071;5;0.248963;1;0;1;10694;395047;0.491362;0.209192;2.34886;821.614
40;8177;145;345;14;63;62;9;4.06895;9.69682;0.378931;7.81461;40.6136;46.3162;0.985663;5.92687;0.862288;4652.56;0;0.904564;5;0.298755;1;0.0207469;1;8177;397564;0.568982;0.172791;3.2929;786.555
41;11539;562;367;14;66;65;10;16.9211;10.9852;0.399565;8.11042;49.951;53.5105;0.988447;6.59775;1.09309;5611.1;0;0.995851;5;0.253112;1;0.0165975;1;11539;394202;0.486273;0.185174;2.62603;833.744
42;9189;490;421;14;62;60;9;18.669;16.0435;0.513334;7.09641;43.8891;49.8482;0.989815;7.02442;0.273482;5984.41;0;0.995851;5;0.340249;1;0.0207469;1;9189;396552;0.651261;0.150966;4.31396;1001.34
43;7040;315;438;14;62;62;9;10.5182;14.6374;0.480754;7.10809;40.5223;41.4096;0.985157;5.82571;1.45746;4316.14;0;0.937759;5;0.319502;1;0.0165975;1;7040;398701;0.613085;0.158367;3.8713;771.253
44;10212;520;121;15;62;65;10;19.2233;4.39142;0.560348;8.11307;45.6311;50.2858;0.986899;6.19812;1.51761;5680.39;0;0.995851;5;0.290456;1;0.0207469;1;10212;395529;0.556249;0.186392;2.98429;831.255
45;7784;83;253;15;65;63;9;1.46736;4.45522;0.268309;7.28492;43.1565;47.9444;0.988389;6.58132;2.22995;3894.76;0;0.983402;5;0.26556;1;0.0207469;1;7784;397957;0.500368;0.124918;4.00557;692.133
46;8704;586;266;15;63;63;10;19.9101;9.02199;0.517305;7.81491;42.0106;45.4736;0.985122;5.81882;1.56716;5333.42;0;1;5;0.319502;1;0.0207469;1;8704;397037;0.612752;0.226178;2.70916;857.924
47;14714;214;314;15;63;65;10;0.396678;0.583375;0.0283136;8.15714;50.8933;55.2521;0.989042;6.77347;2.14177;6957.78;0;1;5;0.248963;1;0.0207469;1;14714;391027;0.472862;0.176065;2.68572;947.93
48;9889;374;274;16;64;65;10;0.868065;0.641323;0.0377419;8.29874;46.4907;52.237;0.9873;6.29457;1.18408;3444.44;0;1;5;0.190871;1;0.0248963;1;9889;395852;0.348332;0.202027;1.72418;440.695
49;10212;515;281;16;63;66;11;6.57764;3.57977;0.196971;8.14508;45.915;49.4923;0.986365;6.07634;1.68972;5102.28;0;0.784232;5;0.261411;1;0.0165975;1;10212;395529;0.499628;0.23078;2.16495;759.777
