id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;14698;428;275;6;66;66;10;0;0;0;7.17936;55.9287;56.5747;0.991915;7.88018;3.11681;6370.71;0;0.596639;5;0.222689;0.991597;0.00840336;0.978992;14698;294438;0.433441;0.0812052;5.33759;936.144
2;13876;340;297;6;65;66;10;0;0;0;7.00276;54.8808;55.6993;0.992065;7.95391;1.18565;6311.53;0;0.554622;5;0.235294;0.983193;0.00840336;0.987395;13876;295260;0.454854;0.0971641;4.68129;952.071
3;13024;383;141;7;61;66;9;0.342621;0.123255;0.00682276;7.10607;51.0223;54.3544;0.991417;7.64901;1.7398;6742.14;0;0.441176;5;0.268908;1;0.012605;0.995798;13024;315433;0.517671;0.0946596;5.46876;1005.39
4;15162;518;248;7;66;67;9;0;0;0;7.30793;55.7858;57.0162;0.991752;7.80197;1.67067;6786.8;0;0.491597;5;0.231092;0.987395;0.00840336;0.995798;15162;313295;0.44762;0.0851224;5.25855;954.134
5;11768;116;301;7;62;64;10;0;0;0;7.36205;49.8362;51.3633;0.989675;6.97676;2.88065;4596.83;0;0.5;5;0.201681;0.995798;0.00420168;0.941176;11768;316689;0.390621;0.0791381;4.93594;710.298
6;10992;264;328;7;62;65;10;0;0;0;7.27803;49.111;51.3351;0.989899;7.05344;2.30294;3997.16;0;0.819328;5;0.189076;0.970588;0.00840336;1;10992;317465;0.363642;0.0913116;3.98243;614.338
7;11834;382;388;7;63;65;9;0;0;0;7.45319;49.1679;52.324;0.989803;7.02035;1.78745;4402.2;0;0.382353;5;0.193277;0.936975;0.00840336;1;11834;316623;0.371996;0.0979688;3.79709;637.704
8;15407;464;387;8;63;66;11;0;0;0;7.72267;53.8692;55.3451;0.990217;7.16658;1.83559;7706.95;0;0.714286;5;0.256303;0.995798;0.00840336;0.932773;15407;332371;0.500226;0.0778674;6.42408;1126.26
9;16538;590;177;10;67;67;10;0;0;0;7.76255;56.2679;57.1129;0.99072;7.3575;1.64223;8117.71;0;0.89916;5;0.252101;0.995798;0.00840336;1;16538;369882;0.490854;0.0964174;5.09092;1138.3
10;11584;136;198;10;65;66;10;0;0;0;7.55981;49.7321;51.93;0.989347;6.86921;0.106034;3707.54;0;0.55042;5;0.163866;0.94958;0.00420168;0.941176;11584;374836;0.320057;0.0816041;3.92207;557.869
11;11644;176;380;10;63;64;9;0;0;0;7.39138;49.3077;51.8324;0.98978;7.01254;1.63036;4856.2;0;0.44958;5;0.214286;0.97479;0.00420168;0.94958;11644;374776;0.417055;0.073454;5.67777;758.754
12;15743;497;135;11;65;65;10;0.127289;0.0310252;0.00269784;7.71025;54.5152;55.8536;0.990426;7.24407;2.67104;8154.67;0;0.663866;5;0.264706;1;0.00840336;0.970588;15743;389998;0.517987;0.0839314;6.17155;1160.6
13;1963;660;176;11;44;48;9;2.56612;0.690653;0.042801;5.54956;26.1069;27.8949;0.980011;5.02651;1.44621;1028.01;0;0.94958;5;0.268908;1;0.00840336;1;1963;354155;0.523695;0.0900388;5.81633;206.078
14;19016;218;243;12;67;67;9;0.0803477;0.0961507;0.00437914;8.22474;57.2663;58.6121;0.990106;7.12631;1.70805;10504.3;0;0.655462;5;0.281513;1;0.00840336;0.941176;19016;386725;0.552394;0.0987163;5.59578;1311.02
15;18712;327;221;13;66;67;10;0;0;0;8.00721;57.7029;59.7273;0.990973;7.45919;0.56293;9639.48;0;0.890756;5;0.260504;0.995798;0.00840336;1;18712;387029;0.51515;0.107744;4.78123;1153.39
16;16255;568;357;13;66;67;10;0;0;0;7.55036;56.4138;57.2409;0.991262;7.58122;1.83752;8292.42;0;0.5;5;0.260504;0.995798;0.00840336;0.978992;16255;389486;0.510147;0.0859975;5.93211;1161.92
17;16440;341;413;15;66;67;11;0.0871379;0.111035;0.00396082;7.49718;57.4821;58.2903;0.991694;7.77496;1.59941;7574.2;0;0.289916;5;0.235294;1;0.00840336;0.936975;16440;389301;0.460718;0.0883333;5.21568;1003.52
18;16367;401;135;16;64;67;10;0;0;0;8.14326;54.2357;55.7151;0.989261;6.84187;1.87782;8048.13;0;0.546219;5;0.252101;0.995798;0.00840336;1;16367;389374;0.49173;0.0953534;5.15692;1045.97
19;13677;99;242;16;67;67;10;0;0;0;7.79868;52.8086;56.4563;0.990413;7.23922;2.67642;4223.02;0;0.268908;5;0.159664;0.941176;0.00420168;0.995798;13677;392064;0.308767;0.0954148;3.23605;523.684
20;16826;610;188;19;64;67;10;0.264727;0.0831938;0.00790231;8.04444;53.7289;58.2623;0.990422;7.24256;0.865689;9111.26;0;0.777311;5;0.273109;1;0;1;16826;388915;0.541498;0.098761;5.48292;1237.76
21;17014;580;291;20;65;67;11;0;0;0;8.12309;54.9779;59.4593;0.990624;7.31979;2.11881;7518.03;0;0.44958;5;0.222689;0.983193;0.00420168;0.983193;17014;388727;0.441873;0.0923339;4.7856;946.622
22;15788;234;361;20;66;67;11;0;0;0;8.36039;54.4911;56.5827;0.989024;6.76796;2.14487;5568.49;0;0.336134;5;0.180672;0.966387;0.00840336;0.97479;15788;389953;0.352703;0.0851209;4.14355;676.817
23;16394;510;182;21;66;66;11;0;0;0;8.38624;54.702;56.9312;0.989091;6.78864;2.28571;7007.19;0;0.579832;5;0.218487;0.978992;0.00840336;1;16394;389347;0.427424;0.10419;4.10235;861.504
24;15635;205;202;21;66;67;11;0;0;0;8.23111;54.5705;56.9975;0.989518;6.92464;1.97;5591.23;0;0.34874;5;0.180672;0.970588;0.00420168;1;15635;390106;0.35761;0.106296;3.36428;670.191
25;14985;427;262;21;67;67;11;0;0;0;8.4343;54.3548;56.8081;0.988917;6.73537;2.50492;4449.73;0;0.394958;5;0.151261;0.966387;0.00420168;0.978992;14985;390756;0.296945;0.081253;3.65457;486.725
26;16557;131;291;21;66;67;11;0;0;0;8.1495;56.1058;57.9771;0.990072;7.1142;1.37884;6295.31;0;0.571429;5;0.193277;0.970588;0.00420168;0.941176;16557;389184;0.380221;0.0935266;4.06537;761.445
27;15130;351;344;21;66;67;11;0;0;0;8.18941;55.8885;57.639;0.989855;7.03823;1.63842;4565.91;0;0.508403;5;0.155462;0.89916;0.00840336;0.97479;15130;390611;0.301777;0.0913446;3.30373;498.742
28;16254;483;393;21;67;67;11;0;0;0;8.12188;55.7454;56.2779;0.989531;6.92917;0.291488;7052.11;0;0.428571;5;0.222689;0.987395;0.00840336;0.97479;16254;389487;0.433871;0.0837801;5.17868;895.33
29;15444;292;185;22;66;67;11;0;0;0;8.43373;54.0306;55.6275;0.98844;6.59583;1.36061;5685.48;0;0.684874;5;0.189076;0.978992;0.00420168;0.995798;15444;370976;0.368134;0.117728;3.12698;679.399
