id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;4439;360;170;5;63;63;9;0;0;0;5.20566;37.9147;48.3618;0.99419;9.29024;0.445447;1479.55;0;0.543933;5;0.179916;0.887029;0.0167364;1;4439;266055;0.333307;0.15213;2.19094;298.162
2;5338;560;228;5;65;62;9;4.10713;1.60614;0.0494197;6.19526;41.6449;45.023;0.990488;7.26732;2.35275;2266.3;0;0.585774;5;0.221757;1;0.0125523;1;5338;265156;0.424561;0.210829;2.01376;419.776
3;5604;210;248;5;66;61;9;0;0;0;6.09748;40.5509;48.2389;0.991979;7.9113;2.17896;2018.08;0;0.686192;5;0.192469;0.966527;0.0167364;1;5604;264890;0.360115;0.133061;2.70639;404.596
4;5343;412;299;5;62;61;8;0;0;0;5.97305;35.7278;48.6657;0.992439;8.14754;1.80003;2329.03;0;0.623431;5;0.230126;0.966527;0.0167364;1;5343;265151;0.435904;0.133021;3.27695;425.535
5;4902;216;334;4;65;64;9;0;0;0;6.50588;44.0482;47.2466;0.990474;7.26215;2.35131;1374.26;0;0.217573;5;0.150628;0.941423;0.0125523;0.970711;4902;265592;0.280345;0.108538;2.58291;263.545
6;3953;182;350;5;64;64;10;0;0;0;5.94552;36.6826;45.7303;0.991512;7.69156;2.6912;1267.5;0;0.355649;5;0.171548;0.941423;0.0125523;0.995816;3953;266541;0.320642;0.104591;3.06567;242.635
7;4527;350;351;5;59;57;8;0;0;0;6.21288;37.1362;39.6382;0.98764;6.38001;2.89371;1718.07;0;0.564854;5;0.200837;0.92887;0.0125523;1;4527;265967;0.379516;0.120547;3.14828;336.053
8;5785;483;142;5;64;62;9;0.423332;0.106663;0.00581044;5.8905;43.8166;62.9786;0.995616;10.6916;0.620885;2409.46;0;0.238494;5;0.217573;1;0.0125523;1;5785;284030;0.416499;0.185498;2.2453;463.63
9;3172;575;170;6;55;57;9;53.9528;16.0065;0.522885;5.47574;32.258;35.0153;0.987697;6.39463;1.48282;2050.16;0;0.933054;5;0.334728;1;0.0125523;1;3172;286643;0.646332;0.188259;3.4332;380.091
10;7577;448;174;6;59;60;9;0;0;0;7.02986;42.0775;50.3666;0.990212;7.16467;1.45596;3554.17;0;0.456067;5;0.242678;0.995816;0.0125523;1;7577;282238;0.469073;0.184124;2.54759;642.667
11;5779;280;200;5;60;62;9;0;0;0;5.70713;42.4612;47.0753;0.992624;8.24852;2.73882;2017.41;0;0.577406;5;0.1841;0.90795;0.0125523;1;5779;284036;0.349093;0.135304;2.58006;380.836
12;5608;512;200;6;59;60;9;0;0;0;6.96664;38.4165;43.3182;0.986983;6.21795;0.425189;2507.68;0;0.372385;5;0.23431;0.995816;0.0125523;1;5608;284207;0.447161;0.212641;2.10289;445.48
13;6249;446;201;5;62;66;9;0.626706;0.295867;0.00839339;6.16651;39.344;57.5637;0.994246;9.3349;1.71467;2859.39;0;0.635983;5;0.238494;1;0.0125523;1;6249;283566;0.457576;0.182418;2.50839;507.422
14;5492;232;212;5;60;60;9;0;0;0;5.99898;39.8864;47.5572;0.992012;7.92755;2.547;2054.85;0;0.435146;5;0.196653;0.945607;0.0125523;1;5492;284323;0.374154;0.145914;2.5642;402.991
15;5186;270;268;5;59;63;9;0;0;0;6.03848;40.1856;42.0008;0.989611;6.95553;1.74949;1826.73;0;0.41841;5;0.188285;0.90795;0.0167364;0.983264;5186;284629;0.352242;0.131314;2.68244;344.377
16;6013;211;286;5;63;60;9;0;0;0;6.31114;41.6227;48.735;0.99158;7.72206;1.36941;2097.97;0;0.476987;5;0.1841;0.945607;0.0125523;1;6013;283802;0.348906;0.122063;2.85841;413.788
17;6464;535;298;5;61;60;9;1.29617;0.744798;0.0144621;6.03031;45.8582;51.1277;0.99302;8.47844;0.206444;3319.02;0;0.67364;5;0.267782;1;0.0125523;1;6464;283351;0.513463;0.200272;2.56383;648.117
