id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2349;687;14;2;52;34;8;0;0;0;5.09686;34.6874;52.2374;0.995229;10.2489;0.146622;290.454;0;0.0882353;5;0.0714286;0.542017;0.012605;0.57563;2349;73827;0.12365;0.049512;2.49738;23.7662
2;3040;698;31;2;35;64;7;0;0;0;5.4;33.1086;60.4161;0.995998;11.1882;1.48797;352.206;0;0.0672269;5;0.0672269;0.542017;0.012605;0.57563;3040;82496;0.115858;0.0497198;2.33021;35.0754
3;5295;23;73;2;54;67;7;0;0;0;5.5057;52.9261;62.1463;0.996068;11.2876;1.63521;608.719;0;0.147059;5;0.0672269;0.491597;0.012605;0.579832;5295;143157;0.114961;0.0498315;2.30699;60.4656
4;5916;685;144;3;58;65;7;0;0;0;5.61947;55.2913;60.0462;0.995611;10.6854;1.35467;681.803;0;0.138655;5;0.0672269;0.491597;0.012605;1;5916;152544;0.115247;0.0603999;1.90806;65.5034
5;6258;50;153;2;63;67;7;0;0;0;5.46695;58.8939;61.1726;0.995999;11.1895;1.09677;744.328;0;0.0336134;5;0.0672269;0.487395;0.00840336;0.62605;6258;192234;0.118939;0.0537963;2.21092;64.1277
6;4509;331;492;2;65;44;7;0;0;0;5.39105;43.0895;61.4132;0.99614;11.3917;0.0977171;537.752;0;0.117647;5;0.0672269;0.44958;0.00840336;0.705882;4509;132267;0.119262;0.0534627;2.23076;44.3499
7;3661;398;496;2;64;37;7;0;0;0;5.53073;36.6403;59.0931;0.99561;10.6845;0.021421;435.05;0;0.0378151;5;0.0672269;0.432773;0.00840336;0.52521;3661;121439;0.118834;0.0554337;2.14372;34.3322
8;1386;13;12;2;32;31;8;0;0;0;5.6601;27.0123;37.0767;0.988279;6.55052;2.48078;160.416;0;0.0756303;5;0.0672269;0.390756;0.012605;0.579832;1386;60507;0.11574;0.0491871;2.35306;15.5772
9;3463;200;13;3;62;34;8;0;0;0;6.31552;32.083;58.1731;0.994089;9.21113;3.1407;386.958;0;0.369748;5;0.0630252;0.52521;0.00840336;0.491597;3463;121220;0.111741;0.0508632;2.19689;32.6517
10;3532;357;13;3;63;34;8;0;0;0;6.01471;33.1048;59.2657;0.994837;9.85346;0.0225766;404.811;0;0.0588235;5;0.0630252;0.563025;0.00840336;0.521008;3532;121151;0.114613;0.0523438;2.18961;33.4111
11;3280;413;13;3;63;33;8;0;0;0;5.94929;32.1426;59.9863;0.99507;10.0829;0.0122845;400.971;0;0.142857;5;0.0714286;0.521008;0.0168067;0.563025;3280;121403;0.122248;0.0524567;2.33045;31.7102
12;3751;507;12;3;63;33;9;0;0;0;5.95405;32.6316;59.3578;0.994956;9.96932;0.00980241;417.702;0;0.214286;5;0.0588235;0.478992;0;0.60084;3751;120932;0.111358;0.0519355;2.14415;35.5606
13;3716;586;13;3;64;34;9;0;0;0;5.61161;32.4417;61.1512;0.995781;10.8973;0.00879848;412.773;0;0.0336134;5;0.0588235;0.390756;0;0.60084;3716;120967;0.11108;0.0502519;2.21047;33.2048
14;5839;157;23;3;64;54;8;0;0;0;5.90492;53.0304;60.4193;0.995213;10.232;0.0904214;693.29;0;0.180672;5;0.0672269;0.491597;0.00840336;0.55042;5839;154984;0.118733;0.0496497;2.39142;52.4885
15;5691;446;23;3;64;54;8;0;0;0;5.80299;53.2257;61.2545;0.995502;10.5557;0.0791972;693.828;0;0.0672269;5;0.0714286;0.478992;0.012605;0.537815;5691;155132;0.121916;0.0552722;2.20575;58.0038
16;6994;410;37;3;64;66;8;0;0;0;5.87355;59.6739;61.4337;0.995419;10.4594;0.834541;826.634;0;0.256303;5;0.0672269;0.537815;0.012605;0.647059;6994;184548;0.118191;0.0579153;2.04076;74.193
17;7104;311;50;3;65;67;8;0;0;0;5.93539;58.7675;62.425;0.99547;10.5174;1.47579;861.424;0;0.0420168;5;0.0672269;0.521008;0.00840336;0.563025;7104;207929;0.121258;0.0535667;2.26369;79.0085
18;6794;253;62;3;64;67;8;0;0;0;5.94172;59.2985;60.3306;0.995138;10.1537;1.64637;807.525;0;0.0252101;5;0.0672269;0.483193;0.00840336;0.529412;6794;231730;0.118858;0.053328;2.2288;65.7904
19;3046;698;73;3;35;62;8;0;0;0;5.71137;33.5168;60.8656;0.995588;10.6569;1.63439;352.202;0;0.0588235;5;0.0672269;0.462185;0.012605;0.57563;3046;127058;0.115628;0.0496721;2.32783;41.6944
20;7772;377;94;3;65;66;8;0;0;0;6.64506;57.3476;59.923;0.993832;9.01768;1.46114;970.706;0;0.0420168;5;0.0714286;0.491597;0.012605;0.630252;7772;243401;0.124897;0.064144;1.94714;82.6103
21;6528;293;100;3;64;66;8;0;0;0;6.09285;59.0284;60.402;0.994899;9.91358;1.81899;803.983;0;0.180672;5;0.0714286;0.478992;0.0168067;0.558824;6528;244645;0.123159;0.060582;2.03293;68.1529
22;8351;430;120;3;65;65;9;0;0;0;7.12471;57.3233;59.1436;0.992718;8.3012;2.87324;1117.8;0;0.130252;5;0.0756303;0.546219;0.012605;0.878151;8351;242822;0.133852;0.0736301;1.8179;91.7406
23;3109;698;124;3;34;64;8;0;0;0;5.80434;33.6974;61.6141;0.995553;10.6152;1.548;360.782;0;0.0336134;5;0.0672269;0.441176;0.012605;1;3109;126995;0.116045;0.060814;1.90819;40.03
24;8528;383;130;3;63;63;9;0;0;0;7.10652;57.9342;58.0446;0.992477;8.1678;2.27027;1085.37;0;0.0798319;5;0.0714286;0.508403;0.012605;0.630252;8528;242645;0.127272;0.0698346;1.82248;92.2167
