id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;3071;380;93;0;66;67;0;0;0;0;62.812;64.4715;0;0.225429;1.02642;1.45746;327.48;0;0.157895;5;0.0643275;0.251462;0.0116959;0.19883;3071;16250;0.106637;0.0923938;1.15416;28.1816
2;3092;697;150;0;67;65;0;0;0;0;63.0489;64.0705;0;0.177864;1.0162;2.12024;317.971;0;0.122807;5;0.0584795;0.245614;0.0116959;0.22807;3092;12476;0.102838;0.0927892;1.1083;28.0401
3;3038;337;160;0;65;66;0;0;0;0;62.699;63.8393;0;0.188167;1.01819;1.15883;315.041;0;0.163743;5;0.0643275;0.269006;0.0233918;0.251462;3038;16283;0.103701;0.0931214;1.11361;24.8202
4;2636;340;250;0;67;67;0;0;0;0;60.3034;63.922;0;0.331684;1.06001;0.334198;358.24;0;0.25731;5;0.0818713;0.438596;0.0175439;0.356725;2636;16685;0.135904;0.0938359;1.44831;60.6106
5;2944;280;264;0;67;66;0;0;0;0;61.7312;64.827;0;0.305337;1.05015;1.37312;325.152;0;0.25731;5;0.0701754;0.356725;0.0233918;0.438596;2944;16377;0.110447;0.0957059;1.15402;30.1132
6;3088;300;464;0;67;66;0;0;0;0;63.5165;64.5563;0;0.178756;1.01637;1.94264;326.924;0;0.128655;5;0.0643275;0.245614;0.0175439;0.19883;3088;16233;0.10587;0.0924297;1.14542;33.163
7;3117;353;533;0;67;66;0;0;0;0;63.0002;64.7637;0;0.231773;1.02799;1.72268;325.655;0;0.116959;5;0.0643275;0.25731;0.0175439;0.362573;3117;16204;0.104478;0.0976467;1.06996;29.4852
8;2783;410;599;0;67;65;0;0;0;0;59.5105;63.9354;0;0.365551;1.07435;0.699541;417.018;0;0.233918;5;0.0877193;0.45614;0.0175439;0.304094;2783;16538;0.149845;0.0938872;1.59602;51.9296
9;423;324;614;0;31;25;0;1.38914;2.60782;0;16.2064;34.4319;0;0.882305;2.12459;2.60974;234.678;0;0.877193;5;0.298246;1;0.0292398;0.292398;423;18898;0.554795;0.0970117;5.71885;50.9764
10;3134;250;703;0;66;67;0;0;0;0;63.6102;63.8787;0;0.0915885;1.00422;1.14644;338.76;0;0.216374;5;0.0584795;0.380117;0.00584795;0.204678;3134;16187;0.108093;0.0932363;1.15934;31.6181
