id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;765;405;86;0;39;36;0;0;0;0;29.3263;38.3342;0;0.64401;1.30716;1.98488;164.162;0;0.265372;5;0.113269;0.482201;0.00323625;0.113269;765;18556;0.214591;0.0492544;4.35678;25.4358
2;1182;349;165;0;60;62;0;0;0;0;33.4138;53.7752;0;0.783525;1.60937;2.57712;149.314;0;0.165049;5;0.0711974;0.323625;0.00647249;0.482201;1182;18139;0.126323;0.0554125;2.27969;27.3732
3;557;343;229;0;42;21;0;0;0;0;18.7509;42.349;0;0.896635;2.2585;0.0821356;131.741;0;0.245955;5;0.126214;0.427184;0.00323625;0.809062;557;18764;0.236519;0.0618531;3.82389;36.434
4;257;291;264;0;22;18;0;0;0;0;14.5262;22.8813;0;0.772637;1.57518;2.54132;108.311;0;0.747573;5;0.220065;0.809062;0.00323625;0.427184;257;19064;0.421442;0.057214;7.36607;24.5774
5;1537;13;580;0;34;65;0;0;0;0;34.5924;63.8463;0;0.840503;1.84568;1.58496;91.5113;0;0.200647;5;0.0323625;0.288026;0.00323625;0.161812;1537;8054;0.059539;0.0494213;1.20472;16.6303
6;607;427;622;0;47;32;0;0;0;0;25.179;47.12;0;0.845258;1.8714;2.89021;138.935;0;0.553398;5;0.122977;0.828479;0.00647249;0.76699;607;18714;0.228888;0.0525282;4.35744;36.7546
7;566;351;646;0;26;42;0;1.62374;2.95018;0;22.8658;43.5118;0;0.850788;1.90292;1.62798;218.631;0;0.291262;5;0.200647;1;0.00323625;0.462783;566;18755;0.386274;0.0527223;7.32658;41.0174
8;1362;258;644;0;62;57;0;0;0;0;39.1687;49.7171;0;0.615889;1.26931;0.152311;180.822;0;0.15534;5;0.0744337;0.31068;0.00647249;0.0938511;1362;17959;0.132762;0.0479726;2.76746;30.2634
9;1398;541;653;0;50;54;0;0;0;0;43.1647;46.4868;0;0.371238;1.07696;2.77699;219.129;0;0.148867;5;0.0841424;0.440129;0.00647249;0.145631;1398;17923;0.156745;0.05008;3.1299;33.3415
10;862;234;731;0;47;38;0;0;0;0;34.9064;36.36;0;0.279925;1.04164;2.21161;159.398;0;0.323625;5;0.100324;0.540453;0.00647249;0.165049;862;15262;0.184917;0.0493765;3.74503;31.3647
