id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;336;412;60;0;22;24;0;0;0;0;17.6799;24.7917;0;0.701024;1.40225;0.855602;102.67;0;0.442244;5;0.165016;0.524752;0.0132013;0.567657;336;17595;0.305566;0.0624165;4.89559;17.2258
2;2947;637;80;0;67;67;0;0;0;0;62.1213;63.9824;0;0.239435;1.02996;0.519649;230.32;0;0.250825;5;0.0429043;0.260726;0.00330033;0.178218;2947;16374;0.0781542;0.0529538;1.47589;33.1006
3;1048;362;122;0;46;42;0;0;0;0;36.8768;44.9935;0;0.572931;1.2201;2.74146;238.185;0;0.207921;5;0.122112;0.567657;0.00990099;0.808581;1048;18273;0.227276;0.0709717;3.20234;50.5777
4;511;276;137;0;42;40;0;0;0;0;29.2433;51.5751;0;0.823716;1.76366;0.497975;212.954;0;0.188119;5;0.217822;0.993399;0.00660066;0.438944;511;18810;0.416739;0.0580922;7.17375;48.746
5;2981;663;155;0;67;67;0;0;0;0;63.5895;63.944;0;0.105147;1.00557;0.821311;231.535;0;0.280528;5;0.0429043;0.316832;0.00330033;0.20462;2981;16340;0.0776703;0.0546651;1.42084;37.8284
6;790;418;173;0;43;37;0;0;0;0;33.1548;43.6014;0;0.649446;1.31508;0.709067;173.686;0;0.419142;5;0.118812;0.547855;0.00990099;0.567657;790;18531;0.219856;0.0688083;3.1952;45.0077
7;399;232;211;0;33;38;0;1.61395;1.45732;0;25.8506;35.7896;0;0.691587;1.38448;2.28174;146.845;0;0.155116;5;0.191419;1;0.00660066;0.808581;399;18922;0.368032;0.058998;6.23805;31.5679
8;2432;344;221;0;67;63;0;0;0;0;58.4861;62.2045;0;0.34056;1.06358;0.136851;203.307;0;0.231023;5;0.0495049;0.323432;0.00990099;0.808581;2432;16889;0.0835968;0.062797;1.33122;32.4666
9;2396;322;265;0;66;64;0;0;0;0;58.461;60.6566;0;0.266615;1.03756;2.76308;219.201;0;0.125413;5;0.0528053;0.30033;0.00990099;0.323432;2396;16925;0.0914866;0.058536;1.56291;36.4063
10;1979;240;313;0;64;64;0;0;0;0;52.2124;54.6841;0;0.297248;1.04734;2.94513;218.462;0;0.0990099;5;0.0627063;0.267327;0.00660066;0.20132;1979;17342;0.11039;0.0527985;2.09079;30.902
