id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2806;377;83;0;67;65;0;0;0;0;61.2569;64.5967;0;0.317382;1.05452;2.34724;247.794;0;0.162055;5;0.055336;0.256917;0.0158103;0.252964;2806;16515;0.0883097;0.0662623;1.33273;29.9278
2;2897;670;83;0;67;67;0;0;0;0;61.1342;63.5056;0;0.270718;1.03879;0.411172;307.984;0;0.166008;5;0.055336;0.256917;0;0.130435;2897;16424;0.106311;0.0615771;1.72647;37.8923
3;2707;353;116;0;66;64;0;0;0;0;60.8438;62.2298;0;0.209875;1.02278;1.2048;242.64;0;0.130435;5;0.055336;0.256917;0.0158103;0.252964;2707;16614;0.0896354;0.0704235;1.27281;34.1606
4;2444;367;160;0;66;66;0;0;0;0;59.7168;61.0689;0;0.209262;1.02264;2.75591;232.19;0;0.16996;5;0.0592885;0.252964;0.0158103;0.391304;2444;16877;0.0950056;0.0725136;1.31018;31.2783
5;2561;615;183;0;66;65;0;0;0;0;57.7543;63.1212;0;0.40351;1.09293;0.585898;286.024;0;0.233202;5;0.0632411;0.363636;0.00790514;0.114625;2561;16760;0.111685;0.0615709;1.81392;43.1264
6;2413;350;210;0;65;63;0;0;0;0;58.2164;62.5196;0;0.364586;1.07392;0.0764686;241.688;0;0.3083;5;0.0592885;0.391304;0.0118577;0.268775;2413;16908;0.100162;0.072529;1.381;39.0601
7;2883;327;248;0;66;65;0;0;0;0;62.0965;62.9603;0;0.165082;1.01391;1.37791;249.751;0;0.110672;5;0.0513834;0.268775;0.0118577;0.391304;2883;16438;0.0866298;0.0733146;1.18162;32.3745
8;2255;275;260;0;64;64;0;0;0;0;57.1276;60.4114;0;0.325211;1.05748;0.986758;243.514;0;0.241107;5;0.0632411;0.324111;0.0118577;0.320158;2255;17066;0.107989;0.0678856;1.59075;31.2878
9;2903;270;319;0;67;65;0;0;0;0;62.2315;63.77;0;0.218334;1.02472;0.63472;245.506;0;0.158103;5;0.0513834;0.320158;0.0118577;0.324111;2903;16418;0.0845707;0.0681664;1.24065;30.8149
10;657;304;477;0;34;38;0;1.12185;1.66319;0;23.151;42.8359;0;0.841371;1.85028;2.31772;280.787;0;0.490119;5;0.229249;1;0.0158103;0.616601;657;18664;0.427377;0.0668785;6.39035;47.6502
11;446;369;546;0;40;36;0;0;0;0;34.6275;41.4913;0;0.5509;1.19822;3.13472;167.372;0;0.110672;5;0.197628;0.928854;0.00395257;0.70751;446;18875;0.375273;0.0736376;5.09621;29.5
12;3091;563;620;0;67;67;0;0;0;0;62.6414;64.4815;0;0.237188;1.02937;3.13509;262.581;0;0.162055;5;0.0434783;0.335968;0;0.284585;3091;16230;0.0849508;0.0694135;1.22384;33.605
13;2978;281;623;0;67;64;0;0;0;0;61.8729;64.4048;0;0.277631;1.04092;0.0201198;238.36;0;0.233202;5;0.0474308;0.351779;0.0118577;0.296443;2978;16343;0.080041;0.0695154;1.15141;29.3104
14;2913;457;623;0;67;66;0;0;0;0;61.916;63.9531;0;0.250382;1.0329;0.0583143;235.478;0;0.0988142;5;0.0513834;0.237154;0.0158103;0.794466;2913;16408;0.080838;0.0705167;1.14637;22.2243
15;2295;19;647;0;47;66;0;0;0;0;47.9221;65.8293;0;0.685603;1.37367;1.56941;180.051;0;0.12253;5;0.0474308;0.193676;0.0118577;0.15415;2295;9103;0.0784542;0.0624367;1.25654;19.8667
16;2928;400;661;0;66;65;0;0;0;0;62.0959;63.6288;0;0.218178;1.02469;0.408786;268.794;0;0.15415;5;0.0513834;0.237154;0.00790514;0.237154;2928;16393;0.0918018;0.0665104;1.38026;34.5235
17;2422;257;664;0;65;65;0;0;0;0;59.0169;61.9284;0;0.303015;1.04933;0.814727;233.648;0;0.181818;5;0.0592885;0.296443;0.0158103;0.351779;2422;16899;0.0964705;0.0714285;1.35059;34.5718
18;3120;590;668;0;67;66;0;0;0;0;63.0001;64.4133;0;0.208324;1.02243;1.22336;259.253;0;0.114625;5;0.0434783;0.284585;0;0.335968;3120;16201;0.0830949;0.0711989;1.16708;32.9512
19;2643;528;673;0;66;65;0;0;0;0;61.2795;61.6834;0;0.114248;1.00659;0.321312;240.099;0;0.193676;5;0.055336;0.252964;0.0158103;0.335968;2643;16678;0.0908442;0.0693093;1.31071;33.7133
20;3023;314;680;0;65;64;0;0;0;0;62.397;63.861;0;0.212896;1.02346;2.54001;253.285;0;0.209486;5;0.0474308;0.249012;0.00790514;0.351779;3023;16298;0.0837869;0.0692927;1.20917;27.4674
21;2378;211;700;0;66;63;0;0;0;0;58.774;63.1419;0;0.365466;1.07432;0.302739;227.024;0;0.328063;5;0.0592885;0.328063;0.0158103;0.351779;2378;16943;0.0954699;0.070182;1.36032;37.0069
22;2509;188;747;0;65;56;0;0;0;0;54.9517;64.286;0;0.518957;1.16986;3.01781;229.024;0;0.118577;5;0.055336;0.351779;0.0158103;0.328063;2509;10418;0.0912819;0.0681979;1.33849;33.6841
