id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;1157;5;50;1;31;58;4;0;0;0;3.15471;21.2678;48.8189;0.99791;15.4749;1.46268;345.821;0;0.298805;5;0.151394;0.952191;0;0.988048;1157;40933;0.298895;0.0585977;5.10079;103.725
2;5386;64;59;1;54;64;5;0;0;0;3.30622;47.2986;60.7277;0.998517;18.3677;1.42228;1135.12;0;0.203187;5;0.10757;0.856574;0;0.988048;5386;82184;0.210753;0.0319035;6.60594;248.929
3;7340;253;80;1;58;67;5;0.0942298;0.0372822;0.000409695;3.95328;48.4994;61.665;0.997943;15.5984;1.56337;2440.84;0;0.454183;5;0.167331;1;0;1;7340;89265;0.332539;0.0515678;6.44859;369.828
4;4153;42;103;1;56;56;5;0;0;0;3.04049;49.6811;52.1281;0.998298;17.1446;2.09445;904.57;0;0.171315;5;0.111554;0.988048;0;0.952191;4153;71602;0.217812;0.0422233;5.15856;197.977
5;4400;90;176;1;58;60;4;0;0;0;2.92294;51.7605;54.0772;0.998538;18.501;0.694447;785.789;0;0.2749;5;0.0916335;0.888446;0;0.988048;4400;92205;0.178588;0.0341328;5.23216;167.956
6;5226;64;220;1;62;65;4;0;0;0;2.79628;54.7251;62.4371;0.998997;22.3286;1.64331;1140.88;0;0.207171;5;0.111554;0.860558;0;0.976096;5226;84429;0.218307;0.0475767;4.58853;263.131
7;6100;209;231;1;64;61;4;0;0;0;3.24257;48.4876;61.5035;0.998609;18.9675;0.612047;2372.8;0;0.306773;5;0.199203;0.856574;0;0.992032;6100;90505;0.388984;0.0344347;11.2963;436.675
8;4649;120;277;1;67;52;3;0;0;0;2.91571;46.7175;64.3012;0.998971;22.0533;0.0298153;1959.19;0;0.541833;5;0.215139;0.976096;0;0.992032;4649;91956;0.421422;0.0415928;10.1321;468.848
9;8580;400;305;1;63;79;4;3.52032;2.75632;0.00264776;3.25542;60.2017;79.0659;0.999152;24.2875;1.81803;4154.45;0;0.310757;7;0.247012;1;0;1;8580;177665;0.484201;0.0147789;32.7629;889.95
10;2819;167;407;0;54;49;4;0;0;0;2.35578;45.7365;49.9468;0.998887;21.2018;0.639318;810.442;0;0.374502;5;0.14741;0.824701;0;0.832669;2819;75716;0.287492;0.0302896;9.49144;198.207
11;7068;251;407;1;60;73;4;0;0;0;3.22315;50.762;69.2203;0.998915;21.476;1.73186;2753.03;0;0.517928;6;0.199203;0.792829;0;0.788845;7068;96472;0.389505;0.0232623;16.7441;517.779
12;2394;40;423;0;53;44;4;0;0;0;2.43787;42.1289;50.9332;0.998854;20.8925;0.665744;400.876;0;0.131474;5;0.0876494;0.721116;0;0.167331;2394;48291;0.16745;0.0102036;16.4109;90.7152
13;2081;149;430;0;58;34;3;0;0;0;2.34708;34.468;52.9301;0.999016;22.5515;0.11911;620.964;0;0.486056;5;0.151394;0.832669;0;0.824701;2081;48654;0.298397;0.0323462;9.22512;145.787
