id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;5289;61;64;1;53;57;5;0.0708017;0.0477911;0;3.59675;44.3881;56.7776;0.997992;15.7858;1.05241;1129.92;0;0.171315;5;0.10757;1;0;0.992032;5289;82431;0.213634;0.0336703;6.3449;234.314
2;1367;7;66;1;32;64;4;0;0;0;3.14664;30.2462;56.9146;0.99847;18.0874;1.30304;397.056;0;0.302789;5;0.14741;0.992032;0;0.784861;1367;46588;0.290458;0.061005;4.76121;94.3626
3;7335;211;89;1;52;67;5;1.4103;0.577872;0.00364301;4.81527;46.3239;60.4495;0.996822;12.5537;1.36798;2195.99;0;0.454183;5;0.151394;1;0;1;7335;89270;0.299385;0.0571803;5.2358;471.11
4;7893;261;89;1;57;65;5;0;0;0;4.17234;49.9125;60.9721;0.997656;14.6134;1.42376;2503.13;0;0.462151;5;0.159363;0.98008;0;1;7893;88712;0.317132;0.056922;5.57134;365.511
5;4908;41;116;1;57;58;4;0;0;0;3.37009;49.0154;53.2466;0.997995;15.7998;2.04985;982.307;0;0.370518;5;0.103586;0.828685;0;1;4908;70847;0.200144;0.0488528;4.09689;199.372
6;8030;74;206;1;77;78;4;0;0;0;3.20624;58.6449;78.1991;0.999159;24.3896;2.2946;1778.04;0;0.179283;6;0.111554;0.904382;0;0.932271;8030;119725;0.221423;0.0352119;6.2883;425.2
7;7840;198;220;1;72;68;5;0;0;0;3.37171;51.595;72.3086;0.998912;21.4457;0.596015;3147.66;0;0.474104;6;0.203187;0.868526;0;0.972112;7840;131605;0.401486;0.0290474;13.8218;573.144
8;7074;125;288;1;74;66;4;0.0400252;0.106612;0;2.89759;60.3188;73.78;0.999228;25.4626;2.65536;2748.27;0;0.358566;6;0.199203;1;0;0.988048;7074;132371;0.388503;0.0440065;8.82831;647.864
9;10466;403;300;1;70;83;4;3.82922;2.8203;0.00591125;3.60272;64.7518;80.2388;0.998991;22.2718;1.95541;4736.73;0;0.163347;7;0.231076;1;0;0.924303;10466;175779;0.452583;0.0153354;29.5122;1003.48
10;8378;258;397;1;64;79;4;0;0;0;3.65625;49.3712;74.7638;0.998803;20.4482;1.67294;3274.92;0;0.553785;6;0.199203;0.772908;0;0.824701;8378;100172;0.390894;0.0237248;16.4762;569.083
11;3212;173;410;1;56;49;3;0;0;0;2.5898;44.8928;49.8359;0.998649;19.2432;0.111629;958.323;0;0.262948;5;0.151394;0.880478;0;0.868526;3212;73238;0.298357;0.0266602;11.1911;215.582
12;1384;35;432;0;51;30;4;0;0;0;2.45286;27.4644;45.1419;0.998523;18.4038;0.312742;223.753;0;0.231076;5;0.0836653;0.681275;0;0.294821;1384;39496;0.161671;0.00939318;17.2115;56.4319
13;3907;167;421;1;66;48;3;0;0;0;2.61266;50.8204;62.4558;0.999125;23.905;2.72962;1160.02;0;0.350598;7;0.151394;0.880478;0;0.824701;3907;92593;0.296908;0.0374292;7.93252;237.249
