id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;5093;101;37;1;62;57;4;0;0;0;2.81789;50.5203;59.424;0.998875;21.0881;2.47376;1188.95;0;0.374502;5;0.119522;0.517928;0;0.98008;5093;65797;0.233447;0.0400209;5.83312;230.453
2;3446;178;43;1;62;49;3;0;0;0;2.55402;42.5252;58.7976;0.999056;23.0216;0.0848319;880.474;0;0.294821;5;0.131474;0.98008;0;0.940239;3446;70224;0.255505;0.0493002;5.18265;220.958
3;5198;269;52;1;55;56;5;0;0;0;3.63163;44.8333;55.608;0.997865;15.3121;2.17547;1341.62;0;0.227092;5;0.131474;0.573705;0;0.701195;5198;75422;0.258103;0.0266073;9.70046;263.119
4;5005;259;73;1;53;59;5;0;0;0;3.34156;46.048;56.7737;0.998266;16.9902;1.8251;1300.66;0;0.310757;5;0.131474;0.621514;0;0.741036;5005;91600;0.259872;0.0315699;8.23165;264.221
5;4416;162;85;1;63;56;3;0;0;0;2.56907;55.376;56.1945;0.998954;21.8735;0.670098;1278.47;0;0.466135;5;0.14741;0.940239;0;0.98008;4416;92189;0.289508;0.0387806;7.46528;302.251
6;3821;325;127;1;59;51;4;0;0;0;2.87329;49.5392;52.8014;0.998518;18.3766;1.41418;1002.27;0;0.179283;5;0.135458;0.741036;0;0.756972;3821;92784;0.262304;0.0391639;6.6976;238.632
7;6884;326;156;1;67;76;5;0;0;0;3.00883;57.9679;74.8551;0.999192;24.8785;1.73618;1813.61;0;0.2749;6;0.135458;0.756972;0;0.741036;6884;132561;0.263453;0.0232994;11.3073;411.376
8;3532;17;165;1;37;59;5;0;0;0;2.84146;36.4171;58.4452;0.998817;20.5687;1.5878;626.685;0;0.151394;5;0.0916335;0.406375;0;0.494024;3532;53458;0.17743;0.0203995;8.69779;130.685
9;3446;15;186;1;38;61;5;0;0;0;2.85887;36.4995;58.7419;0.998815;20.5472;1.72948;633.131;0;0.219124;5;0.0956175;0.446215;0;0.478088;3446;51459;0.183729;0.0203126;9.04508;132.432
10;5940;98;221;0;65;73;4;0;0;0;2.46354;55.3334;71.1163;0.9994;28.8675;1.01938;1483;0;0.454183;6;0.12749;0.59761;0;0.505976;5940;133505;0.249662;0.0170408;14.6508;308.472
11;12018;235;273;1;87;90;5;0.521893;0.596032;0;3.53681;68.6826;87.4272;0.999181;24.7192;1.29133;2738.11;0;0.298805;7;0.115538;1;0;1;12018;174227;0.227833;0.0148901;15.301;630.419
12;6585;29;327;0;62;72;4;0;0;0;2.53428;61.2824;69.5501;0.999336;27.4437;1.71829;1705.56;0;0.298805;6;0.135458;0.621514;0;0.47012;6585;87770;0.259007;0.0176864;14.6445;347.51
13;5690;145;389;1;66;52;4;0;0;0;3.15103;49.1291;58.6496;0.998556;18.6129;3.09708;1513.13;0;0.314741;5;0.135458;0.585657;0;0.59761;5690;84660;0.265927;0.0314558;8.45401;280.051
14;3333;346;396;0;58;58;3;6.62423;7.85132;0;2.27561;52.4487;56.7472;0.999196;24.9371;1.86586;1086.31;0;0.406375;5;0.167331;1;0;1;3333;80067;0.325927;0.022266;14.6379;304.702
15;3776;41;423;0;57;49;5;0;0;0;2.62588;50.5585;51.0514;0.998676;19.4416;0.688846;666.215;0;0.179283;5;0.0916335;0.462151;0;0.521912;3776;43094;0.176434;0.0140678;12.5417;136.079
16;1809;339;429;0;53;35;5;7.32214;9.06347;0;2.28462;33.8924;52.755;0.999062;23.0914;0.027876;608.155;0;0.266932;5;0.171315;1;0;1;1809;48926;0.336183;0.0405233;8.29603;153.876
17;26244;431;248;2;93;96;5;0;0;0;5.68369;84.5719;84.7173;0.997747;14.9053;0.126793;3531.85;0;0.0677291;8;0.0717131;0.390438;0;0.756972;26244;183996;0.134578;0.0153949;8.74172;483.268
