id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2927;219;12;1;58;33;5;0;0;0;3.17981;31.2515;54.8829;0.99832;17.2598;0.0962428;515.492;0;0.22541;5;0.0901639;0.610656;0;0.811475;2927;45028;0.176116;0.0842543;2.09029;98.9474
2;4089;288;22;1;57;50;5;0;0;0;3.27773;44.1009;50.066;0.997855;15.2746;3.02787;955.102;0;0.237705;5;0.118852;0.471311;0;0.692623;4089;55681;0.233578;0.0384315;6.07779;182.935
3;4675;188;26;1;51;57;4;0;0;0;3.11595;45.037;56.0352;0.998453;17.9833;1.9935;953.742;0;0.262295;5;0.106557;0.811475;0;0.909836;4675;59265;0.204009;0.0424934;4.80095;214.057
4;5690;91;41;0;68;72;4;0;0;0;2.34436;58.3248;71.5933;0.999464;30.5385;2.15976;1076.49;0;0.241803;6;0.0983607;0.467213;0;0.79918;5690;94510;0.189191;0.014768;12.8109;242.259
5;4817;271;46;1;56;57;4;0;0;0;3.0147;51.3409;54.673;0.998479;18.1355;1.88817;1162.84;0;0.270492;5;0.122951;0.508197;0;0.721311;4817;77888;0.241403;0.0392552;6.14957;225.072
6;5033;196;57;1;64;53;4;0;0;0;3.08576;49.5142;58.3074;0.998599;18.8956;2.71355;1036.89;0;0.131148;5;0.106557;0.909836;0;0.811475;5033;86707;0.206019;0.0336467;6.12299;248.639
7;8077;350;148;1;73;78;5;0;0;0;3.1112;64.7385;75.5416;0.999152;24.2805;1.84655;1724.45;0;0.0614754;6;0.110656;0.983607;0;0.737705;8077;131368;0.213502;0.0254232;8.39793;396.992
8;5991;441;167;0;69;71;4;0;0;0;2.48855;53.8688;72.2323;0.999406;29.0259;0.932619;2259.5;0;0.540984;6;0.192623;0.737705;0;0.983607;5991;124269;0.37715;0.0223105;16.9046;438.614
9;5788;24;199;1;54;78;5;0;0;0;2.76728;49.8336;73.3971;0.999289;26.5232;1.65216;952.164;0;0.045082;6;0.0860656;0.434426;0;0.282787;5788;82722;0.164506;0.0115439;14.2505;201.056
10;11772;238;226;1;77;89;5;0;0;0;3.33112;65.6158;86.8485;0.999264;26.0719;1.27517;3102.07;0;0.295082;7;0.135246;0.627049;0;0.881148;11772;174473;0.263514;0.0274954;9.58393;540.569
11;4182;155;263;0;53;67;3;0;0;0;2.41119;47.0651;63.3386;0.999275;26.2686;1.6968;1201.68;0;0.557377;5;0.147541;0.881148;0;0.692623;4182;92423;0.287345;0.0256182;11.2164;272.845
12;6569;418;286;0;70;72;3;0;0;0;2.49371;64.6908;67.735;0.999322;27.1623;2.83583;2376.75;0;0.532787;6;0.184426;0.848361;0;1;6569;132876;0.361811;0.0249397;14.5075;495.8
13;3779;56;328;0;62;62;3;0;0;0;2.31356;50.9448;57.6125;0.999193;24.9021;0.769139;1025.61;0;0.270492;5;0.139344;0.72541;0;0.717213;3779;81011;0.271397;0.0189513;14.3208;244.93
14;7172;176;387;1;63;63;5;0;0;0;3.96032;50.1306;58.7941;0.997729;14.8458;0.844265;1769.71;0;0.368852;5;0.127049;0.536885;0;0.528689;7172;78313;0.246754;0.0302907;8.14621;318.087
15;3138;356;386;0;59;53;3;0;0;0;2.28758;49.0277;55.5979;0.999153;24.3042;0.308798;937.988;0;0.352459;5;0.151639;0.991803;0;1;3138;82347;0.298912;0.0323959;9.22684;239.291
16;2550;128;428;1;43;39;5;0;0;0;3.48682;34.7765;36.7938;0.9955;10.5523;0.829447;595.344;0;0.262295;5;0.118852;0.528689;0;0.536885;2550;55135;0.233468;0.0489458;4.76993;104.979
17;1596;36;434;0;59;23;4;0;0;0;2.56084;21.7094;54.6927;0.998903;21.3573;0.0699043;273.168;0;0.118852;5;0.0901639;0.594262;0;0.20082;1596;38189;0.171158;0.0103926;16.4692;69.4781
18;1574;240;434;1;55;27;3;0;0;0;2.81529;21.5058;48.4886;0.998313;17.2233;3.13206;313.324;0;0.286885;5;0.102459;0.438525;0;0.495902;1574;49161;0.199062;0.0370991;5.36569;67.5163
19;667;426;437;0;46;14;3;0;0;0;2.35123;13.5309;36.9897;0.997978;15.7321;3.13988;221.348;0;0.467213;5;0.168033;0.643443;0;0.991803;667;50068;0.331857;0.0212975;15.582;56.441
