id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;3420;221;13;1;58;34;5;0;0;0;3.79339;32.0488;52.5329;0.997389;13.8486;2.84264;661.772;0;0.191964;5;0.0982143;0.714286;0;0.709821;3420;44535;0.193501;0.0741685;2.60893;110.333
2;3519;144;19;0;61;44;4;0;0;0;2.46768;43.3032;57.0227;0.999063;23.1079;2.94475;723.446;0;0.263393;5;0.107143;0.504464;0;0.683036;3519;51386;0.205583;0.0395507;5.19797;144.202
3;4947;293;30;1;58;62;4;0;0;0;3.17561;51.566;52.5481;0.998172;16.5474;0.876453;1225.9;0;0.276786;5;0.129464;0.553571;0;0.714286;4947;65943;0.247807;0.0483927;5.12074;250.733
4;9957;219;43;1;69;80;5;0;0;0;4.04298;58.5925;74.1113;0.998511;18.3309;1.89135;1864.06;0;0.178571;6;0.0982143;0.709821;0;0.78125;9957;95253;0.187212;0.0528238;3.54409;357.069
5;1044;6;61;0;18;60;3;0;0;0;2.16582;16.5379;59.7362;0.999343;27.5813;1.5239;186.558;0;0.330357;5;0.0892857;0.46875;0;0.321429;1044;42426;0.178695;0.0104888;17.0368;59.1514
6;13903;369;104;1;91;87;5;0;0;0;4.44627;67.3505;81.369;0.998506;18.3005;2.58135;2403.08;0;0.584821;7;0.0892857;0.892857;0;0.71875;13903;172342;0.172847;0.0392744;4.401;494.872
7;5662;257;116;1;60;66;4;0;0;0;3.11222;49.5181;61.187;0.998706;19.6602;1.58621;1229.13;0;0.142857;5;0.111607;0.571429;0;0.78125;5662;90943;0.217085;0.0371752;5.8395;231.874
8;6010;65;166;0;82;79;5;0;0;0;2.45618;65.9661;73.4172;0.99944;29.8907;2.54603;822.125;0;0.138393;7;0.0714286;0.379464;0;0.46875;6010;147425;0.136792;0.011535;11.8589;189.083
9;7434;436;178;1;66;78;4;0;0;0;2.73261;58.8096;75.881;0.999351;27.7687;1.6978;2647.56;0;0.258929;6;0.183036;0.71875;0;0.892857;7434;125331;0.356142;0.0317019;11.2341;505.445
10;7279;329;235;1;69;75;4;0;0;0;2.80274;63.8633;67.751;0.999144;24.1731;2.27242;2426.42;0;0.473214;6;0.169643;0.705357;0;0.669643;7279;132166;0.333345;0.0369734;9.01582;460.651
11;5914;249;250;1;64;64;5;0;0;0;3.18305;49.5063;62.0617;0.998684;19.4976;0.87807;1285.36;0;0.21875;5;0.111607;0.580357;0;0.857143;5914;90691;0.217341;0.035365;6.14564;250.778
12;5716;174;291;0;78;64;3;0;0;0;2.42797;57.2294;74.7932;0.999473;30.8049;0.390286;1432.09;0;0.299107;6;0.129464;0.857143;0;0.504464;5716;133729;0.25054;0.0220574;11.3586;327.524
13;6806;57;314;0;82;89;4;0;0;0;2.33822;67.6558;84.5422;0.999617;36.1566;1.8888;1406.3;0;0.276786;7;0.107143;0.705357;0;0.566964;6806;136979;0.206627;0.0161044;12.8305;339.861
14;4740;355;328;1;52;63;4;0;0;0;3.06859;44.6636;61.776;0.998766;20.1317;2.06494;1275.32;0;0.276786;5;0.138393;0.924107;0;0.888393;4740;91865;0.269055;0.0435574;6.17701;271.877
15;3648;358;364;0;59;53;3;0;0;0;2.60776;44.912;56.6101;0.998938;21.7083;0.662064;992.625;0;0.272321;5;0.138393;0.888393;0;0.982143;3648;92957;0.272101;0.0471846;5.76674;221.939
16;7750;186;406;1;69;64;5;0;0;0;4.18807;51.4589;61.9154;0.99771;14.7838;0.600458;2153.04;0;0.379464;6;0.142857;0.575893;0;0.428571;7750;95790;0.277811;0.0209485;13.2617;395.828
17;3942;429;405;0;60;61;3;0.308995;0.285608;0;2.43793;42.7753;65.5553;0.999308;26.8897;2.21802;1411.03;0;0.620536;5;0.183036;1;0;0.888393;3942;72508;0.357946;0.0391736;9.13744;335.029
18;3161;258;427;1;62;38;4;0;0;0;2.81647;38.5565;56.3833;0.998752;20.0192;2.97215;536.692;0;0.285714;5;0.0892857;0.397321;0;0.575893;3161;49659;0.169786;0.0391722;4.33434;109.525
19;3875;50;424;0;78;46;5;0;0;0;2.49803;44.8249;71.7568;0.999394;28.7253;3.03677;687.634;0;0.276786;7;0.09375;0.513393;0;0.477679;3875;65625;0.177454;0.0192314;9.22729;166.704
