id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;17990;448;168;13;64;62;11;0;0;0;9.23244;51.535;53.6892;0.983822;5.58194;1.60066;2045.94;0;0.141204;5;0.0625;0.282407;0.00925926;0.361111;17990;387751;0.113726;0.0597698;1.90273;229.724
2;16725;232;152;14;66;65;9;0;0;0;9.2983;48.8659;53.7823;0.981729;5.25536;-1.77858;1770.47;0;0.106481;5;0.0578704;0.305556;0.00462963;0.594907;16725;389016;0.105857;0.0582121;1.81847;246.731
3;11978;363;277;14;45;50;10;0;0;0;9.88833;38.1576;46.1077;0.965838;3.85885;0.682604;2454.13;0;0.203704;5;0.108796;0.43287;0.00694444;0.895833;11978;393763;0.204886;0.0691614;2.96243;323.027
4;12599;330;213;17;59;53;10;0;0;0;9.71559;38.4585;49.185;0.967564;3.95843;2.47003;2061.71;0;0.277778;5;0.087963;0.513889;0.00694444;0.75;12599;393142;0.163637;0.0710556;2.30295;321.061
5;17181;367;56;18;65;64;11;0;0;0;9.24314;49.4828;54.7214;0.982399;5.35346;1.90717;1841.26;0;0.145833;5;0.0578704;0.229167;0.00462963;0.268519;17181;338937;0.107168;0.059992;1.78638;219.734
6;10094;334;323;20;54;44;9;0;0;0;9.99469;31.1358;47.3695;0.947078;3.11524;-1.55449;1646.83;0;0.222222;5;0.087963;0.358796;0.00694444;1;10094;270130;0.163149;0.0789032;2.06771;279.632
7;14871;415;93;22;63;62;10;0;0;0;9.38368;43.8726;53.8043;0.976859;4.67542;-0.673758;1813;0;0.236111;5;0.0648148;0.268519;0.00462963;0.4375;14871;390870;0.121916;0.0677088;1.80059;239.213
8;16391;85;313;22;64;66;9;0;0;0;9.21149;45.7366;57.4127;0.979508;4.96517;0.0263952;1745.37;0;0.175926;5;0.0578704;0.217593;0.00694444;0.340278;16391;293023;0.106484;0.0629722;1.69096;186.67
9;12540;384;137;23;62;61;11;0;0;0;9.71192;38.9629;49.5725;0.968436;4.01186;2.06562;1570.19;0;0.231481;5;0.0671296;0.4375;0.00462963;0.530093;12540;393201;0.125216;0.0776059;1.61349;257.369
10;7154;173;194;24;41;42;10;0;0;0;9.935;27.1321;43.3145;0.930548;2.73096;0.702711;2059.76;0;0.321759;5;0.150463;0.618056;0.00462963;0.62963;7154;398587;0.287916;0.0683616;4.21166;368.299
