id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2377;573;42;0;65;67;0;0;0;0;58.078;63.5195;0;0.40496;1.09369;-2.90843;316.349;0;0.125581;6;0.0744186;0.344186;0;0.0790698;2377;18164;0.133087;0.009376;14.1944;52.6885
2;3004;218;96;0;77;74;0;0;0;0;63.0803;73.7008;0;0.517146;1.16836;1.67109;391.833;0;0.0744186;7;0.0744186;0.344186;0;0.809302;3004;33473;0.130435;0.014883;8.76406;69.5113
3;2491;830;179;0;64;61;0;0;0;0;60.0626;64.7572;0;0.373811;1.07816;2.6133;1132.77;0;0.55814;6;0.237209;0.837209;0;0.613953;2491;25398;0.454745;0.0119067;38.1923;183.344
4;4374;94;178;0;80;78;0;0.0492686;0.0804101;0;74.6572;88.3075;0;0.534098;1.18284;-2.38902;2151.47;0;0.172093;8;0.251163;1;0;0.265116;4374;39864;0.491877;0.0105114;46.7946;311.265
5;2463;397;299;0;68;59;0;0;0;0;54.1995;68.4937;0;0.611419;1.26373;2.97453;709.274;0;0.44186;6;0.15814;0.660465;0;0.283721;2463;25426;0.287971;0.0143287;20.0975;119.905
6;1876;496;333;0;50;64;0;0;0;0;47.7953;63.8651;0;0.663271;1.33622;1.60122;236.344;0;0.0930233;6;0.0744186;0.297674;0;0.567442;1876;26013;0.125983;0.0180264;6.98883;37.3468
7;3725;148;411;0;82;73;0;0;0;0;69.6816;79.3732;0;0.478848;1.13908;2.50805;939.484;0;0.0790698;8;0.139535;0.613953;0;0.502326;3725;44236;0.25221;0.0233607;10.7963;152.324
8;4136;249;445;0;72;88;0;0;0;0;65.2296;93.0244;0;0.712955;1.42611;1.99044;946.512;0;0.0930233;8;0.125581;0.52093;0;0.632558;4136;43825;0.228847;0.0390256;5.86403;146.107
9;2292;695;493;0;63;60;0;0;0;0;56.7254;60.468;0;0.346347;1.06598;2.78577;309.726;0;0.0604651;6;0.0744186;0.316279;0;0.423256;2292;25597;0.135133;0.0182752;7.39432;50.3624
10;2336;450;524;0;64;68;0;0;0;0;54.978;62.1121;0;0.465321;1.12976;-2.70774;265.335;0;0.106977;6;0.0604651;0.44186;0;0.297674;2336;25553;0.113585;0.0154579;7.34803;48.3954
11;2215;532;525;0;60;64;0;0;0;0;52.175;60.8966;0;0.515682;1.16716;2.05617;248.112;0;0.139535;6;0.0604651;0.297674;0;0.44186;2215;25674;0.112015;0.0154124;7.26781;39.6668
12;1970;324;525;0;55;56;0;0;0;0;54.0741;58.1699;0;0.368597;1.07574;-2.46813;566.995;0;0.330233;6;0.15814;0.632558;0;0.52093;1970;25919;0.287814;0.0267033;10.7782;99.7021
13;2470;640;575;0;59;66;0;0;0;0;57.8019;64.6975;0;0.449229;1.1193;1.36933;492.721;0;0.186047;7;0.106977;0.455814;0;0.316279;2470;34779;0.19948;0.0179847;11.0916;84.2615
14;2420;635;696;0;68;57;0;0;0;0;50.1458;69.0152;0;0.687071;1.37629;2.69744;495.177;0;0.265116;6;0.106977;0.474419;0;0.186047;2420;25469;0.204617;0.00812047;25.1976;87.1284
15;1960;726;923;0;61;65;0;0;0;0;56.0402;62.8392;0;0.452423;1.12132;1.12643;194.088;0;0.027907;7;0.0604651;0.265116;0;0.0930233;1960;35289;0.099025;0.00651149;15.2077;34.7934
