id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2271;570;39;0;67;57;0;0;0;0;54.0959;63.2989;0;0.519269;1.17012;-2.89046;308.057;0;0.128571;6;0.0761905;0.290476;0;0.147619;2271;17769;0.135649;0.00933198;14.5359;54.2029
2;2975;215;96;0;81;75;0;0;0;0;63.8979;75.1118;0;0.525645;1.1755;1.66225;396.971;0;0.22381;7;0.0761905;0.32381;0;0.9;2975;33502;0.133437;0.00937027;14.2405;63.9324
3;2549;828;180;0;67;60;0;0;0;0;59.3539;68.9125;0;0.508107;1.16104;2.75625;1160.96;0;0.385714;7;0.242857;0.82381;0;0.22381;2549;34700;0.455457;0.00968489;47.0276;189.15
4;4430;84;189;0;75;87;0;0.0401307;0.103709;0;75.2699;89.4044;0;0.539629;1.18779;1.45288;2217.75;0;0.190476;8;0.257143;1;0;0.290476;4430;37618;0.500624;0.00974873;51.3528;302.66
5;2472;396;301;0;68;58;0;0;0;0;52.5871;69.0725;0;0.648362;1.31349;3.0235;741.395;0;0.32381;6;0.161905;0.67619;0;0.271429;2472;25417;0.299917;0.0144236;20.7934;122.658
6;1892;493;331;0;47;64;0;0;0;0;47.854;63.1656;0;0.652724;1.31996;1.52439;239.529;0;0.128571;6;0.0761905;0.290476;0;0.647619;1892;25997;0.126602;0.0193134;6.55511;37.1657
7;3898;149;413;0;85;70;0;0;0;0;70.542;78.7079;0;0.443547;1.11576;2.75085;981.738;0;0.109524;8;0.128571;0.695238;0;0.514286;3898;44063;0.251858;0.0249406;10.0983;158.141
8;4087;246;453;0;69;88;0;0;0;0;65.5114;93.4627;0;0.713224;1.42666;1.89694;954.091;0;0.161905;8;0.128571;0.547619;0;0.695238;4087;43874;0.233448;0.0411897;5.66762;147.553
9;2316;687;499;0;64;60;0;0;0;0;56.1089;62.2319;0;0.432549;1.10913;2.54605;308.41;0;0.17619;6;0.0761905;0.32381;0;0.419048;2316;25573;0.133166;0.0178131;7.47571;48.7837
10;1889;322;525;0;56;56;0;0;0;0;53.289;57.1623;0;0.361839;1.07268;-2.47231;567.467;0;0.32381;6;0.161905;0.695238;0;0.547619;1889;26000;0.300406;0.0286787;10.4749;101.932
11;2235;451;528;0;61;58;0;0;0;0;54.3098;61.0676;0;0.457247;1.12443;-2.70029;252.581;0;0.161905;6;0.0619048;0.304762;0;0.547619;2235;25654;0.113012;0.0163031;6.93197;44.6919
12;2138;533;527;0;62;56;0;0;0;0;51.3696;61.0219;0;0.539756;1.1879;2.48218;241.995;0;0.109524;6;0.0619048;0.338095;0;0.419048;2138;25751;0.113188;0.0160532;7.05083;44.5304
13;2396;639;582;0;63;61;0;0;0;0;56.0121;64.6727;0;0.499895;1.15462;-2.38203;485.79;0;0.17619;6;0.109524;0.466667;0;0.32381;2396;25493;0.202751;0.0160508;12.6319;86.9306
14;2446;638;691;0;68;61;0;0;0;0;49.748;70.1793;0;0.70534;1.4107;2.59475;505.952;0;0.257143;6;0.109524;0.5;0;0.404762;2446;25443;0.206849;0.00883094;23.4232;91.7409
15;2015;727;921;0;64;63;0;0;0;0;57.0667;63.3641;0;0.434615;1.11035;-2.64725;203.238;0;0.047619;7;0.0619048;0.271429;0;0.109524;2015;35234;0.100863;0.00667244;15.1164;36.9752
