id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;495;183;10;0;29;31;0;0;0;0;23.2975;30.0782;0;0.632493;1.29105;2.72487;78.9041;0;0.189388;5;0.0876935;0.219233;0.0117905;0.218865;495;9096;0.159402;0.0499195;3.19319;12.4969
2;484;603;7;0;35;18;0;0;0;0;18.4092;34.8548;0;0.849141;1.89334;2.96965;164.047;0;0.395725;5;0.180914;0.471997;0.0154751;0.253132;484;9107;0.338939;0.0453988;7.46582;25.1197
3;1144;257;13;0;47;31;0;0;0;0;31.0146;51.5832;0;0.799058;1.66319;3.03025;157.478;0;0.0471621;5;0.0766399;0.209653;0.0117905;0.219233;1144;9420;0.137655;0.0478066;2.87942;19.4076
4;45;1098;8;0;4;15;0;0;0;0;4.39912;14.3984;0;0.952183;3.27302;1.60222;11.2082;0;0.232129;5;0.134856;0.390199;0.0140013;0.127118;45;5503;0.24907;0.0287889;8.6516;3.29005
5;1949;676;32;0;60;50;0;0;0;0;40.6505;64.1942;0;0.773953;1.57917;-2.60233;397.332;0;0.254974;5;0.113117;0.338615;0.0165804;0.414148;1949;12229;0.203864;0.0356831;5.71318;52.9116
6;533;413;98;0;27;26;0;0;0;0;21.7402;31.5878;0;0.725476;1.45297;0.792172;87.1377;0;0.215548;5;0.0910096;0.237287;0.0147382;0.651068;533;18788;0.163485;0.0511085;3.19879;13.4042
7;577;480;114;0;31;24;0;0;0;0;23.3014;31.6452;0;0.676619;1.35808;2.95089;265.536;0;0.535372;5;0.240603;0.651068;0.0114221;0.863669;577;18744;0.460202;0.0756465;6.08358;51.6239
8;999;499;161;0;45;47;0;0;0;0;25.6048;62.0645;0;0.910935;2.42394;2.29056;543.552;0;0.632646;5;0.285925;0.863669;0.0154751;0.663227;999;18322;0.544096;0.0648772;8.38656;91.9476
9;934;403;157;0;50;34;0;0;0;0;28.063;60.1128;0;0.884343;2.14207;2.92759;202.465;0;0.302505;5;0.116801;0.331244;0.0143697;0.663227;934;18387;0.216772;0.0632302;3.4283;31.6548
10;799;794;163;0;36;45;0;0;0;0;26.8642;53.791;0;0.866361;2.00233;2.23332;235.568;0;0.0633755;5;0.158807;0.413411;0.0173173;0.508842;799;18522;0.294828;0.0509135;5.79077;27.3153
11;421;953;171;0;48;28;0;0;0;0;14.9315;62.955;0;0.971466;4.21625;2.76888;243.401;0;0.56448;5;0.296978;0.944362;0.0151066;0.904199;421;18900;0.578151;0.0445005;12.992;44.8072
12;309;938;176;0;37;24;0;0;0;0;17.8903;46.5703;0;0.923268;2.6031;2.80304;195.184;0;0.83972;5;0.329402;0.944362;0.0158435;0.634488;309;19012;0.631665;0.0573508;11.0141;34.9017
13;639;453;180;0;42;30;0;0;0;0;28.2563;39.0609;0;0.690437;1.38238;2.83045;286.197;0;0.529109;5;0.237287;0.663227;0.0136328;0.863669;639;18682;0.447883;0.0879561;5.09212;41.7838
14;387;853;188;0;30;38;0;0;0;0;23.7832;45.2046;0;0.850408;1.90069;1.24031;127.864;0;0.4112;5;0.176492;0.508474;0.0165804;0.508842;387;18934;0.330397;0.0606917;5.44386;30.5546
15;460;384;195;0;26;42;0;0;0;0;25.1848;36.3092;0;0.720341;1.44171;1.76997;119.64;0;0.264186;5;0.138909;0.378408;0.0136328;0.641488;460;18861;0.260086;0.0508516;5.11461;22.0669
16;455;763;208;0;34;56;0;0;0;0;24.564;47.9568;0;0.858859;1.95232;1.50431;122.87;0;0.333455;5;0.144067;0.441415;0.0154751;0.486735;455;18866;0.270044;0.0569978;4.7378;22.7466
17;484;857;204;0;28;47;0;0;0;0;21.9011;61.6056;0;0.934675;2.81291;1.36267;163.915;0;0.447679;5;0.177229;0.508842;0.0165804;0.90899;484;18837;0.338667;0.0596075;5.68161;29.5212
18;524;819;231;0;27;26;0;0;0;0;22.7772;29.5152;0;0.635971;1.29582;-2.41711;192.686;0;0.415622;5;0.195652;0.486735;0.0169489;0.508842;524;18797;0.36772;0.0626121;5.873;31.7838
19;539;767;223;0;28;46;0;0;0;0;20.0679;63.9379;0;0.949468;3.18608;1.30671;160.115;0;0.439941;5;0.156964;0.445468;0.0147382;0.486735;539;18782;0.297059;0.0497853;5.9668;25.957
20;964;980;243;0;43;40;0;0;0;0;24.853;53.4532;0;0.885337;2.15077;2.55016;323.072;0;0.343036;5;0.177966;0.473102;0.0143697;0.944362;964;18357;0.335137;0.0514304;6.51632;46.2611
21;721;283;269;0;47;32;0;0;0;0;30.8807;42.6214;0;0.689238;1.3802;-2.92886;97.7456;0;0.128592;5;0.0755345;0.199705;0.0117905;0.323138;721;18600;0.13557;0.0371608;3.64819;12.8988
