id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;226;1095;15;0;10;28;0;0;0;0;10.8402;28.1163;0;0.922687;2.5937;1.55467;57.6352;0;0.305801;5;0.139306;0.362506;0.0116518;0.134904;226;5760;0.255023;0.0216696;11.7687;10.9841
2;1425;688;25;0;50;50;0;0;0;0;33.4181;59.6859;0;0.828561;1.78604;2.27256;215.467;0;0.181254;5;0.0825994;0.220611;0.00958038;0.0823405;1425;11919;0.151205;0.0221488;6.82678;30.3394
3;714;194;27;0;34;46;0;0;0;0;28.2966;45.1372;0;0.779097;1.59514;1.12272;72.7936;0;0.129467;5;0.0561887;0.151476;0.00725002;0.115484;714;13047;0.101952;0.0246718;4.13232;12.995
4;653;413;141;0;29;30;0;0;0;0;24.9938;33.5923;0;0.668144;1.34403;0.805516;108.264;0;0.211548;5;0.0898495;0.227602;0.011134;1;653;18668;0.165795;0.0376721;4.401;17.0201
5;680;509;146;0;26;36;0;0;0;0;23.1363;37.5938;0;0.788192;1.62488;1.1974;289.724;0;0.480321;5;0.222423;0.578975;0.0100982;1;680;18641;0.426064;0.0374101;11.389;40.526
6;520;793;166;0;29;23;0;0;0;0;23.5038;28.4498;0;0.56345;1.21043;3.07563;102.904;0;0.227084;5;0.105904;0.29596;0.0106161;0.392802;520;18801;0.197892;0.0355266;5.57024;19.6835
7;637;383;177;0;32;25;0;0;0;0;24.8173;32.8454;0;0.655056;1.32349;-3.1169;110.231;0;0.202486;5;0.0926977;0.247799;0.00906252;0.227602;637;18684;0.173048;0.0282561;6.12427;19.9562
8;296;478;182;0;20;22;0;176.555;66.6274;0;16.6825;23.0257;0;0.689256;1.38023;2.20738;232.952;0;0.809684;5;0.403159;1;0.00983931;0.578975;296;19025;0.787001;0.0437423;17.9918;38.469
9;648;951;184;0;31;28;0;0;0;0;23.9709;34.7089;0;0.723213;1.44796;2.51086;164.599;0;0.307354;5;0.135163;0.346193;0.0113929;0.485499;648;18673;0.25401;0.0330951;7.67516;28.6542
10;592;853;205;0;25;35;0;0;0;0;20.5223;37.5487;0;0.837426;1.82966;1.89265;102.751;0;0.199896;5;0.0937334;0.253496;0.0103572;0.392802;592;18729;0.173566;0.0332646;5.21775;12.5081
11;514;774;206;0;26;26;0;0;0;0;25.2855;26.1513;0;0.255185;1.03424;0.825809;97.2998;0;0.25479;5;0.101501;0.266442;0.0106161;0.392802;514;18807;0.189299;0.0324038;5.84189;15.9263
12;362;811;228;0;40;29;0;0;0;0;18.013;28.9249;0;0.78242;1.60578;-2.40844;95.4593;0;0.365354;5;0.139824;0.392802;0.0103572;0.29596;362;18959;0.2637;0.0372633;7.07666;16.0585
13;536;982;237;0;26;29;0;0;0;0;22.857;30.1899;0;0.65329;1.32082;2.02122;172.583;0;0.470223;5;0.169083;0.485499;0.0116518;0.346193;536;18785;0.321984;0.0326863;9.85073;26.0746
14;688;270;328;0;47;27;0;0;0;0;24.7544;53.8833;0;0.888226;2.17672;-3.11605;102.126;0;0.18695;5;0.0794923;0.243139;0.00750895;0.336354;688;18633;0.148439;0.0284518;5.21723;15.5396
15;711;239;358;0;28;49;0;0;0;0;25.6007;43.391;0;0.807404;1.69492;1.67132;134.38;0;0.235888;5;0.098912;0.336354;0.00466073;0.243139;711;18610;0.189001;0.0249858;7.56434;20.9472
16;920;1058;384;0;42;34;0;0;0;0;26.559;46.1752;0;0.818028;1.73859;-2.47236;189.996;0;0.306577;5;0.111601;0.320301;0.011134;0.280166;920;14787;0.206517;0.033496;6.16542;34.604
17;525;1011;409;0;36;31;0;0;0;0;22.0917;32.0478;0;0.72444;1.45067;1.21402;98.7918;0;0.239514;5;0.101501;0.261523;0.0103572;0.320301;525;18796;0.188175;0.0344258;5.46609;12.9486
18;275;95;419;0;40;23;0;0;0;0;19.9717;24.0459;0;0.556918;1.204;2.85308;65.5173;0;0.297255;5;0.124547;0.389695;0.0062143;0.331952;275;19046;0.238245;0.0308571;7.72089;12.0168
19;582;548;422;0;29;26;0;0;0;0;24.0407;31.0886;0;0.634045;1.29317;-2.59365;61.318;0;0.135422;5;0.0582601;0.156913;0.00750895;0.168824;582;18739;0.105357;0.0285795;3.68646;9.98856
20;627;1036;419;0;54;41;0;0;0;0;32.8782;58.9887;0;0.830268;1.79416;-2.96741;120.969;0;0.264112;5;0.102019;0.280166;0.00776788;0.320301;627;17443;0.192934;0.0346356;5.57039;20.6988
21;609;499;430;0;33;25;0;0;0;0;23.6053;33.1533;0;0.702176;1.40449;3.03924;63.1921;0;0.131279;5;0.0572244;0.139047;0.00750895;0.168824;609;18712;0.103764;0.0282033;3.67913;11.2644
22;354;57;432;0;20;24;0;0;0;0;18.6755;24.3404;0;0.641332;1.30333;1.38456;69.8977;0;0.242362;5;0.103314;0.300362;0.00595537;0.55101;354;17160;0.197451;0.0297178;6.6442;10.2866
23;394;140;444;0;23;42;0;0;0;0;20.062;36.7334;0;0.837686;1.83099;1.59531;85.4852;0;0.309426;5;0.113154;0.331952;0.00466073;0.389695;394;18927;0.216968;0.0262624;8.26152;11.7956
24;807;374;445;0;45;39;0;0;0;0;36.3076;53.3668;0;0.732895;1.46985;3.0374;137.073;0;0.204816;5;0.0903673;0.241844;0.00750895;0.247281;807;18514;0.169855;0.0214826;7.90662;14.9086
25;724;357;448;0;45;37;0;0;0;0;31.4849;53.6217;0;0.809466;1.70309;2.8851;121.237;0;0.210254;5;0.0882959;0.247281;0.00466073;0.238737;724;18597;0.167455;0.0221829;7.54882;14.0588
26;361;30;467;0;34;38;0;0;0;0;17.4628;28.8494;0;0.79599;1.65205;0.946633;79.5367;0;0.280166;5;0.114449;0.30321;0.00362501;0.55101;361;13400;0.220323;0.0345857;6.37036;11.8832
27;619;497;469;0;43;44;0;0;0;0;28.9369;35.0737;0;0.565086;1.21207;0.795877;65.0417;0;0.124806;5;0.0574833;0.154583;0.00699109;0.168824;619;18702;0.105075;0.0275571;3.81301;11.3933
28;557;134;478;0;25;45;0;0;0;0;24.1826;41.807;0;0.815729;1.72881;1.59822;93.6851;0;0.214138;5;0.0882959;0.256603;0.00466073;0.421025;557;18764;0.168196;0.0409107;4.11129;14.5917
29;435;69;496;0;24;24;0;0;0;0;21.973;25.4416;0;0.504065;1.15786;2.2349;83.6414;0;0.215173;5;0.100724;0.272915;0.00362501;0.55101;435;18469;0.192279;0.0372282;5.16487;14.4667
30;150;3;496;0;9;21;0;0;0;0;9.14233;22.174;0;0.911048;2.42542;1.67561;48.0448;0;0.495598;5;0.167529;0.55101;0.00362501;0.30321;150;9441;0.320299;0.0344138;9.30727;13.1435
31;885;982;532;0;31;45;0;0;0;0;30.5669;52.9348;0;0.816429;1.73177;1.61981;148.468;0;0.253755;5;0.0906263;0.344381;0.00854467;0.243398;885;18436;0.16776;0.0285381;5.87845;31.5917
