id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2676;162;341;6;63;62;9;0;0;0;6.92996;41.8383;43.0889;0.986982;6.21778;0.272332;539.693;0;0.211618;5;0.103734;0.726141;0;0.929461;2676;306460;0.201679;0.057651;3.49827;79.0458
2;9055;320;270;9;66;66;9;0;0;0;7.22113;49.7057;52.5331;0.990507;7.27491;0.919675;2435.76;0;0.0746888;5;0.141079;0.871369;0.00829876;0.759336;9055;358044;0.269008;0.056319;4.7765;338.308
3;9207;218;280;9;64;65;9;0;0;0;7.0436;51.054;53.1453;0.991178;7.54518;3.0294;2525.24;0;0.0705394;5;0.141079;0.887967;0;0.858921;9207;357892;0.274286;0.061098;4.48928;359.199
4;8793;380;165;10;64;63;11;0;0;0;7.21317;50.631;52.3756;0.990471;7.2611;0.611819;2420.88;0;0.585062;5;0.145228;0.954357;0.0124481;0.908714;8793;377627;0.27533;0.0582188;4.72923;330.926
5;10696;434;252;10;64;66;9;0;0;0;7.21849;54.4942;55.1911;0.99141;7.6458;1.40955;3272.43;0;0.473029;5;0.161826;0.900415;0.0124481;0.858921;10696;375724;0.305971;0.0573566;5.33453;441.436
6;8755;172;209;11;66;67;10;0;0;0;7.22572;50.2471;50.7655;0.989819;7.02567;2.01097;2532.55;0;0.360996;5;0.149378;0.900415;0.00829876;0.929461;8755;396986;0.28928;0.062841;4.60337;353.896
7;11970;534;225;11;66;66;10;0;0;0;7.50284;55.7512;56.8668;0.991258;7.57936;2.50146;3643.6;0;0.195021;5;0.157676;0.962656;0.00829876;0.767635;11970;393771;0.304419;0.0595112;5.11532;467.572
8;8598;403;370;11;63;64;9;0;0;0;7.65061;49.1304;50.0225;0.988235;6.53837;2.23173;2469.41;0;0.261411;5;0.149378;0.883817;0.00829876;0.937759;8598;397143;0.287219;0.062678;4.58246;335.638
9;8755;321;388;11;63;65;10;0;0;0;7.0673;49.627;52.0738;0.990748;7.36827;1.53292;2643.61;0;0.224066;5;0.157676;0.908714;0.00829876;0.937759;8755;396986;0.301966;0.0604744;4.99328;360.975
10;9192;269;140;13;65;66;9;0;0;0;7.23363;50.6855;53.2216;0.99072;7.35752;1.49887;2697.59;0;0.319502;5;0.153527;0.904564;0.0124481;0.871369;9192;396549;0.293487;0.0587768;4.99324;370.659
11;9771;222;377;14;65;65;10;0;0;0;7.59663;50.877;53.5238;0.989877;7.04574;2.54817;2784;0;0.33195;5;0.145228;0.929461;0.00414938;0.93361;9771;395970;0.284941;0.0678981;4.19659;388.41
12;8909;478;142;16;64;66;11;0;0;0;7.75167;50.184;52.9672;0.989233;6.83301;2.45165;2541.65;0;0.157676;5;0.149378;0.86722;0.00829876;0.858921;8909;396832;0.285303;0.0619159;4.60791;312.151
13;13048;484;353;16;65;67;11;0.445417;0.326486;0.0156126;7.92721;55.9157;56.459;0.990094;7.12218;1.21249;4355.46;0;0.224066;5;0.174274;1;0.0124481;0.946058;13048;392693;0.333824;0.0683687;4.88271;547.066
14;7794;586;308;17;67;65;10;0;0;0;7.51091;47.9621;50.6504;0.988944;6.74357;0.429701;2455.94;0;0.149378;5;0.165975;0.925311;0.0124481;0.954357;7794;397947;0.315119;0.0659454;4.77848;317.055
15;9459;123;237;18;63;65;10;0;0;0;7.31424;51.0014;54.123;0.990826;7.39968;1.30065;2792.76;0;0.477178;5;0.149378;0.929461;0;0.900415;9459;396282;0.295265;0.0607042;4.86399;368.902
16;8648;401;98;19;63;67;11;0;0;0;7.55149;50.0369;51.7142;0.989281;6.84821;2.95352;2593.4;0;0.302905;5;0.157676;0.908714;0.0124481;0.954357;8648;397093;0.299897;0.0599823;4.99976;346.259
17;7780;531;250;21;66;67;9;0;0;0;8.0303;50.3362;51.419;0.98773;6.40312;0.490408;2017.43;0;0.103734;5;0.136929;0.879668;0.0124481;0.962656;7780;397961;0.259315;0.0757436;3.42359;231.561
18;12151;284;337;21;66;67;11;0;0;0;8.01819;56.886;57.7643;0.990319;7.20415;0.483835;3777.19;0;0.107884;5;0.161826;0.93361;0.00829876;0.929461;12151;393590;0.310879;0.0789475;3.93779;412.23
19;6977;540;361;21;63;64;10;0;0;0;7.937;46.2872;49.8082;0.987222;6.27544;2.88489;2006.04;0;0.547718;5;0.153527;0.950207;0.0124481;1;6977;398764;0.287525;0.0724854;3.96665;249.103
20;11886;401;374;21;66;66;11;0;0;0;7.99552;55.6188;57.0833;0.990142;7.13941;2.91769;3712.37;0;0.0580913;5;0.161826;0.946058;0.00829876;0.921162;11886;393855;0.312356;0.0704186;4.4357;415.136
21;14573;374;245;22;75;78;11;0;0;0;9.2928;64.0161;64.8832;0.98969;6.98209;2.39412;3714.74;0;0.0995851;6;0.13278;0.941909;0.00829876;0.954357;14573;682652;0.254932;0.0702329;3.62981;389.005
22;9453;182;337;22;65;66;11;0;0;0;7.85207;52.0954;53.5004;0.989171;6.81353;2.99125;2617.61;0;0.0954357;5;0.141079;0.900415;0;0.929461;9453;396288;0.276922;0.0681323;4.06448;315.481
23;8355;288;158;23;66;67;10;0;0;0;8.27995;51.3605;52.6223;0.987543;6.35539;1.23053;2165.23;0;0.356846;5;0.136929;0.879668;0.0124481;0.904564;8355;397386;0.25916;0.0697595;3.71506;240.456
24;8502;223;194;24;65;66;11;0;0;0;8.09328;52.5602;53.8696;0.98865;6.65609;1.27297;2230.73;0;0.315353;5;0.136929;0.892116;0.00829876;0.904564;8502;397239;0.262386;0.0698268;3.75767;241.409
25;7032;468;202;25;62;64;10;0;0;0;8.14822;51.5793;52.4408;0.987855;6.43586;1.9684;1653.2;0;0.248963;5;0.124481;0.813278;0.00829876;0.879668;7032;398709;0.235102;0.0709223;3.31492;157.139
