id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;4310;428;176;8;62;61;9;0;0;0;6.32788;41.5901;53.8071;0.993061;8.50317;0.952694;1528.35;0;0.273859;5;0.186722;0.991701;0.0124481;1;4310;324147;0.354608;0.137425;2.58037;258.621
2;4495;360;197;8;64;60;10;0;0;0;6.19962;38.2533;50.7473;0.99251;8.18555;0.392145;1748.8;0;0.410788;5;0.20332;0.983402;0.0124481;1;4495;323962;0.389053;0.154311;2.52122;296.423
3;5779;314;257;8;60;58;9;0;0;0;6.99335;40.8952;45.2243;0.987971;6.46676;1.20775;2288.98;0;0.323651;5;0.207469;0.970954;0.0124481;1;5779;322678;0.396087;0.154288;2.5672;370.751
4;5353;357;272;8;61;61;10;0.659755;0.489409;0.0126183;6.92391;41.5741;45.416;0.98831;6.5593;2.98713;2219;0;0.547718;5;0.215768;1;0.0124481;1;5353;323104;0.414531;0.12858;3.22392;393.758
5;5650;266;270;8;60;62;9;0;0;0;6.78058;43.9546;54.0189;0.992091;7.96671;1.3479;2457.26;0;0.958506;5;0.224066;0.991701;0.00829876;1;5650;322807;0.434916;0.183325;2.37237;466.557
6;4496;487;302;8;59;61;9;0;0;0;6.51217;39.4163;44.9571;0.989453;6.90355;1.9515;1482.02;0;0.539419;5;0.174274;0.950207;0.0124481;1;4496;323961;0.329632;0.125105;2.63484;262.554
7;4239;537;304;8;63;66;10;0;0;0;6.25794;40.9562;43.2454;0.989474;6.91049;2.66422;1341.51;0;0.443983;5;0.165975;0.958506;0.00829876;1;4239;324218;0.316471;0.113501;2.78827;218.846
8;4787;432;310;8;61;65;9;0;0;0;6.29435;44.6345;48.8889;0.991677;7.76711;1.85781;1750.55;0;0.59751;5;0.190871;0.970954;0.0124481;1;4787;323670;0.365688;0.131154;2.78823;310.951
9;4053;401;329;8;58;58;9;4.91647;4.05904;0.0916491;5.97174;37.2855;43.2836;0.990437;7.24806;2.9616;1964.01;0;0.788382;5;0.253112;1;0.0124481;1;4053;324404;0.484571;0.137862;3.5149;383.626
10;5561;341;350;8;65;58;9;1.10019;1.11119;0.0251471;5.97978;36.8765;59.0559;0.99486;9.87593;0.268843;2545.02;0;0.551867;5;0.236515;1;0.0124481;1;5561;322896;0.457663;0.156392;2.92638;459.265
11;4678;494;173;9;63;65;9;0;0;0;6.34985;47.4308;53.4072;0.992907;8.41078;0.559807;1969.76;0;0.46888;5;0.219917;0.983402;0.0124481;1;4678;343100;0.421063;0.128394;3.27947;296.98
12;7243;270;175;9;62;64;9;0.326265;0.212072;0.0120839;6.93455;45.4389;55.3984;0.992135;7.98875;0.922115;3310.2;0;0.904564;5;0.236515;1;0.00829876;1;7243;340535;0.457031;0.201082;2.27286;596.154
13;4830;468;191;9;64;63;9;0;0;0;6.90598;45.5307;51.9445;0.991123;7.52167;2.8492;1715.55;0;0.954357;5;0.186722;0.970954;0.0124481;1;4830;342948;0.355188;0.134817;2.6346;290.047
14;4355;432;231;8;63;64;9;0;0;0;6.94668;42.4562;43.839;0.987366;6.31079;0.133496;1477.6;0;0.609959;5;0.178423;0.987552;0.0124481;1;4355;343423;0.33929;0.124208;2.73164;239.286
15;5307;536;248;8;61;66;9;0;0;0;7.07306;41.7024;45.8094;0.988008;6.47661;0.596483;1723.66;0;0.522822;5;0.170124;0.937759;0.00829876;1;5307;342471;0.324791;0.120061;2.70522;295.322
16;6820;391;250;9;65;59;10;0;0;0;8.37154;39.4173;44.8928;0.982459;5.36255;2.69248;2835.91;0;0.564315;5;0.215768;0.983402;0.0124481;1;6820;340958;0.415828;0.119602;3.47676;458.803
17;5857;228;260;9;64;62;10;8.17907;9.40401;0.276157;6.50482;48.1256;53.328;0.992533;8.19824;0.257538;3067.1;0;0.917012;5;0.26971;1;0.00829876;1;5857;341921;0.523674;0.207849;2.51949;454.721
18;7831;257;352;9;61;61;9;1.29116;1.78076;0.0402544;7.70046;47.3068;49.5194;0.987835;6.4307;0.135868;3974.72;0;0.863071;5;0.261411;1;0.0124481;1;7831;339947;0.507566;0.21259;2.38754;710.139
19;4896;415;143;9;61;66;9;1.22384;0.374072;0.0306616;6.14025;51.9817;56.5997;0.994098;9.21782;1.70664;2282.98;0;0.365145;5;0.240664;1;0.0124481;1;4896;362203;0.466297;0.145299;3.20922;371.509
20;8035;328;190;9;64;61;9;0;0;0;7.82189;41.0367;55.6961;0.990089;7.12055;0.120585;3386.14;0;0.311203;5;0.219917;0.991701;0.0124481;1;8035;359064;0.421438;0.184905;2.27922;591.171
21;8330;227;202;9;61;63;9;0.484719;0.454356;0.022772;8.12772;46.9746;50.4505;0.986938;6.20721;3.12182;3688.74;0;0.506224;5;0.228216;1;0.00829876;1;8330;358769;0.442834;0.213769;2.07155;642.042
22;7345;150;270;10;63;62;9;1.27373;2.4488;0.0912734;7.50198;43.7652;51.6127;0.98938;6.87987;0.597559;3659.34;0;0.93361;5;0.257261;1;0.00829876;1;7345;359754;0.498213;0.190402;2.61664;619.173
23;5787;453;368;10;63;61;10;2.56127;2.07315;0.0462881;6.35185;39.8735;50.573;0.992081;7.96193;2.41176;2851.71;0;0.842324;5;0.257261;1;0.0124481;1;5787;361312;0.492791;0.14504;3.39761;495.631
24;9109;238;153;10;63;60;10;0.77082;0.513323;0.0359493;8.15556;38.1836;58.0895;0.990095;7.12269;2.95776;4784.51;0;0.473029;5;0.26971;1;0.00829876;1;9109;377311;0.525249;0.17919;2.93124;779.832
25;8918;162;232;11;65;64;9;2.68436;3.83879;0.160287;7.12007;50.6909;54.9786;0.991579;7.72164;0.760724;4442.02;0;0.676349;5;0.257261;1;0.00829876;1;8918;377502;0.498112;0.212761;2.34118;768.779
26;6155;426;290;10;64;66;9;0;0;0;7.34666;42.4472;52.9634;0.990333;7.20919;1.24814;2035.64;0;0.630705;5;0.174274;0.958506;0.0124481;1;6155;380265;0.330732;0.128149;2.58084;315.654
27;4948;574;290;10;63;61;9;0;0;0;7.08804;41.6488;47.2812;0.988699;6.67057;0.172095;1662.91;0;0.497925;5;0.174274;0.950207;0.00829876;1;4948;381472;0.33608;0.108662;3.09291;294.985
28;10395;204;315;10;63;65;10;0.506474;0.791817;0.0240796;8.63311;49.6097;52.7225;0.986503;6.10702;1.02505;4983.47;0;0.419087;5;0.248963;1;0.0124481;1;10395;376025;0.479411;0.224181;2.1385;730.561
29;6230;469;336;10;63;61;9;0.731494;0.564092;0.012694;7.53199;43.1463;54.1032;0.990262;7.18312;2.05354;2520.87;0;0.647303;5;0.211618;1;0.0124481;1;6230;380190;0.40464;0.14609;2.76981;447.307
30;9563;189;353;10;62;61;10;1.52229;2.80316;0.0892725;8.22934;46.2979;52.9523;0.98785;6.43458;3.08757;5152.76;0;0.419087;5;0.278008;1;0.0124481;1;9563;376857;0.538823;0.198749;2.71108;818.595
