id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;4670;361;200;8;62;62;9;0;0;0;6.26336;37.1047;52.5415;0.992869;8.38871;0.367191;1849.12;0;0.46888;5;0.207469;0.991701;0.0124481;1;4670;323787;0.395955;0.152743;2.59229;321.989
2;2843;437;235;8;60;60;9;4.67807;2.53529;0.0785031;6.24059;35.9192;39.4902;0.987435;6.32796;1.15004;1120.98;0;0.684647;5;0.207469;1;0.0124481;1;2843;325614;0.394293;0.122708;3.21326;181.376
3;6219;317;260;8;60;62;9;0;0;0;7.01272;41.7569;47.3962;0.988993;6.75861;1.00641;2352.83;0;0.40249;5;0.195021;0.962656;0.00829876;1;6219;322238;0.378335;0.153656;2.46221;390.311
4;5327;358;272;8;63;57;9;0;0;0;6.8359;39.3521;49.1486;0.99028;7.18978;3.04461;2187.85;0;0.73444;5;0.211618;0.987552;0.00829876;1;5327;323130;0.410707;0.129892;3.1619;381.937
5;5963;163;289;8;56;64;9;0.238902;0.423379;0.00989534;5.97665;38.6101;63.4533;0.995554;10.6169;1.17228;2829.61;0;0.572614;5;0.244813;1;0.0124481;1;5963;322494;0.474538;0.18753;2.53047;510.921
6;4502;539;301;8;62;61;9;0;0;0;6.35777;41.4773;45.2474;0.990079;7.11686;2.3932;1401.46;0;0.767635;5;0.161826;0.946058;0.00829876;1;4502;323955;0.311299;0.115656;2.69159;229.254
7;4756;488;303;8;58;58;9;0;0;0;6.48472;40.3278;43.8037;0.988981;6.75491;2.15824;1546.87;0;0.547718;5;0.170124;0.958506;0.00829876;1;4756;323701;0.325248;0.126884;2.56336;254.389
8;4407;433;307;8;64;63;9;1.10727;0.779783;0.0173011;6.27238;41.4331;48.3303;0.991543;7.70526;0.795142;1618.4;0;0.323651;5;0.190871;1;0.00829876;1;4407;324050;0.367233;0.12976;2.83009;283.43
9;5061;287;310;8;59;61;9;0;0;0;7.28302;39.0129;46.6992;0.987764;6.41207;1.11958;1998.07;0;0.80083;5;0.20332;0.983402;0.00414938;1;5061;323396;0.394794;0.178603;2.21045;357.111
10;5888;343;349;8;66;63;9;2.5962;2.60138;0.0577263;5.91946;37.9753;60.7536;0.995242;10.2634;0.284561;2702.41;0;0.958506;5;0.236515;1;0.00829876;1;5888;322569;0.458977;0.158215;2.90097;486.626
11;8145;270;175;9;62;62;9;0.281406;0.189117;0.0100862;7.13093;44.7857;59.1189;0.992699;8.29048;0.778221;3965.81;0;0.0705394;5;0.253112;1;0.0124481;1;8145;339633;0.486907;0.197143;2.46982;647.361
12;5022;472;193;9;62;63;9;0.724706;0.254708;0.0151612;6.78708;42.911;54.7798;0.992295;8.0712;2.77338;1978.73;0;0.580913;5;0.207469;1;0.0124481;1;5022;342756;0.394009;0.13171;2.99149;329.726
13;6705;234;201;9;61;60;10;0;0;0;7.30574;43.4431;47.882;0.988291;6.55403;0.322041;2919.01;0;0.551867;5;0.228216;0.991701;0.0124481;1;6705;341073;0.435355;0.206474;2.10852;501.466
14;4706;540;248;9;64;62;9;0;0;0;7.33266;38.8213;42.785;0.985204;5.83485;0.111676;1624.83;0;0.211618;5;0.182573;0.991701;0.0124481;1;4706;343072;0.345268;0.119179;2.89705;276.039
