id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;8966;476;175;8;63;65;9;0;0;0;6.6789;51.1339;52.482;0.991869;7.85788;1.20765;2767.21;0;0.409091;5;0.165289;0.909091;0.0123967;0.96281;8966;338812;0.308636;0.082853;3.7251;383.452
2;8396;175;254;8;61;65;9;0;0;0;6.78181;48.1276;48.4594;0.990159;7.14549;1.23927;2980.29;0;0.458678;5;0.190083;0.971074;0.0165289;0.991736;8396;339382;0.354966;0.0829687;4.27831;463.238
3;8541;505;300;8;64;66;10;0;0;0;6.64081;50.2196;51.7329;0.991727;7.79015;1.84261;2570.93;0;0.342975;5;0.161157;0.913223;0.0165289;0.958678;8541;339237;0.301012;0.0707612;4.25392;368.138
4;7221;400;349;8;64;64;9;0;0;0;6.59084;46.3976;48.5393;0.990739;7.36466;1.54479;2441.19;0;0.520661;5;0.177686;0.96281;0.0123967;1;7221;340557;0.338069;0.0878893;3.84653;393.599
5;7920;310;375;8;64;62;10;0;0;0;6.76285;47.4603;49.4023;0.990586;7.30495;1.04104;2655.29;0;0.409091;5;0.177686;0.938017;0.0165289;0.987603;7920;339858;0.335264;0.0805327;4.16309;409.888
6;8133;307;151;10;62;61;10;0;0;0;6.78538;47.0523;47.5175;0.989752;7.00291;0.933505;2948.55;0;0.417355;5;0.18595;0.954545;0.00413223;0.991736;8133;358966;0.362542;0.0782043;4.63583;484.666
7;9154;402;224;9;66;64;10;0;0;0;7.04306;50.4343;52.7648;0.991051;7.49174;1.06735;2637.66;0;0.454545;5;0.14876;0.921488;0.00413223;0.954545;9154;357945;0.288142;0.0762008;3.78136;385.312
8;8136;255;234;9;63;65;9;0;0;0;6.90382;47.0243;48.9452;0.990002;7.08959;1.68884;2915.27;0;0.194215;5;0.190083;0.942149;0.0165289;0.975207;8136;358963;0.358317;0.0806115;4.44498;424.096
9;8250;336;268;9;63;64;9;0;0;0;6.68185;47.7717;50.4532;0.991192;7.55078;2.94561;3043.74;0;0.632231;5;0.194215;0.950413;0.0123967;0.975207;8250;358849;0.368938;0.0818835;4.50564;450.853
10;8858;253;315;9;62;66;9;0;0;0;6.97896;48.2039;51.7879;0.990878;7.42057;2.48478;3123.45;0;0.904959;5;0.18595;0.946281;0.0165289;0.938017;8858;358241;0.352615;0.0788799;4.47027;484.989
