id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2283;162;342;6;60;62;9;0;0;0;6.83715;40.7768;42.1838;0.986778;6.16979;2.85545;489.725;0;0.429167;5;0.116667;0.933333;0.0125;0.945833;2283;306853;0.21451;0.0515304;4.16278;61.036
2;8253;409;231;9;64;66;9;0;0;0;6.94643;49.5483;53.9533;0.991677;7.76705;1.02047;2219.13;0;0.216667;5;0.141667;0.808333;0.00833333;0.85;8253;358846;0.268888;0.0564874;4.76013;285.124
3;18534;257;266;9;79;79;11;0;0;0;8.33063;66.1877;68.7316;0.992627;8.25047;0.0754943;5353.48;0;0.375;6;0.145833;0.9625;0;0.958333;18534;567135;0.288847;0.0618263;4.6719;710.462
4;17485;354;375;10;77;78;11;0;0;0;8.35649;63.5126;65.9886;0.991949;7.89669;0.0447701;5572;0;0.220833;6;0.166667;0.95;0.00833333;0.9375;17485;596073;0.318673;0.0574986;5.54226;765.215
5;19339;316;151;11;78;79;11;0;0;0;8.67654;65.4299;67.9523;0.991815;7.83173;0.890389;6201.41;0;0.454167;6;0.166667;0.958333;0.00833333;0.95;19339;622108;0.320669;0.0586955;5.46326;839.481
6;9429;510;202;11;66;66;10;0;0;0;7.68716;50.2986;51.8972;0.988969;6.75116;1.41507;2569.48;0;0.4875;5;0.141667;0.925;0.00833333;0.9;9429;396312;0.272508;0.0590291;4.61651;336.804
7;11712;507;346;14;66;66;11;0;0;0;7.57856;53.3802;56.4202;0.990938;7.44472;0.525183;3891.28;0;0.475;5;0.175;0.958333;0.0125;0.979167;11712;394029;0.332247;0.0705837;4.70714;522.101
8;12698;562;285;15;65;66;10;0;0;0;7.92908;54.1949;56.1291;0.989972;7.07889;1.02669;4722.8;0;0.479167;5;0.191667;0.979167;0.00833333;0.958333;12698;393043;0.371933;0.0713371;5.21374;627.033
9;19163;144;229;16;78;79;11;0;0;0;9.15281;63.7677;65.3815;0.990153;7.14333;2.55209;6484.05;0;0.175;6;0.175;0.995833;0.00833333;0.816667;19163;678062;0.338362;0.05431;6.23021;851.938
10;19028;195;352;17;78;79;11;0.0307375;0.055702;0.00280851;8.88794;64.4653;65.388;0.990719;7.35694;0.181087;6409.1;0;0.295833;6;0.170833;1;0;0.9625;19028;678197;0.336824;0.0600664;5.60754;834.553
11;16589;414;135;20;78;79;11;0;0;0;9.01207;62.3228;66.0285;0.990642;7.32668;1.96524;5138.67;0;0.1375;6;0.1625;0.945833;0.0125;0.920833;16589;680636;0.309764;0.0597571;5.18372;637.817
12;11919;444;401;20;66;66;11;0;0;0;7.74835;54.6646;56.7832;0.990646;7.32843;1.43858;3845.21;0;0.3375;5;0.166667;0.9375;0.00833333;0.958333;11919;393822;0.322612;0.0655521;4.92146;475.224
13;9561;407;283;22;65;66;11;0;0;0;8.23848;54.7133;56.9229;0.989471;6.9094;1.3627;2486.05;0;0.0833333;5;0.1375;0.845833;0.0125;0.779167;9561;396180;0.26002;0.0638525;4.0722;245.75
14;10513;296;340;22;65;67;10;0;0;0;7.95484;55.8068;57.414;0.990355;7.21749;2.08199;3012.65;0;0.1875;5;0.15;0.904167;0.0125;0.9625;10513;395228;0.286565;0.0704188;4.06944;306.788
15;15831;249;186;23;79;79;11;0;0;0;9.2358;63.1421;65.8973;0.99013;7.13498;2.3568;4555.29;0;0.104167;6;0.15;0.95;0.00833333;0.958333;15831;681394;0.287744;0.0684639;4.20286;488.679
16;11418;510;231;23;66;67;11;0;0;0;8.0409;56.5061;57.4542;0.990158;7.14525;0.783062;3383.66;0;0.308333;5;0.154167;0.908333;0.00833333;0.979167;11418;394323;0.296346;0.0767703;3.86017;365.664
