id;size;xpos;ypos;zpos;xsize;ysize;zsize;weightedx;weightedy;weightedz;minaxis;medaxis;majaxis;eccentricity;elongation;orientation;integratedintensty;sigma;seedIntensity;seedScale;minIntensityForeground;maxIntensityForeground;minIntensityBackground;maxIntensityBackground;volumeForeground;volumeBackground;foregroundIntensity;backgroundIntensity;fg/bg ratio;integratedGradientMag
1;2067;564;47;0;51;58;0;0;0;0;43.0976;61.9535;0;0.718386;1.43752;1.01742;720.091;0;0.411765;5;0.18552;0.864253;0.00904977;0.714932;2067;14355;0.348376;0.12993;2.68126;97.654
2;1986;513;88;0;55;53;0;0;0;0;47.5546;53.9725;0;0.472948;1.13496;0.74279;657.837;0;0.402715;5;0.176471;0.714932;0.00904977;0.864253;1986;17335;0.331237;0.122835;2.69661;88.14
3;1527;123;98;0;46;54;0;0;0;0;42.1622;54.2374;0;0.62905;1.2864;1.39252;674.348;0;0.579186;5;0.235294;0.941177;0.0135747;0.547511;1527;17794;0.441616;0.111878;3.94728;93.9852
4;2062;317;109;0;53;54;0;0;0;0;50.5916;52.7228;0;0.281449;1.04213;2.13064;712.882;0;0.506787;5;0.180995;0.828054;0.00452489;0.719457;2062;17259;0.345724;0.108141;3.19698;104.329
5;2088;56;145;0;54;56;0;0;0;0;47.0531;57.864;0;0.582031;1.22976;0.666052;727.747;0;0.39819;5;0.190045;0.656109;0.0226244;0.701357;2088;14870;0.348538;0.13467;2.58808;88.7739
6;1916;380;161;0;55;54;0;0;0;0;46.4066;54.5522;0;0.52568;1.17553;2.23263;681.167;0;0.484163;5;0.19457;0.823529;0.0226244;0.660634;1916;17405;0.355515;0.136221;2.60984;94.1029
7;2146;318;192;0;53;61;0;0;0;0;46.8626;58.897;0;0.605731;1.2568;1.13251;624.091;0;0.375566;5;0.153846;0.61086;0.00452489;0.719457;2146;17175;0.290816;0.155842;1.86609;81.1341
8;1981;572;199;0;49;57;0;0;0;0;47.9377;54.0833;0;0.462982;1.1282;1.17536;679.932;0;0.755656;5;0.18552;0.914027;0.0180995;0.425339;1981;14421;0.343227;0.106928;3.20989;92.5471
9;2244;265;203;0;48;63;0;0;0;0;45.0836;64.1783;0;0.711709;1.42354;1.74621;763.158;0;0.298643;5;0.176471;0.683258;0.00452489;0.61086;2244;17077;0.340089;0.117226;2.90114;96.1606
10;2100;89;209;0;51;59;0;0;0;0;47.9365;57.4355;0;0.550835;1.19816;1.28114;732.149;0;0.574661;5;0.190045;0.701357;0.0180995;0.656109;2100;17221;0.348643;0.11821;2.94936;94.5028
